Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
227,Trey Murphy III,PR,25.5,OVER,55.20%,D,DO NOT BET,55.26,✅ HIT,35.0,OVER,53.50%,53.53,✅ HIT,OVER,53.30%,53.38,✅ HIT,OVER,57.00%,57.01,✅ HIT,OVER,57.10%,57.14,✅ HIT,-0.5,-0.02,1.5,-0.1,-2.01,1.2,1.2,0.0182,100.00%
228,Josh Hart,AST,4.5,OVER,55.10%,C,DO NOT BET,55.14,NO GAME,,OVER,56.40%,56.37,NO GAME,OVER,55.30%,55.28,NO GAME,OVER,55.00%,54.99,NO GAME,OVER,53.90%,53.91,NO GAME,-0.3,0.59,-0.93,1.1,-1.66,1.2,0.4,0.0088,100.00%
229,Trey Murphy III,REB,4.5,OVER,57.30%,B,DO NOT BET,55.08,✅ HIT,7.0,OVER,57.30%,55.05,✅ HIT,OVER,57.80%,55.6,✅ HIT,OVER,56.90%,54.64,✅ HIT,OVER,57.30%,55.05,✅ HIT,-0.46,-0.12,-1.5,-0.3,-0.83,1.0,1.2,0.0034,100.00%
230,OG Anunoby,PA,19.5,UNDER,54.40%,D,DO NOT BET,55.06,❌ MISS,23.0,UNDER,55.40%,56.09,❌ MISS,UNDER,55.10%,55.75,❌ MISS,UNDER,53.80%,54.44,❌ MISS,UNDER,53.30%,53.97,❌ MISS,-0.09,0.22,0.17,2.1,-2.93,1.2,1.2,0.0088,100.00%
231,Jalen Brunson,TOV,2.5,UNDER,54.80%,A,DO NOT BET,55.04,❌ MISS,3.0,UNDER,52.70%,52.93,❌ MISS,UNDER,52.90%,53.14,❌ MISS,UNDER,56.80%,57.02,❌ MISS,UNDER,56.80%,57.07,❌ MISS,-0.08,0.23,-0.75,0.5,-0.67,1.0,0.8,0.02,100.00%
232,Brandon Miller,RA,8.5,OVER,54.70%,C,DO NOT BET,55.0,❌ MISS,8.0,OVER,59.20%,59.52,❌ MISS,OVER,58.40%,58.7,❌ MISS,OVER,50.60%,50.92,❌ MISS,OVER,50.50%,50.85,❌ MISS,0.0,-0.88,0.0,-3.3,3.29,1.2,1.6,0.0412,100.00%
233,Keyonte George,TOV,2.5,OVER,55.10%,A,DO NOT BET,55.0,❌ MISS,1.0,OVER,56.20%,56.03,❌ MISS,OVER,55.70%,55.52,❌ MISS,OVER,54.60%,54.47,❌ MISS,OVER,54.10%,53.98,❌ MISS,-0.41,0.73,-0.27,1.1,-1.71,0.4,0.4,0.0081,100.00%
234,RJ Barrett,3PM,1.5,OVER,55.40%,S,DO NOT BET,54.85,❌ MISS,1.0,OVER,54.90%,54.3,❌ MISS,OVER,54.50%,53.98,❌ MISS,OVER,56.40%,55.8,❌ MISS,OVER,55.90%,55.33,❌ MISS,-0.24,-0.6,-0.25,-0.7,0.43,0.8,1.2,0.0074,100.00%
235,Anthony Edwards,PRA,36.5,UNDER,52.60%,D,DO NOT BET,54.84,✅ HIT,20.0,UNDER,54.90%,57.1,✅ HIT,UNDER,54.60%,56.83,✅ HIT,UNDER,50.70%,52.87,✅ HIT,UNDER,50.40%,52.55,✅ HIT,0.16,-0.31,-0.02,-3.1,4.67,0.8,1.2,0.0213,100.00%
236,Darius Garland,PTS,16.5,OVER,56.30%,D,DO NOT BET,54.76,✅ HIT,21.0,OVER,55.80%,54.29,✅ HIT,OVER,55.20%,53.67,✅ HIT,OVER,57.50%,55.96,✅ HIT,OVER,56.70%,55.13,✅ HIT,-0.29,-0.24,-0.87,-1.1,-0.23,1.2,1.2,0.0086,100.00%
237,Anthony Edwards,PR,32.5,UNDER,52.20%,D,DO NOT BET,54.74,✅ HIT,16.0,UNDER,53.50%,56.05,✅ HIT,UNDER,53.40%,55.96,✅ HIT,UNDER,51.00%,53.55,✅ HIT,UNDER,50.90%,53.41,✅ HIT,0.18,-0.23,-0.12,-2.5,4.42,0.8,1.2,0.0126,100.00%
238,Amen Thompson,RA,12.5,UNDER,53.00%,C,DO NOT BET,54.7,✅ HIT,9.0,UNDER,52.40%,54.08,✅ HIT,UNDER,51.90%,53.63,✅ HIT,UNDER,54.10%,55.8,✅ HIT,UNDER,53.60%,55.29,✅ HIT,0.17,0.37,-0.07,0.9,-0.48,0.8,0.4,0.0088,100.00%
239,Russell Westbrook,PTS,16.5,UNDER,56.20%,D,DO NOT BET,54.67,✅ HIT,16.0,UNDER,55.50%,54.01,✅ HIT,UNDER,55.70%,54.21,✅ HIT,UNDER,56.60%,55.09,✅ HIT,UNDER,56.90%,55.37,✅ HIT,-0.33,0.35,-1.5,1.1,-2.14,1.0,1.2,0.0057,100.00%
240,Anthony Edwards,PA,31.5,UNDER,52.20%,D,DO NOT BET,54.62,✅ HIT,18.0,UNDER,54.90%,57.29,✅ HIT,UNDER,54.50%,56.95,✅ HIT,OVER,50.10%,49.63,❌ MISS,OVER,50.50%,50.12,❌ MISS,0.17,-0.19,-0.02,-1.7,3.18,1.0,1.2,0.025,50.00%
241,Miles Bridges,PRA,24.5,OVER,55.70%,D,DO NOT BET,54.58,✅ HIT,33.0,OVER,52.70%,51.55,✅ HIT,OVER,52.80%,51.63,✅ HIT,OVER,58.60%,57.43,✅ HIT,OVER,58.90%,57.71,✅ HIT,-0.58,1.59,-0.6,5.9,-8.06,0.6,0.0,0.0299,100.00%
242,Keyonte George,REB,2.5,OVER,55.20%,B,DO NOT BET,54.55,❌ MISS,2.0,OVER,55.50%,54.86,❌ MISS,OVER,56.10%,55.48,❌ MISS,OVER,54.30%,53.66,❌ MISS,OVER,54.80%,54.19,❌ MISS,-0.96,0.4,0.37,0.5,-1.72,0.8,0.4,0.0069,100.00%
243,Kevin Durant,3PA,5.5,UNDER,54.10%,B,DO NOT BET,54.54,✅ HIT,2.0,UNDER,50.70%,51.12,✅ HIT,UNDER,51.30%,51.69,✅ HIT,UNDER,57.20%,57.6,✅ HIT,UNDER,57.40%,57.75,✅ HIT,0.14,-0.84,-0.17,-1.5,1.75,1.0,1.6,0.0314,100.00%
244,Kevin Durant,FGA,17.5,UNDER,57.10%,D,DO NOT BET,54.51,✅ HIT,8.0,UNDER,55.20%,52.58,✅ HIT,UNDER,54.90%,52.33,✅ HIT,UNDER,59.50%,56.92,✅ HIT,UNDER,58.80%,56.2,✅ HIT,0.2,-1.07,-3.32,-2.1,2.49,1.2,1.6,0.0207,100.00%
245,Immanuel Quickley,PTS,16.5,OVER,54.00%,D,DO NOT BET,54.48,✅ HIT,25.0,OVER,54.20%,54.67,✅ HIT,OVER,53.60%,54.11,✅ HIT,OVER,54.40%,54.92,✅ HIT,OVER,53.70%,54.21,✅ HIT,-0.11,0.08,0.0,0.5,-1.18,1.2,0.8,0.0033,100.00%
246,James Harden,PTS,19.5,OVER,62.70%,D,DO NOT BET,54.47,✅ HIT,30.0,OVER,62.10%,53.8,✅ HIT,OVER,61.20%,52.99,✅ HIT,OVER,64.30%,56.06,✅ HIT,OVER,63.30%,55.02,✅ HIT,-3.31,-0.35,-0.91,-0.5,-4.18,1.0,1.2,0.0117,100.00%
247,Nikola Jokić,FGA,18.5,OVER,52.20%,D,DO NOT BET,54.46,❌ MISS,12.0,OVER,53.40%,55.62,❌ MISS,OVER,52.10%,54.36,❌ MISS,OVER,52.20%,54.4,❌ MISS,OVER,51.20%,53.45,❌ MISS,0.15,0.02,-0.12,0.1,0.67,1.4,1.2,0.0077,100.00%
248,OG Anunoby,3PA,6.5,UNDER,54.10%,B,DO NOT BET,54.44,✅ HIT,5.0,UNDER,54.20%,54.59,✅ HIT,UNDER,54.50%,54.86,✅ HIT,UNDER,53.60%,53.96,✅ HIT,UNDER,54.00%,54.36,✅ HIT,-0.15,0.27,-0.14,1.1,-1.73,1.0,0.8,0.0033,100.00%
249,Alperen Sengun,REB,8.5,UNDER,53.30%,B,DO NOT BET,54.43,✅ HIT,2.0,UNDER,54.30%,55.42,✅ HIT,UNDER,53.30%,54.39,✅ HIT,UNDER,53.30%,54.41,✅ HIT,UNDER,52.40%,53.53,✅ HIT,0.19,0.1,-0.97,0.3,0.27,1.2,1.2,0.0067,100.00%
250,LaMelo Ball,PRA,32.5,UNDER,56.90%,D,DO NOT BET,54.42,❌ MISS,41.0,UNDER,54.80%,52.29,❌ MISS,UNDER,54.50%,52.03,❌ MISS,UNDER,59.30%,56.84,❌ MISS,UNDER,59.00%,56.51,❌ MISS,-0.32,-0.94,-1.5,-3.9,2.58,1.6,1.6,0.0226,100.00%
251,OG Anunoby,STL,1.5,UNDER,52.60%,A,DO NOT BET,54.42,❌ MISS,2.0,UNDER,52.10%,53.88,❌ MISS,UNDER,52.40%,54.21,❌ MISS,UNDER,52.80%,54.64,❌ MISS,UNDER,53.10%,54.93,❌ MISS,0.16,0.35,0.27,0.5,-0.27,0.8,0.8,0.004,100.00%
252,Darius Garland,RA,8.5,UNDER,52.60%,C,DO NOT BET,54.34,✅ HIT,7.0,UNDER,54.00%,55.79,✅ HIT,UNDER,53.40%,55.15,✅ HIT,UNDER,51.60%,53.31,✅ HIT,UNDER,51.40%,53.11,✅ HIT,0.27,0.11,-0.37,0.3,0.43,1.0,0.8,0.0116,100.00%
253,Donovan Mitchell,PRA,37.5,OVER,54.00%,D,DO NOT BET,54.33,❌ MISS,35.0,OVER,53.20%,53.46,❌ MISS,OVER,53.20%,53.53,❌ MISS,OVER,54.70%,55.02,❌ MISS,OVER,55.00%,55.32,❌ MISS,-0.21,0.58,-0.11,3.3,-4.48,1.2,0.8,0.0084,100.00%
254,Keyonte George,AST,4.5,OVER,55.70%,C,DO NOT BET,54.31,✅ HIT,5.0,OVER,55.00%,53.69,✅ HIT,OVER,54.10%,52.71,✅ HIT,OVER,57.40%,56.06,✅ HIT,OVER,56.10%,54.77,✅ HIT,-1.7,1.74,-0.52,1.7,-3.37,0.8,0.0,0.0125,100.00%
255,LaMelo Ball,3PM,3.5,UNDER,54.60%,S,DO NOT BET,54.19,❌ MISS,6.0,UNDER,52.10%,51.7,❌ MISS,UNDER,52.30%,51.95,❌ MISS,UNDER,56.90%,56.45,❌ MISS,UNDER,57.00%,56.66,❌ MISS,0.0,0.31,-1.5,0.3,-0.3,0.8,0.4,0.0237,100.00%
256,Jamal Murray,3PM,2.5,UNDER,51.90%,S,DO NOT BET,54.19,❌ MISS,3.0,UNDER,54.30%,56.64,❌ MISS,UNDER,54.50%,56.86,❌ MISS,OVER,50.90%,50.55,✅ HIT,OVER,50.50%,50.18,✅ HIT,0.23,0.24,0.0,0.7,-0.03,1.2,1.2,0.0256,50.00%
257,Desmond Bane,FGA,14.5,OVER,53.60%,D,DO NOT BET,54.14,✅ HIT,19.0,OVER,54.60%,55.08,✅ HIT,OVER,53.10%,53.62,✅ HIT,OVER,54.00%,54.53,✅ HIT,OVER,52.80%,53.32,✅ HIT,-0.23,0.56,-0.32,1.3,-1.83,1.0,0.4,0.007,100.00%
258,Jamal Murray,PR,26.5,OVER,56.80%,D,DO NOT BET,54.14,✅ HIT,32.0,OVER,54.50%,51.83,✅ HIT,OVER,54.30%,51.65,✅ HIT,OVER,59.10%,56.48,✅ HIT,OVER,59.20%,56.61,✅ HIT,-0.3,-0.34,-0.11,-3.7,0.42,1.4,1.6,0.024,100.00%
259,Aaron Gordon,PTS,15.5,OVER,54.30%,D,DO NOT BET,54.09,❌ MISS,0.0,OVER,55.50%,55.34,❌ MISS,OVER,54.90%,54.74,❌ MISS,OVER,53.70%,53.48,❌ MISS,OVER,53.00%,52.8,❌ MISS,-0.27,0.14,0.51,0.9,-2.68,1.2,1.2,0.01,100.00%
260,Josh Hart,PR,19.5,UNDER,52.60%,D,DO NOT BET,54.07,NO GAME,,UNDER,51.60%,53.06,NO GAME,UNDER,51.60%,53.03,NO GAME,UNDER,53.70%,55.17,NO GAME,UNDER,53.60%,55.04,NO GAME,-0.03,0.29,0.3,1.1,-1.21,1.0,0.8,0.0103,100.00%
261,Evan Mobley,AST,2.5,UNDER,50.90%,C,DO NOT BET,54.06,❌ MISS,4.0,UNDER,51.00%,54.13,❌ MISS,UNDER,51.40%,54.56,❌ MISS,UNDER,50.30%,53.48,❌ MISS,UNDER,50.90%,54.08,❌ MISS,0.99,-0.6,0.0,-0.7,1.86,1.6,1.6,0.0038,100.00%
262,Keyonte George,RA,7.5,OVER,55.70%,C,DO NOT BET,54.06,❌ MISS,7.0,OVER,56.40%,54.72,❌ MISS,OVER,55.80%,54.21,❌ MISS,OVER,55.60%,54.0,❌ MISS,OVER,54.90%,53.31,❌ MISS,-1.49,1.69,-0.03,2.7,-5.09,0.6,0.0,0.0051,100.00%
263,Kevin Durant,PA,29.5,OVER,53.70%,D,DO NOT BET,54.05,❌ MISS,16.0,OVER,60.10%,60.43,❌ MISS,OVER,60.50%,60.84,❌ MISS,UNDER,53.10%,54.78,✅ HIT,UNDER,52.60%,54.3,✅ HIT,-0.42,0.59,0.03,1.5,-2.56,1.2,0.8,0.0659,50.00%
264,Paolo Banchero,FTM,5.5,OVER,56.80%,B,DO NOT BET,54.04,✅ HIT,7.0,OVER,58.30%,55.54,✅ HIT,OVER,56.10%,53.39,✅ HIT,OVER,57.50%,54.73,✅ HIT,OVER,55.30%,52.5,✅ HIT,-0.13,-0.13,-2.98,-0.5,-0.02,1.0,1.2,0.0117,100.00%
265,Anthony Edwards,REB,4.5,UNDER,52.00%,B,DO NOT BET,54.04,✅ HIT,2.0,UNDER,52.10%,54.19,✅ HIT,UNDER,51.20%,53.24,✅ HIT,UNDER,52.70%,54.78,✅ HIT,UNDER,51.80%,53.93,✅ HIT,0.44,-0.66,0.32,-0.9,1.49,1.4,1.6,0.0056,100.00%
266,Jalen Brunson,FGA,18.5,OVER,54.90%,D,DO NOT BET,54.03,❌ MISS,16.0,OVER,55.20%,54.36,❌ MISS,OVER,53.60%,52.79,❌ MISS,OVER,56.10%,55.24,❌ MISS,OVER,54.60%,53.74,❌ MISS,-0.44,-0.14,0.25,-0.5,-1.03,1.0,1.2,0.0089,100.00%
267,James Harden,RA,12.5,UNDER,53.40%,C,DO NOT BET,54.03,❌ MISS,13.0,UNDER,55.20%,55.84,❌ MISS,UNDER,54.40%,55.08,❌ MISS,UNDER,52.10%,52.73,❌ MISS,UNDER,51.80%,52.46,❌ MISS,0.12,-0.19,-0.52,-0.7,1.13,0.8,1.2,0.0146,100.00%
268,Bennedict Mathurin,RA,7.5,OVER,53.20%,C,DO NOT BET,54.01,❌ MISS,5.0,OVER,54.00%,54.75,❌ MISS,OVER,53.70%,54.5,❌ MISS,OVER,52.80%,53.56,❌ MISS,OVER,52.40%,53.22,❌ MISS,-0.17,-0.31,0.33,-0.9,0.43,1.4,1.2,0.0064,100.00%
269,Anthony Edwards,AST,3.5,UNDER,52.00%,C,DO NOT BET,53.94,❌ MISS,4.0,UNDER,52.30%,54.28,❌ MISS,UNDER,52.60%,54.58,❌ MISS,UNDER,51.20%,53.2,❌ MISS,UNDER,51.70%,53.71,❌ MISS,0.1,-0.07,0.58,-0.1,0.25,1.2,1.2,0.0053,100.00%
270,Mikal Bridges,AST,3.5,OVER,51.90%,C,DO NOT BET,53.93,❌ MISS,2.0,OVER,51.50%,53.55,❌ MISS,OVER,50.80%,52.9,❌ MISS,OVER,53.00%,55.08,❌ MISS,OVER,52.10%,54.18,❌ MISS,-0.26,0.06,1.33,0.1,-0.55,1.4,1.6,0.0081,100.00%
271,Ace Bailey,PTS,15.5,UNDER,57.60%,D,DO NOT BET,53.88,❌ MISS,21.0,UNDER,61.00%,57.3,❌ MISS,UNDER,61.00%,57.29,❌ MISS,UNDER,54.00%,50.28,❌ MISS,UNDER,54.30%,50.66,❌ MISS,-0.39,0.16,-1.5,1.3,-4.45,1.2,1.2,0.0341,100.00%
272,Bennedict Mathurin,REB,5.5,UNDER,52.60%,B,DO NOT BET,53.87,✅ HIT,2.0,UNDER,53.40%,54.72,✅ HIT,UNDER,52.40%,53.72,✅ HIT,UNDER,52.70%,53.95,✅ HIT,UNDER,51.80%,53.1,✅ HIT,0.09,0.66,-0.27,1.5,-1.3,0.6,0.4,0.0058,100.00%
273,Paolo Banchero,PR,32.5,OVER,51.80%,D,DO NOT BET,53.85,✅ HIT,33.0,OVER,51.10%,53.14,✅ HIT,OVER,51.00%,53.07,✅ HIT,OVER,52.50%,54.53,✅ HIT,OVER,52.60%,54.66,✅ HIT,0.35,-0.84,-0.59,-4.1,5.81,1.4,1.6,0.0075,100.00%
274,Donovan Mitchell,PA,33.5,OVER,52.60%,D,DO NOT BET,53.75,❌ MISS,30.0,OVER,50.70%,51.8,❌ MISS,OVER,51.00%,52.17,❌ MISS,OVER,54.10%,55.27,❌ MISS,OVER,54.60%,55.77,❌ MISS,-0.13,0.81,-0.08,4.3,-4.98,1.2,0.8,0.0178,100.00%
275,Trey Murphy III,RA,8.5,OVER,55.20%,C,DO NOT BET,53.74,✅ HIT,10.0,OVER,57.00%,55.61,✅ HIT,OVER,56.50%,55.02,✅ HIT,OVER,53.80%,52.4,✅ HIT,OVER,53.40%,51.93,✅ HIT,-0.35,-0.04,-1.5,-0.1,-0.86,1.4,1.2,0.016,100.00%
276,Brandon Ingram,PTS,21.5,OVER,52.40%,D,DO NOT BET,53.69,✅ HIT,22.0,OVER,50.30%,51.51,✅ HIT,UNDER,50.10%,50.9,❌ MISS,OVER,55.20%,56.45,✅ HIT,OVER,54.50%,55.71,✅ HIT,0.0,0.44,0.0,3.7,-3.7,0.8,0.8,0.0241,75.00%
277,Darius Garland,FGA,14.5,UNDER,52.80%,D,DO NOT BET,53.68,✅ HIT,13.0,UNDER,50.20%,51.13,✅ HIT,UNDER,50.90%,51.75,✅ HIT,UNDER,55.10%,55.97,✅ HIT,UNDER,55.00%,55.87,✅ HIT,-0.02,-0.22,0.44,-0.9,0.8,0.8,1.2,0.0225,100.00%
278,Desmond Bane,FTM,3.5,UNDER,52.20%,B,DO NOT BET,53.64,❌ MISS,9.0,UNDER,53.50%,54.97,❌ MISS,UNDER,54.40%,55.84,❌ MISS,OVER,50.30%,50.82,✅ HIT,UNDER,51.10%,52.57,❌ MISS,0.08,1.2,-0.85,2.9,-2.7,0.8,0.4,0.0186,75.00%
279,Kevin Durant,PTS,24.5,UNDER,50.40%,D,DO NOT BET,53.55,✅ HIT,11.0,OVER,50.90%,49.79,❌ MISS,OVER,50.50%,49.35,❌ MISS,UNDER,51.30%,54.42,✅ HIT,UNDER,51.80%,54.91,✅ HIT,0.42,0.13,0.0,0.5,1.1,1.0,1.2,0.0115,50.00%
280,Kawhi Leonard,PRA,38.5,UNDER,53.60%,D,DO NOT BET,53.53,❌ MISS,55.0,UNDER,55.10%,55.08,❌ MISS,UNDER,54.90%,54.81,❌ MISS,UNDER,52.30%,52.28,❌ MISS,UNDER,52.00%,51.96,❌ MISS,-0.12,0.14,-0.42,0.5,-0.94,0.8,0.8,0.0142,100.00%
281,Immanuel Quickley,REB,3.5,UNDER,51.30%,B,DO NOT BET,53.48,❌ MISS,6.0,UNDER,51.10%,53.32,❌ MISS,UNDER,50.20%,52.41,❌ MISS,UNDER,52.30%,54.51,❌ MISS,UNDER,51.50%,53.67,❌ MISS,0.87,-0.94,0.0,-0.7,1.35,1.6,1.6,0.0075,100.00%
282,LaMelo Ball,REB,4.5,UNDER,50.00%,B,DO NOT BET,53.46,❌ MISS,6.0,UNDER,50.50%,53.92,❌ MISS,OVER,50.40%,48.96,✅ HIT,UNDER,50.40%,53.82,❌ MISS,OVER,50.40%,48.94,✅ HIT,0.16,0.26,1.5,0.5,-0.2,1.2,0.8,0.0041,50.00%
283,RJ Barrett,FGA,14.5,UNDER,51.80%,D,DO NOT BET,53.46,✅ HIT,13.0,UNDER,54.00%,55.7,✅ HIT,UNDER,54.00%,55.65,✅ HIT,OVER,50.80%,51.13,❌ MISS,OVER,50.00%,50.38,❌ MISS,-0.22,0.56,0.62,1.3,-1.8,1.2,0.8,0.0223,50.00%
284,Mikal Bridges,PTS,14.5,UNDER,52.40%,D,DO NOT BET,53.43,✅ HIT,5.0,UNDER,50.80%,51.75,✅ HIT,UNDER,51.10%,52.13,✅ HIT,UNDER,53.80%,54.74,✅ HIT,UNDER,54.10%,55.13,✅ HIT,0.13,-1.23,0.01,-6.1,6.77,1.4,1.6,0.0151,100.00%
285,Naz Reid,3PA,4.5,OVER,57.10%,B,DO NOT BET,53.43,✅ HIT,5.0,OVER,58.20%,54.5,✅ HIT,OVER,56.90%,53.22,✅ HIT,OVER,57.30%,53.56,✅ HIT,OVER,56.10%,52.43,✅ HIT,-3.16,-0.2,0.0,-0.1,-1.45,1.2,1.2,0.0074,100.00%
286,Kevin Durant,PRA,34.5,OVER,54.60%,D,DO NOT BET,53.41,❌ MISS,20.0,OVER,59.30%,58.13,❌ MISS,OVER,59.30%,58.05,❌ MISS,UNDER,50.20%,53.42,✅ HIT,OVER,50.10%,48.89,❌ MISS,-0.52,-0.1,-0.22,-0.3,-1.28,1.2,0.8,0.0468,75.00%
287,James Harden,3PM,2.5,OVER,54.60%,S,DO NOT BET,53.39,✅ HIT,5.0,OVER,55.90%,54.64,✅ HIT,OVER,55.50%,54.32,✅ HIT,OVER,53.70%,52.51,✅ HIT,OVER,53.30%,52.09,✅ HIT,-0.72,-0.94,-0.23,-0.7,0.16,1.2,1.6,0.011,100.00%
288,Evan Mobley,BLK,1.5,UNDER,51.00%,S,DO NOT BET,53.34,❌ MISS,2.0,OVER,50.80%,50.52,✅ HIT,OVER,50.00%,49.71,✅ HIT,UNDER,52.10%,54.43,❌ MISS,UNDER,52.90%,55.17,❌ MISS,0.26,0.48,0.0,0.7,-0.32,1.2,0.8,0.0151,50.00%
289,Brandon Ingram,PA,25.5,OVER,51.90%,D,DO NOT BET,53.32,✅ HIT,27.0,OVER,51.70%,53.1,✅ HIT,OVER,52.00%,53.48,✅ HIT,OVER,51.60%,53.09,✅ HIT,OVER,52.10%,53.59,✅ HIT,0.02,0.43,0.0,3.7,-3.51,0.8,0.8,0.0022,100.00%
290,Jalen Brunson,FTM,4.5,UNDER,51.90%,B,DO NOT BET,53.24,❌ MISS,10.0,UNDER,53.50%,54.87,❌ MISS,UNDER,54.40%,55.74,❌ MISS,OVER,50.90%,51.56,✅ HIT,UNDER,50.50%,51.91,❌ MISS,0.21,-0.92,0.62,-1.1,1.35,1.2,1.6,0.0215,75.00%
291,Mikal Bridges,3PM,1.5,UNDER,52.10%,S,DO NOT BET,53.22,✅ HIT,1.0,UNDER,52.30%,53.43,✅ HIT,UNDER,52.50%,53.67,✅ HIT,UNDER,51.60%,52.72,✅ HIT,UNDER,51.90%,53.04,✅ HIT,1.25,-1.75,-0.46,-0.7,1.2,1.6,2.0,0.0036,100.00%
292,Darius Garland,PA,24.5,UNDER,52.00%,D,DO NOT BET,53.2,❌ MISS,27.0,UNDER,51.40%,52.62,❌ MISS,UNDER,51.10%,52.26,❌ MISS,UNDER,53.00%,54.2,❌ MISS,UNDER,52.60%,53.73,❌ MISS,0.02,-0.15,0.41,-0.9,1.0,0.8,0.8,0.0079,100.00%
293,Nikola Jokić,FTM,6.5,UNDER,52.00%,B,DO NOT BET,53.16,✅ HIT,4.0,UNDER,50.60%,51.77,✅ HIT,UNDER,51.80%,52.98,✅ HIT,UNDER,52.20%,53.41,✅ HIT,UNDER,53.30%,54.5,✅ HIT,0.04,0.3,-0.26,0.7,-0.61,1.0,0.8,0.0098,100.00%
294,Immanuel Quickley,PRA,26.5,OVER,53.60%,D,DO NOT BET,53.13,✅ HIT,34.0,OVER,56.60%,56.12,✅ HIT,OVER,56.60%,56.11,✅ HIT,OVER,50.50%,49.99,✅ HIT,OVER,50.80%,50.31,✅ HIT,-0.14,-0.16,0.0,-1.1,0.12,0.8,1.2,0.0298,100.00%
295,Karl-Anthony Towns,PA,23.5,OVER,52.10%,D,DO NOT BET,53.09,✅ HIT,28.0,UNDER,50.50%,51.46,❌ MISS,UNDER,50.10%,51.1,❌ MISS,OVER,54.20%,55.22,✅ HIT,OVER,54.70%,55.72,✅ HIT,0.07,-0.36,-0.29,-3.1,3.71,1.0,1.2,0.0238,50.00%
296,Donovan Mitchell,RA,9.5,UNDER,50.20%,C,DO NOT BET,53.06,❌ MISS,10.0,UNDER,50.50%,53.4,❌ MISS,UNDER,50.30%,53.15,❌ MISS,OVER,50.00%,49.15,✅ HIT,OVER,50.00%,49.15,✅ HIT,0.42,0.15,0.3,0.3,0.52,1.2,1.2,0.0023,50.00%
297,Brandon Ingram,RA,9.5,UNDER,52.50%,C,DO NOT BET,53.06,❌ MISS,11.0,OVER,51.50%,53.03,✅ HIT,OVER,51.50%,53.04,✅ HIT,UNDER,57.10%,57.58,❌ MISS,UNDER,56.20%,56.71,❌ MISS,0.0,-0.49,0.0,-1.1,1.1,1.0,1.2,0.041,50.00%
298,Nikola Jokić,PRA,50.5,OVER,53.10%,D,DO NOT BET,53.02,❌ MISS,41.0,OVER,51.80%,51.72,❌ MISS,OVER,51.90%,51.82,❌ MISS,OVER,54.20%,54.11,❌ MISS,OVER,54.50%,54.41,❌ MISS,-0.18,-0.19,0.31,-1.3,0.02,1.2,1.6,0.0125,100.00%
299,Karl-Anthony Towns,PRA,35.5,UNDER,51.50%,D,DO NOT BET,53.01,✅ HIT,35.0,UNDER,55.30%,56.79,✅ HIT,UNDER,55.00%,56.52,✅ HIT,OVER,52.00%,52.47,❌ MISS,OVER,52.30%,52.79,❌ MISS,-0.09,0.67,0.41,5.1,-5.78,1.2,0.8,0.0365,50.00%
300,Desmond Bane,PTS,20.5,OVER,50.60%,D,DO NOT BET,53.0,✅ HIT,35.0,OVER,53.10%,55.5,✅ HIT,OVER,52.50%,54.99,✅ HIT,UNDER,51.40%,51.0,❌ MISS,UNDER,51.90%,51.48,❌ MISS,0.02,-0.05,1.13,-0.3,0.43,1.2,0.8,0.0226,50.00%
301,Kawhi Leonard,PA,31.5,UNDER,51.90%,D,DO NOT BET,52.98,❌ MISS,50.0,UNDER,55.80%,56.84,❌ MISS,UNDER,55.40%,56.51,❌ MISS,OVER,51.50%,52.47,✅ HIT,OVER,52.00%,52.96,✅ HIT,0.05,0.03,-0.36,0.1,0.06,1.2,1.2,0.037,50.00%
302,Kawhi Leonard,FGA,18.5,OVER,52.80%,D,DO NOT BET,52.9,✅ HIT,20.0,OVER,51.20%,51.27,✅ HIT,OVER,50.30%,50.4,✅ HIT,OVER,55.60%,55.69,✅ HIT,OVER,54.20%,54.26,✅ HIT,-0.42,0.56,-0.08,1.3,-2.28,1.0,0.8,0.0215,100.00%
303,Aaron Gordon,AST,2.5,OVER,52.80%,C,DO NOT BET,52.88,❌ MISS,1.0,OVER,53.60%,53.69,❌ MISS,OVER,52.80%,52.84,❌ MISS,OVER,52.90%,52.94,❌ MISS,OVER,52.00%,52.05,❌ MISS,-0.06,-1.33,-0.27,-1.3,1.24,1.8,2.0,0.0058,100.00%
304,Russell Westbrook,PR,20.5,OVER,51.20%,D,DO NOT BET,52.88,✅ HIT,23.0,OVER,53.50%,55.18,✅ HIT,OVER,53.40%,55.03,✅ HIT,UNDER,51.10%,51.42,❌ MISS,UNDER,50.90%,51.28,❌ MISS,-0.07,-0.39,1.5,-2.3,1.9,1.0,1.2,0.0223,50.00%
