Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
231,Luka Dončić,PA,39.5,UNDER,54.6%,D,DO NOT BET,58.09,❌ MISS,60.0,UNDER,54.7%,58.17,❌ MISS,UNDER,54.3%,57.83,❌ MISS,UNDER,54.9%,58.4,❌ MISS,UNDER,54.4%,57.94,❌ MISS,0.26,0.02,0.35,0.1,1.36,1.4,1.2,0.0022,100.0%
232,Giannis Antetokounmpo,PRA,41.5,OVER,58.3%,D,DO NOT BET,58.03,❌ MISS,40.0,OVER,59.7%,59.45,❌ MISS,OVER,59.6%,59.36,❌ MISS,OVER,56.8%,56.51,❌ MISS,OVER,57.0%,56.81,❌ MISS,-0.2,0.93,-0.69,5.1,-6.19,0.8,0.8,0.0137,100.0%
233,Paolo Banchero,RA,13.5,OVER,56.9%,C,DO NOT BET,57.93,✅ HIT,15.0,OVER,57.9%,58.84,✅ HIT,OVER,57.2%,58.16,✅ HIT,OVER,56.8%,57.77,✅ HIT,OVER,56.0%,56.94,✅ HIT,-0.01,-0.13,-0.22,-0.5,0.44,1.4,1.2,0.0068,100.0%
234,Stephon Castle,FTM,3.5,UNDER,60.3%,B,BET WITH CAUTION,57.91,❌ MISS,12.0,UNDER,61.0%,58.6,❌ MISS,UNDER,61.0%,58.63,❌ MISS,UNDER,59.5%,57.09,❌ MISS,UNDER,59.7%,57.3,❌ MISS,0.36,-0.19,-4.5,-0.3,0.87,1.4,1.6,0.0071,100.0%
235,Myles Turner,PRA,15.5,OVER,62.0%,D,DO NOT BET,57.91,❌ MISS,13.0,OVER,61.1%,57.02,❌ MISS,OVER,61.0%,56.9,❌ MISS,OVER,62.8%,58.73,❌ MISS,OVER,63.1%,58.99,❌ MISS,-0.37,0.11,-0.85,1.1,-4.9,0.8,0.4,0.0096,100.0%
236,VJ Edgecombe,REB,4.5,OVER,60.9%,B,DO NOT BET,57.89,✅ HIT,5.0,OVER,62.0%,58.96,✅ HIT,OVER,62.3%,59.29,✅ HIT,OVER,59.5%,56.5,✅ HIT,OVER,59.8%,56.79,✅ HIT,-0.69,-0.88,-2.0,-1.3,0.28,1.6,1.6,0.0125,100.0%
237,Victor Wembanyama,TOV,2.5,UNDER,56.0%,A,DO NOT BET,57.87,NO GAME,,UNDER,60.8%,62.65,NO GAME,UNDER,60.7%,62.58,NO GAME,UNDER,51.1%,52.99,NO GAME,UNDER,51.4%,53.26,NO GAME,0.03,-0.22,1.0,-0.5,0.57,1.0,1.2,0.0475,100.0%
238,Trae Young,REB,1.5,OVER,58.1%,B,DO NOT BET,57.87,✅ HIT,3.0,OVER,58.2%,57.92,✅ HIT,OVER,58.7%,58.42,✅ HIT,OVER,57.7%,57.4,✅ HIT,OVER,58.0%,57.77,✅ HIT,-0.19,-0.23,-0.6,-0.3,0.05,1.0,1.2,0.0036,100.0%
239,Kevin Porter Jr.,PR,19.5,OVER,60.7%,D,DO NOT BET,57.84,❌ MISS,13.0,OVER,61.7%,58.83,❌ MISS,OVER,61.3%,58.41,❌ MISS,OVER,59.9%,56.99,❌ MISS,OVER,60.0%,57.12,❌ MISS,-0.32,-0.29,-0.3,-2.9,-0.26,1.2,0.8,0.008,100.0%
240,Jalen Johnson,FTM,4.5,UNDER,58.3%,B,DO NOT BET,57.82,✅ HIT,3.0,UNDER,58.5%,58.04,✅ HIT,UNDER,58.8%,58.35,✅ HIT,UNDER,57.7%,57.24,✅ HIT,UNDER,58.1%,57.66,✅ HIT,-0.01,-0.04,-1.38,-0.1,0.07,1.0,0.8,0.0042,100.0%
241,Chet Holmgren,PTS,15.5,UNDER,53.0%,D,DO NOT BET,57.8,✅ HIT,14.0,UNDER,52.1%,56.91,✅ HIT,UNDER,52.4%,57.24,✅ HIT,UNDER,53.5%,58.33,✅ HIT,UNDER,53.9%,58.73,✅ HIT,0.25,0.1,1.5,0.7,1.09,1.2,1.2,0.0075,100.0%
242,Aaron Gordon,RA,7.5,OVER,58.0%,C,DO NOT BET,57.69,NO GAME,,OVER,58.7%,58.41,NO GAME,OVER,57.9%,57.64,NO GAME,OVER,58.1%,57.86,NO GAME,OVER,57.1%,56.87,NO GAME,-0.39,-0.38,0.0,-1.1,-0.02,1.6,1.2,0.0056,100.0%
243,LeBron James,FGA,14.5,OVER,60.0%,D,DO NOT BET,57.64,❌ MISS,13.0,OVER,61.4%,59.05,❌ MISS,OVER,58.8%,56.46,❌ MISS,OVER,60.9%,58.59,❌ MISS,OVER,58.8%,56.45,❌ MISS,-0.78,0.59,-1.69,1.1,-2.55,1.0,0.8,0.0119,100.0%
244,Jalen Green,3PM,2.5,UNDER,58.2%,S,DO NOT BET,57.63,❌ MISS,3.0,UNDER,52.4%,51.86,❌ MISS,UNDER,52.7%,52.1,❌ MISS,UNDER,63.8%,63.27,❌ MISS,UNDER,63.9%,63.32,❌ MISS,-0.43,0.1,-1.0,0.1,-0.54,1.2,0.8,0.0566,100.0%
245,Jalen Suggs,3PA,6.5,UNDER,57.9%,B,DO NOT BET,57.56,❌ MISS,8.0,UNDER,58.5%,58.1,❌ MISS,UNDER,58.4%,58.03,❌ MISS,UNDER,57.3%,56.99,❌ MISS,UNDER,57.5%,57.14,❌ MISS,-0.14,-0.21,-0.52,-0.7,0.22,1.0,1.2,0.005,100.0%
246,Stephon Castle,TOV,2.5,UNDER,58.1%,A,DO NOT BET,57.54,✅ HIT,2.0,UNDER,53.4%,52.85,✅ HIT,UNDER,53.6%,53.04,✅ HIT,UNDER,62.7%,62.22,✅ HIT,UNDER,62.5%,62.04,✅ HIT,0.66,-0.31,-2.92,-0.3,0.95,1.4,1.6,0.0459,100.0%
247,CJ McCollum,PTS,17.5,OVER,56.8%,D,DO NOT BET,57.53,❌ MISS,14.0,OVER,59.0%,59.73,❌ MISS,OVER,58.3%,59.01,❌ MISS,OVER,55.4%,56.06,❌ MISS,OVER,54.6%,55.31,❌ MISS,-0.28,-0.23,1.33,-0.9,-0.2,1.0,1.2,0.0188,100.0%
248,Nikola Jokić,PR,40.5,OVER,57.2%,D,DO NOT BET,57.48,✅ HIT,51.0,OVER,54.0%,54.3,✅ HIT,OVER,53.9%,54.13,✅ HIT,OVER,60.4%,60.67,✅ HIT,OVER,60.6%,60.8,✅ HIT,-0.09,0.24,-0.44,1.7,-2.36,1.2,0.8,0.0326,100.0%
249,Chet Holmgren,BLK,1.5,UNDER,57.1%,S,BET WITH CAUTION,57.44,✅ HIT,0.0,UNDER,58.7%,59.1,✅ HIT,UNDER,59.3%,59.65,✅ HIT,UNDER,54.8%,55.18,✅ HIT,UNDER,55.5%,55.84,✅ HIT,0.39,0.46,-1.5,0.5,-0.07,0.6,0.4,0.0196,100.0%
250,Paolo Banchero,PRA,38.5,OVER,53.9%,D,DO NOT BET,57.4,❌ MISS,33.0,OVER,51.3%,54.81,❌ MISS,OVER,51.4%,54.92,❌ MISS,OVER,56.3%,59.78,❌ MISS,OVER,56.5%,60.08,❌ MISS,0.59,-0.6,-0.33,-2.7,5.37,1.2,1.6,0.0253,100.0%
251,Jayson Tatum,PR,25.5,OVER,59.7%,D,DO NOT BET,57.35,NO GAME,,OVER,57.8%,55.51,NO GAME,OVER,57.5%,55.22,NO GAME,OVER,61.6%,59.27,NO GAME,OVER,61.7%,59.4,NO GAME,-0.33,-0.33,-2.6,-0.83,0.0,1.8,1.6,0.0199,100.0%
252,Nikola Jokić,3PA,4.5,UNDER,55.8%,B,DO NOT BET,57.24,❌ MISS,6.0,UNDER,55.1%,56.59,❌ MISS,UNDER,55.3%,56.79,❌ MISS,UNDER,56.2%,57.7,❌ MISS,UNDER,56.5%,57.91,❌ MISS,0.09,-0.47,0.36,-1.3,1.56,1.2,1.2,0.0057,100.0%
253,Josh Giddey,PR,26.5,UNDER,55.8%,D,DO NOT BET,57.14,❌ MISS,35.0,UNDER,54.2%,55.55,❌ MISS,UNDER,54.1%,55.44,❌ MISS,UNDER,57.5%,58.86,❌ MISS,UNDER,57.4%,58.73,❌ MISS,-0.08,0.24,0.36,1.3,-1.71,1.2,0.8,0.0165,100.0%
254,De'Aaron Fox,PRA,27.5,OVER,59.5%,D,DO NOT BET,57.07,✅ HIT,39.0,OVER,61.6%,59.22,✅ HIT,OVER,61.5%,59.09,✅ HIT,OVER,57.2%,54.84,✅ HIT,OVER,57.5%,55.14,✅ HIT,-0.29,-0.83,-0.59,-4.3,2.82,0.8,1.6,0.0209,100.0%
255,Cooper Flagg,PRA,34.5,UNDER,66.5%,D,STRONG BET,57.05,✅ HIT,26.0,UNDER,66.5%,57.02,✅ HIT,UNDER,66.0%,56.52,✅ HIT,UNDER,67.0%,57.5,✅ HIT,UNDER,66.7%,57.18,✅ HIT,-2.09,-2.09,-3.0,-3.5,-0.0,1.2,2.0,0.0036,100.0%
256,Jaylen Brown,PA,29.5,OVER,59.1%,D,DO NOT BET,56.97,✅ HIT,41.0,OVER,58.9%,56.77,✅ HIT,OVER,59.3%,57.17,✅ HIT,OVER,58.9%,56.72,✅ HIT,OVER,59.4%,57.22,✅ HIT,-0.58,0.25,0.96,1.7,-5.67,1.2,1.2,0.0023,100.0%
257,Jalen Green,3PA,7.5,OVER,55.5%,B,DO NOT BET,56.91,✅ HIT,9.0,OVER,54.9%,56.28,✅ HIT,OVER,53.9%,55.25,✅ HIT,OVER,57.2%,58.61,✅ HIT,OVER,56.1%,57.48,✅ HIT,0.23,-1.68,1.0,-1.5,1.71,1.6,2.0,0.0126,100.0%
258,Cade Cunningham,3PA,5.5,OVER,57.0%,B,DO NOT BET,56.9,❌ MISS,2.0,OVER,58.1%,57.99,❌ MISS,OVER,56.8%,56.72,❌ MISS,OVER,57.1%,57.01,❌ MISS,OVER,56.0%,55.89,❌ MISS,-0.2,-0.47,-0.12,-1.1,0.64,1.2,1.2,0.0075,100.0%
259,Nikola Jokić,REB,12.5,UNDER,56.2%,B,DO NOT BET,56.89,❌ MISS,20.0,UNDER,57.0%,57.65,❌ MISS,UNDER,55.8%,56.51,❌ MISS,UNDER,56.5%,57.21,❌ MISS,UNDER,55.5%,56.19,❌ MISS,0.01,-0.46,-0.09,-0.9,0.92,1.2,1.6,0.0057,100.0%
260,LeBron James,3PM,1.5,UNDER,57.1%,S,DO NOT BET,56.88,✅ HIT,0.0,UNDER,56.5%,56.34,✅ HIT,UNDER,56.7%,56.53,✅ HIT,UNDER,57.4%,57.22,✅ HIT,UNDER,57.6%,57.42,✅ HIT,-0.04,0.06,-1.33,0.1,-0.17,1.2,1.2,0.0045,100.0%
261,Jalen Green,PRA,28.5,UNDER,66.1%,D,STRONG BET,56.81,❌ MISS,43.0,UNDER,64.4%,55.12,❌ MISS,UNDER,64.0%,54.65,❌ MISS,UNDER,68.2%,58.88,❌ MISS,UNDER,67.9%,58.56,❌ MISS,-1.28,-0.08,-1.6,-0.5,-7.06,1.2,0.8,0.0193,100.0%
262,Luka Dončić,PRA,48.5,UNDER,54.4%,D,DO NOT BET,56.66,❌ MISS,70.0,UNDER,55.8%,58.03,❌ MISS,UNDER,55.5%,57.74,❌ MISS,UNDER,53.4%,55.61,❌ MISS,UNDER,53.0%,55.28,❌ MISS,0.06,0.17,0.27,0.9,-0.57,1.4,1.2,0.0123,100.0%
263,Cade Cunningham,STL,1.5,UNDER,59.5%,A,DO NOT BET,56.64,❌ MISS,2.0,UNDER,54.5%,51.67,❌ MISS,UNDER,54.8%,51.95,❌ MISS,UNDER,64.3%,61.45,❌ MISS,UNDER,64.4%,61.49,❌ MISS,-0.08,-0.94,-3.0,-0.7,0.64,1.2,1.6,0.0483,100.0%
264,Jaime Jaquez Jr.,AST,4.5,UNDER,56.1%,C,DO NOT BET,56.6,❌ MISS,7.0,UNDER,56.1%,56.59,❌ MISS,UNDER,56.1%,56.53,❌ MISS,UNDER,56.2%,56.61,❌ MISS,UNDER,56.2%,56.66,❌ MISS,0.1,0.9,-2.12,1.5,-1.33,1.4,0.8,0.0005,100.0%
265,Jayson Tatum,FGA,16.5,OVER,59.0%,D,DO NOT BET,56.49,NO GAME,,OVER,56.6%,54.06,NO GAME,OVER,54.8%,52.26,NO GAME,OVER,63.6%,61.06,NO GAME,OVER,61.1%,58.59,NO GAME,-0.57,-0.57,-0.58,-2.17,0.0,1.4,1.2,0.035,100.0%
266,LeBron James,AST,6.5,OVER,56.2%,C,DO NOT BET,56.41,✅ HIT,7.0,OVER,57.0%,57.28,✅ HIT,OVER,55.9%,56.12,✅ HIT,OVER,56.5%,56.73,✅ HIT,OVER,55.3%,55.52,✅ HIT,-0.31,-0.19,0.03,-0.3,-0.2,1.2,1.2,0.0066,100.0%
267,Jaylen Brown,REB,6.5,OVER,53.9%,B,DO NOT BET,56.41,❌ MISS,6.0,OVER,53.2%,55.62,❌ MISS,OVER,53.9%,56.34,❌ MISS,OVER,54.1%,56.56,❌ MISS,OVER,54.6%,57.11,❌ MISS,-0.21,-0.3,2.0,-0.9,0.26,1.6,1.6,0.0053,100.0%
268,Jayson Tatum,RA,11.5,UNDER,57.1%,C,DO NOT BET,56.41,NO GAME,,UNDER,57.4%,56.7,NO GAME,UNDER,56.4%,55.7,NO GAME,UNDER,57.9%,57.11,NO GAME,UNDER,56.9%,56.14,NO GAME,-0.19,-0.19,0.4,-1.17,-0.0,0.4,0.8,0.0054,100.0%
269,Jalen Johnson,FGA,17.5,UNDER,56.9%,D,DO NOT BET,56.36,✅ HIT,15.0,UNDER,57.3%,56.69,✅ HIT,UNDER,56.6%,56.07,✅ HIT,UNDER,57.1%,56.52,✅ HIT,UNDER,56.7%,56.14,✅ HIT,-0.06,-0.7,-0.26,-4.1,3.74,0.8,1.2,0.0026,100.0%
270,Victor Wembanyama,FGA,18.5,UNDER,57.4%,D,DO NOT BET,56.35,NO GAME,,UNDER,62.8%,61.71,NO GAME,UNDER,61.2%,60.16,NO GAME,UNDER,52.7%,51.63,NO GAME,UNDER,52.9%,51.88,NO GAME,-0.34,-0.28,0.67,-1.9,-0.4,1.2,0.8,0.0462,100.0%
271,Derrick White,FTM,2.5,UNDER,55.4%,B,DO NOT BET,56.31,NO GAME,,UNDER,54.9%,55.87,NO GAME,UNDER,55.6%,56.58,NO GAME,UNDER,55.1%,56.03,NO GAME,UNDER,55.8%,56.77,NO GAME,0.02,0.84,-1.0,2.5,-2.43,1.0,0.8,0.0038,100.0%
272,Jamal Murray,3PA,6.5,UNDER,54.4%,B,DO NOT BET,56.3,✅ HIT,6.0,UNDER,55.8%,57.73,✅ HIT,UNDER,56.0%,57.87,✅ HIT,UNDER,52.7%,54.57,✅ HIT,UNDER,53.1%,55.03,✅ HIT,0.22,0.03,-0.43,0.1,0.76,1.2,1.2,0.0151,100.0%
273,Paolo Banchero,FGA,16.5,OVER,55.6%,D,DO NOT BET,56.27,❌ MISS,13.0,OVER,56.7%,57.35,❌ MISS,OVER,54.9%,55.53,❌ MISS,OVER,56.2%,56.85,❌ MISS,OVER,54.7%,55.34,❌ MISS,0.2,-0.9,-0.18,-1.5,1.83,1.2,1.6,0.0085,100.0%
274,De'Aaron Fox,3PM,1.5,OVER,56.9%,S,DO NOT BET,56.22,✅ HIT,4.0,OVER,59.1%,58.39,✅ HIT,OVER,58.7%,58.04,✅ HIT,OVER,55.1%,54.45,✅ HIT,OVER,54.7%,54.01,✅ HIT,-0.35,-0.26,-0.46,-0.3,-0.11,0.8,0.8,0.02,100.0%
275,Jamal Murray,FGA,18.5,UNDER,55.7%,D,DO NOT BET,56.16,❌ MISS,21.0,UNDER,56.7%,57.15,❌ MISS,UNDER,56.1%,56.64,❌ MISS,UNDER,55.0%,55.45,❌ MISS,UNDER,54.9%,55.37,❌ MISS,-0.02,-0.11,-0.27,-0.5,0.39,1.0,0.8,0.0076,100.0%
276,Cade Cunningham,PR,30.5,UNDER,55.9%,D,DO NOT BET,56.11,✅ HIT,13.0,UNDER,58.0%,58.25,✅ HIT,UNDER,57.8%,58.01,✅ HIT,UNDER,53.9%,54.15,✅ HIT,UNDER,53.8%,54.02,✅ HIT,0.05,-0.65,-0.67,-4.1,4.39,1.2,1.6,0.0202,100.0%
277,LeBron James,PTS,19.5,OVER,57.2%,D,DO NOT BET,56.11,❌ MISS,18.0,OVER,58.4%,57.33,❌ MISS,OVER,57.7%,56.63,❌ MISS,OVER,56.7%,55.63,❌ MISS,OVER,55.9%,54.84,❌ MISS,-0.55,-0.03,0.04,-0.1,-1.83,1.4,1.2,0.0095,100.0%
278,Tim Hardaway Jr.,PTS,10.5,OVER,59.5%,D,DO NOT BET,56.09,❌ MISS,1.0,OVER,56.0%,52.64,❌ MISS,OVER,55.4%,52.02,❌ MISS,OVER,63.7%,60.36,❌ MISS,OVER,62.7%,59.34,❌ MISS,-0.44,-0.42,-0.46,-3.3,-0.17,1.4,1.2,0.0378,100.0%
279,Bam Adebayo,FGA,17.5,OVER,54.2%,D,DO NOT BET,56.08,✅ HIT,20.0,OVER,54.5%,56.44,✅ HIT,OVER,53.1%,54.98,✅ HIT,OVER,55.3%,57.14,✅ HIT,OVER,53.9%,55.76,✅ HIT,0.19,-0.76,-0.41,-7.5,9.36,1.0,1.2,0.008,100.0%
280,Shai Gilgeous-Alexander,TOV,2.5,UNDER,55.6%,A,DO NOT BET,56.05,❌ MISS,4.0,UNDER,56.0%,56.52,❌ MISS,UNDER,56.1%,56.61,❌ MISS,UNDER,55.0%,55.48,❌ MISS,UNDER,55.1%,55.6,❌ MISS,-0.26,-0.2,0.75,-0.3,-0.09,0.6,0.8,0.0052,100.0%
281,Jaylen Brown,3PA,5.5,UNDER,55.3%,B,DO NOT BET,55.97,✅ HIT,4.0,UNDER,55.8%,56.41,✅ HIT,UNDER,55.9%,56.56,✅ HIT,UNDER,54.7%,55.3,✅ HIT,UNDER,55.0%,55.63,✅ HIT,0.12,-0.92,-0.0,-1.9,2.14,1.2,1.6,0.0053,100.0%
282,CJ McCollum,PR,21.5,OVER,56.0%,D,DO NOT BET,55.94,❌ MISS,18.0,OVER,57.2%,57.22,❌ MISS,OVER,57.0%,56.94,❌ MISS,OVER,54.8%,54.74,❌ MISS,OVER,54.9%,54.87,❌ MISS,-0.14,-0.31,-0.17,-1.3,0.72,1.2,0.8,0.0114,100.0%
283,Ivica Zubac,AST,1.5,UNDER,51.7%,C,DO NOT BET,55.81,❌ MISS,2.0,UNDER,51.2%,55.31,❌ MISS,UNDER,51.6%,55.71,❌ MISS,UNDER,51.8%,55.9,❌ MISS,UNDER,52.3%,56.36,❌ MISS,0.98,0.4,0.96,0.3,0.43,1.0,0.8,0.0038,100.0%
284,Luka Dončić,3PM,3.5,OVER,56.4%,S,DO NOT BET,55.75,✅ HIT,9.0,OVER,56.1%,55.45,✅ HIT,OVER,55.7%,55.12,✅ HIT,OVER,57.1%,56.46,✅ HIT,OVER,56.6%,55.98,✅ HIT,-0.17,-0.6,-0.99,-0.9,0.65,1.4,1.2,0.0052,100.0%
285,Victor Wembanyama,PR,35.5,OVER,55.7%,D,DO NOT BET,55.74,NO GAME,,OVER,53.0%,53.08,NO GAME,OVER,52.9%,52.94,NO GAME,OVER,58.4%,58.4,NO GAME,OVER,58.5%,58.53,NO GAME,0.01,-0.29,-1.25,-3.7,3.87,1.4,1.6,0.0273,100.0%
286,Paolo Banchero,AST,5.5,UNDER,56.1%,C,DO NOT BET,55.65,✅ HIT,5.0,UNDER,56.1%,55.62,✅ HIT,UNDER,56.1%,55.57,✅ HIT,UNDER,56.2%,55.68,✅ HIT,UNDER,56.2%,55.74,✅ HIT,-0.3,-0.3,-0.0,-0.5,-0.0,0.6,0.8,0.0006,100.0%
287,Cade Cunningham,RA,15.5,OVER,53.4%,C,DO NOT BET,55.57,✅ HIT,18.0,OVER,55.0%,57.15,✅ HIT,OVER,54.6%,56.78,✅ HIT,OVER,52.2%,54.31,✅ HIT,OVER,51.9%,54.04,✅ HIT,-0.02,-0.03,0.67,-0.1,0.02,1.6,1.2,0.014,100.0%
288,Jamal Murray,PTS,23.5,UNDER,52.4%,D,DO NOT BET,55.57,❌ MISS,39.0,UNDER,52.7%,55.89,❌ MISS,UNDER,53.0%,56.19,❌ MISS,UNDER,51.7%,54.86,❌ MISS,UNDER,52.2%,55.34,❌ MISS,0.18,0.34,-0.15,3.7,-1.72,0.8,0.8,0.0051,100.0%
289,Derrick White,3PM,2.5,OVER,55.1%,S,DO NOT BET,55.57,NO GAME,,OVER,55.2%,55.64,NO GAME,OVER,54.8%,55.32,NO GAME,OVER,55.4%,55.89,NO GAME,OVER,55.0%,55.44,NO GAME,-0.26,0.07,-0.37,0.1,-0.46,1.4,1.2,0.0022,100.0%
290,Devin Booker,3PA,6.5,UNDER,55.4%,B,DO NOT BET,55.56,❌ MISS,7.0,UNDER,55.0%,55.14,❌ MISS,UNDER,55.2%,55.36,❌ MISS,UNDER,55.6%,55.74,❌ MISS,UNDER,55.9%,56.0,❌ MISS,-0.36,0.8,-0.13,1.7,-2.47,0.6,0.4,0.0033,100.0%
291,Desmond Bane,AST,4.5,UNDER,54.9%,C,DO NOT BET,55.53,❌ MISS,6.0,UNDER,54.7%,55.34,❌ MISS,UNDER,54.8%,55.42,❌ MISS,UNDER,54.9%,55.6,❌ MISS,UNDER,55.1%,55.76,❌ MISS,-0.13,0.33,-0.46,0.7,-0.98,1.2,1.2,0.0017,100.0%
292,Desmond Bane,PA,27.5,OVER,50.5%,D,DO NOT BET,55.49,✅ HIT,28.0,OVER,50.9%,55.86,✅ HIT,OVER,51.2%,56.23,✅ HIT,UNDER,50.3%,47.31,❌ MISS,OVER,50.2%,55.18,✅ HIT,0.34,-0.26,0.82,-2.1,4.79,1.4,1.2,0.006,75.0%
293,Aaron Gordon,3PM,1.5,UNDER,54.8%,S,DO NOT BET,55.48,NO GAME,,UNDER,52.5%,53.19,NO GAME,UNDER,52.7%,53.43,NO GAME,UNDER,56.8%,57.54,NO GAME,UNDER,57.0%,57.75,NO GAME,0.26,-0.94,-0.0,-0.7,0.89,1.2,1.6,0.0217,100.0%
294,Desmond Bane,PR,27.5,UNDER,58.2%,D,DO NOT BET,55.48,✅ HIT,23.0,UNDER,58.0%,55.25,✅ HIT,UNDER,57.8%,55.01,✅ HIT,UNDER,58.7%,55.9,✅ HIT,UNDER,58.5%,55.77,✅ HIT,-0.38,0.24,-0.93,1.7,-4.39,1.0,1.2,0.0037,100.0%
295,Stephon Castle,AST,6.5,UNDER,53.4%,C,DO NOT BET,55.48,❌ MISS,10.0,UNDER,52.5%,54.64,❌ MISS,UNDER,52.8%,54.92,❌ MISS,UNDER,53.9%,56.04,❌ MISS,UNDER,54.2%,56.31,❌ MISS,0.16,0.66,-0.33,1.7,-1.29,1.2,0.8,0.0071,100.0%
296,Derrick White,PR,20.5,OVER,56.5%,D,DO NOT BET,55.46,NO GAME,,OVER,55.1%,54.13,NO GAME,OVER,54.9%,53.93,NO GAME,OVER,57.8%,56.83,NO GAME,OVER,58.0%,56.96,NO GAME,-0.15,-0.52,-0.13,-4.7,3.3,1.2,1.2,0.0143,100.0%
297,Andrew Nembhard,PR,19.5,OVER,54.5%,D,DO NOT BET,55.44,✅ HIT,23.0,OVER,55.6%,56.54,✅ HIT,OVER,55.4%,56.32,✅ HIT,OVER,53.4%,54.38,✅ HIT,OVER,53.6%,54.51,✅ HIT,-0.08,0.24,0.19,1.3,-1.72,1.0,0.8,0.01,100.0%
298,Stephon Castle,RA,11.5,UNDER,53.3%,C,DO NOT BET,55.37,❌ MISS,21.0,UNDER,53.2%,55.26,❌ MISS,UNDER,52.6%,54.72,❌ MISS,UNDER,53.9%,55.99,❌ MISS,UNDER,53.4%,55.5,❌ MISS,0.12,0.61,0.01,1.7,-1.36,1.0,0.4,0.0045,100.0%
299,Devin Booker,RA,9.5,OVER,56.1%,C,DO NOT BET,55.35,✅ HIT,12.0,OVER,57.8%,57.02,✅ HIT,OVER,57.1%,56.35,✅ HIT,OVER,55.1%,54.33,✅ HIT,OVER,54.5%,53.7,✅ HIT,-0.28,-0.34,-0.58,-0.7,0.14,1.0,1.2,0.0138,100.0%
300,Trae Young,3PM,1.5,OVER,55.9%,S,DO NOT BET,55.28,✅ HIT,2.0,OVER,57.0%,56.46,✅ HIT,OVER,56.7%,56.12,✅ HIT,OVER,55.1%,54.49,✅ HIT,OVER,54.6%,54.04,✅ HIT,-0.19,-0.28,-0.58,-0.5,0.17,0.8,0.8,0.0103,100.0%
301,Tim Hardaway Jr.,3PM,2.5,UNDER,53.9%,S,DO NOT BET,55.2,✅ HIT,0.0,UNDER,55.2%,56.43,✅ HIT,UNDER,55.4%,56.64,✅ HIT,UNDER,52.5%,53.72,✅ HIT,UNDER,52.8%,54.02,✅ HIT,0.13,0.27,-0.46,0.7,-0.37,1.0,1.2,0.0134,100.0%
302,Payton Pritchard,AST,4.5,OVER,52.2%,C,DO NOT BET,55.19,❌ MISS,4.0,OVER,52.6%,55.6,❌ MISS,OVER,51.9%,54.83,❌ MISS,OVER,52.6%,55.6,❌ MISS,OVER,51.8%,54.73,❌ MISS,-0.29,-0.3,3.0,-0.9,0.03,1.4,1.6,0.0041,100.0%
303,Cooper Flagg,PA,27.5,UNDER,62.6%,D,DO NOT BET,55.17,✅ HIT,20.0,UNDER,63.1%,55.66,✅ HIT,UNDER,62.8%,55.38,✅ HIT,UNDER,62.4%,55.03,✅ HIT,UNDER,62.0%,54.62,✅ HIT,-0.97,-1.26,-3.0,-4.1,0.92,1.0,1.6,0.0039,100.0%
304,Josh Giddey,REB,7.5,OVER,57.2%,B,DO NOT BET,55.13,✅ HIT,8.0,OVER,57.3%,55.2,✅ HIT,OVER,57.8%,55.74,✅ HIT,OVER,56.6%,54.58,✅ HIT,OVER,57.1%,55.0,✅ HIT,-0.3,-1.13,-0.57,-3.3,2.43,0.8,1.6,0.0042,100.0%
305,Jalen Suggs,SB,2.5,UNDER,53.0%,A,DO NOT BET,55.12,✅ HIT,2.0,UNDER,52.3%,54.41,✅ HIT,UNDER,52.7%,54.82,✅ HIT,UNDER,53.4%,55.47,✅ HIT,UNDER,53.7%,55.79,✅ HIT,0.33,0.79,0.17,0.5,-0.29,0.6,0.4,0.0054,100.0%
306,Desmond Bane,REB,4.5,UNDER,56.9%,B,DO NOT BET,55.1,✅ HIT,1.0,UNDER,59.0%,57.16,✅ HIT,UNDER,57.8%,55.95,✅ HIT,UNDER,55.9%,54.14,✅ HIT,UNDER,54.9%,53.15,✅ HIT,-0.13,0.14,-2.52,0.3,-0.58,1.0,0.8,0.0156,100.0%
307,Nikola Jokić,PTS,28.5,OVER,54.4%,D,DO NOT BET,55.08,✅ HIT,31.0,OVER,53.8%,54.47,✅ HIT,OVER,53.2%,53.93,✅ HIT,OVER,55.6%,56.34,✅ HIT,OVER,54.9%,55.58,✅ HIT,-0.02,0.17,-0.52,1.3,-1.44,1.2,0.8,0.0094,100.0%
308,Shai Gilgeous-Alexander,REB,4.5,UNDER,53.5%,B,DO NOT BET,55.05,❌ MISS,6.0,UNDER,53.8%,55.34,❌ MISS,UNDER,52.8%,54.32,❌ MISS,UNDER,54.2%,55.72,❌ MISS,UNDER,53.3%,54.8,❌ MISS,-0.01,0.13,0.58,0.3,-0.32,0.8,1.2,0.0053,100.0%
