Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
154,Bennedict Mathurin,AST,2.5,UNDER,58.7%,C,DO NOT BET,59.3,✅ HIT,2.0,UNDER,57.8%,58.4,✅ HIT,UNDER,57.6%,58.2,✅ HIT,UNDER,59.8%,60.43,✅ HIT,UNDER,59.5%,60.16,✅ HIT,-0.16,-0.4,-0.0,-0.5,0.29,1.4,1.2,0.0101,100.0%
155,Brandon Ingram,PRA,31.5,OVER,58.5%,D,DO NOT BET,59.24,✅ HIT,46.0,OVER,57.5%,58.2,✅ HIT,OVER,57.4%,58.17,✅ HIT,OVER,59.4%,60.16,✅ HIT,OVER,59.7%,60.44,✅ HIT,0.06,0.71,-1.5,5.5,-5.03,1.0,0.8,0.0106,100.0%
156,Deni Avdija,3PM,1.5,OVER,58.3%,S,DO NOT BET,59.18,❌ MISS,0.0,OVER,62.0%,62.9,❌ MISS,OVER,61.6%,62.52,❌ MISS,OVER,55.0%,55.87,❌ MISS,OVER,54.5%,55.43,❌ MISS,-0.72,1.37,-0.17,1.1,-1.68,1.0,0.4,0.0354,100.0%
157,James Harden,AST,8.5,UNDER,58.7%,C,DO NOT BET,59.15,✅ HIT,7.0,UNDER,58.0%,58.52,✅ HIT,UNDER,57.8%,58.29,✅ HIT,UNDER,59.5%,60.03,✅ HIT,UNDER,59.3%,59.78,✅ HIT,-0.26,-0.55,0.54,-0.9,0.47,1.2,1.6,0.0076,100.0%
158,Donte DiVincenzo,REB,3.5,OVER,60.7%,B,DO NOT BET,59.14,✅ HIT,6.0,OVER,60.4%,58.76,✅ HIT,OVER,60.8%,59.16,✅ HIT,OVER,60.8%,59.21,✅ HIT,OVER,61.0%,59.43,✅ HIT,-0.8,-0.46,-0.65,-0.5,-0.38,1.2,1.6,0.0024,100.0%
159,Deni Avdija,PA,29.5,OVER,59.5%,D,DO NOT BET,59.13,❌ MISS,25.0,OVER,56.6%,56.22,❌ MISS,OVER,57.0%,56.61,❌ MISS,OVER,62.0%,61.58,❌ MISS,OVER,62.5%,62.09,❌ MISS,-0.13,0.91,-0.13,10.1,-11.52,0.4,0.0,0.0272,100.0%
160,Jrue Holiday,PR,20.5,OVER,58.7%,D,DO NOT BET,59.03,✅ HIT,30.0,OVER,57.6%,57.92,✅ HIT,OVER,57.3%,57.64,✅ HIT,OVER,59.9%,60.22,✅ HIT,OVER,60.1%,60.35,✅ HIT,-0.03,-0.34,-0.33,-3.9,3.51,1.4,1.6,0.0126,100.0%
161,Cade Cunningham,RA,15.5,OVER,54.7%,C,DO NOT BET,59.02,✅ HIT,23.0,OVER,55.6%,59.94,✅ HIT,OVER,55.1%,59.5,✅ HIT,OVER,54.2%,58.59,✅ HIT,OVER,53.7%,58.07,✅ HIT,-0.03,-0.08,3.0,-0.3,0.18,1.6,1.2,0.0073,100.0%
162,Cooper Flagg,RA,10.5,OVER,60.0%,C,DO NOT BET,59.0,❌ MISS,9.0,OVER,60.8%,59.77,❌ MISS,OVER,59.8%,58.78,❌ MISS,OVER,60.4%,59.35,❌ MISS,OVER,59.1%,58.1,❌ MISS,-0.24,-1.7,0.0,-3.3,2.84,1.4,2.0,0.0063,100.0%
163,Kevin Durant,PRA,36.5,UNDER,60.0%,D,DO NOT BET,58.97,❌ MISS,43.0,UNDER,58.1%,57.14,❌ MISS,UNDER,57.8%,56.81,❌ MISS,UNDER,62.1%,61.13,❌ MISS,UNDER,61.8%,60.8,❌ MISS,-0.11,-0.86,-0.56,-5.3,4.62,1.2,1.6,0.02,100.0%
164,Reed Sheppard,3PA,8.5,OVER,54.3%,B,DO NOT BET,58.96,✅ HIT,11.0,OVER,54.5%,59.21,✅ HIT,OVER,53.5%,58.21,✅ HIT,OVER,55.0%,59.7,✅ HIT,OVER,54.0%,58.72,✅ HIT,0.76,-0.13,0.89,-0.3,2.06,1.4,1.2,0.0055,100.0%
165,OG Anunoby,PRA,25.5,UNDER,59.1%,D,DO NOT BET,58.96,❌ MISS,38.0,UNDER,58.2%,58.01,❌ MISS,UNDER,57.8%,57.67,❌ MISS,UNDER,60.4%,60.24,❌ MISS,UNDER,60.1%,59.9,❌ MISS,-0.16,0.3,-0.2,2.9,-4.4,1.4,1.2,0.0113,100.0%
166,Tobias Harris,REB,5.5,UNDER,58.6%,B,DO NOT BET,58.95,NO GAME,,UNDER,59.0%,59.4,NO GAME,UNDER,57.8%,58.2,NO GAME,UNDER,59.3%,59.65,NO GAME,UNDER,58.1%,58.53,NO GAME,-0.11,-0.35,-0.0,-1.1,0.74,1.2,1.6,0.006,100.0%
167,OG Anunoby,PR,23.5,UNDER,59.3%,D,DO NOT BET,58.9,❌ MISS,33.0,UNDER,58.3%,57.89,❌ MISS,UNDER,58.0%,57.65,❌ MISS,UNDER,60.5%,60.09,❌ MISS,UNDER,60.3%,59.96,❌ MISS,-0.21,0.4,-0.1,3.1,-4.77,1.2,0.8,0.0113,100.0%
168,Ace Bailey,REB,4.5,UNDER,59.1%,B,DO NOT BET,58.89,✅ HIT,1.0,UNDER,60.5%,60.29,✅ HIT,UNDER,59.2%,59.03,✅ HIT,UNDER,58.9%,58.67,✅ HIT,UNDER,57.8%,57.56,✅ HIT,-0.32,-0.6,0.2,-0.9,0.42,1.0,1.6,0.0097,100.0%
169,Scottie Barnes,RA,11.5,UNDER,57.0%,C,DO NOT BET,58.78,✅ HIT,10.0,UNDER,54.2%,55.97,✅ HIT,UNDER,53.6%,55.32,✅ HIT,UNDER,60.8%,62.56,✅ HIT,UNDER,59.5%,61.25,✅ HIT,0.83,-2.11,-0.25,-4.3,5.99,1.6,2.0,0.0317,100.0%
170,Scottie Barnes,PRA,29.5,UNDER,55.4%,D,DO NOT BET,58.69,✅ HIT,24.0,UNDER,55.4%,58.75,✅ HIT,UNDER,55.1%,58.48,✅ HIT,UNDER,55.6%,58.93,✅ HIT,UNDER,55.3%,58.6,✅ HIT,0.54,-1.35,-0.15,-6.3,8.8,1.8,1.6,0.0017,100.0%
171,Jalen Brunson,PTS,28.5,UNDER,60.2%,D,DO NOT BET,58.68,❌ MISS,29.0,UNDER,58.9%,57.32,❌ MISS,UNDER,58.9%,57.39,❌ MISS,UNDER,61.5%,59.98,❌ MISS,UNDER,61.6%,60.05,❌ MISS,-0.31,-1.01,0.06,-7.5,5.21,2.0,2.0,0.0133,100.0%
172,OG Anunoby,RA,7.5,UNDER,58.5%,C,DO NOT BET,58.49,❌ MISS,13.0,UNDER,57.1%,57.15,❌ MISS,UNDER,56.2%,56.18,❌ MISS,UNDER,61.0%,60.98,❌ MISS,UNDER,59.7%,59.65,❌ MISS,-0.02,-0.14,-0.95,-0.5,0.42,1.2,0.8,0.0192,100.0%
173,Jalen Green,AST,2.5,OVER,58.3%,C,DO NOT BET,58.49,✅ HIT,4.0,OVER,61.3%,61.55,✅ HIT,OVER,59.8%,60.03,✅ HIT,OVER,56.6%,56.81,✅ HIT,OVER,55.4%,55.59,✅ HIT,0.05,-0.88,0.0,-0.9,0.96,1.0,1.6,0.024,100.0%
174,Anthony Edwards,PR,34.5,UNDER,57.5%,D,DO NOT BET,58.45,❌ MISS,50.0,UNDER,60.6%,61.62,❌ MISS,UNDER,60.3%,61.3,❌ MISS,UNDER,54.5%,55.52,❌ MISS,UNDER,54.4%,55.39,❌ MISS,-0.0,-0.16,0.37,-1.7,1.68,0.8,0.8,0.03,100.0%
175,Reed Sheppard,PTS,15.5,OVER,53.0%,D,DO NOT BET,58.44,✅ HIT,18.0,OVER,52.3%,57.72,✅ HIT,OVER,51.8%,57.24,✅ HIT,OVER,54.3%,59.75,✅ HIT,OVER,53.6%,59.04,✅ HIT,0.26,-0.06,1.94,-0.5,2.62,1.2,1.2,0.01,100.0%
176,Kawhi Leonard,RA,11.5,UNDER,57.8%,C,DO NOT BET,58.39,✅ HIT,7.0,UNDER,59.8%,60.4,✅ HIT,UNDER,58.6%,59.15,✅ HIT,UNDER,56.9%,57.42,✅ HIT,UNDER,56.0%,56.58,✅ HIT,-0.52,-0.27,1.5,-0.7,-0.66,1.2,1.2,0.0148,100.0%
177,OG Anunoby,PA,20.5,UNDER,59.0%,D,DO NOT BET,58.35,❌ MISS,30.0,UNDER,58.2%,57.6,❌ MISS,UNDER,57.9%,57.29,❌ MISS,UNDER,60.1%,59.46,❌ MISS,UNDER,59.6%,59.03,❌ MISS,-0.2,0.31,-0.16,2.7,-4.45,1.2,0.8,0.0092,100.0%
178,Kawhi Leonard,PRA,41.5,UNDER,61.9%,D,DO NOT BET,58.25,✅ HIT,35.0,UNDER,61.2%,57.53,✅ HIT,UNDER,60.8%,57.13,✅ HIT,UNDER,63.0%,59.34,✅ HIT,UNDER,62.6%,59.0,✅ HIT,-0.46,0.22,-1.5,1.5,-4.61,1.2,0.8,0.0094,100.0%
179,Ace Bailey,PR,22.5,UNDER,64.6%,D,DO NOT BET,58.25,✅ HIT,9.0,UNDER,67.3%,61.02,✅ HIT,UNDER,66.8%,60.51,✅ HIT,UNDER,62.1%,55.79,✅ HIT,UNDER,62.0%,55.66,✅ HIT,-0.82,-0.07,-0.46,-0.5,-5.48,1.0,1.2,0.0253,100.0%
180,Draymond Green,3PA,4.5,OVER,57.0%,B,DO NOT BET,58.25,NO GAME,,OVER,56.9%,58.11,NO GAME,OVER,55.7%,56.93,NO GAME,OVER,58.3%,59.57,NO GAME,OVER,57.1%,58.38,NO GAME,-0.15,-0.31,0.24,-0.3,0.15,1.6,1.6,0.0094,100.0%
181,Amen Thompson,REB,7.5,UNDER,56.8%,B,DO NOT BET,58.24,❌ MISS,12.0,UNDER,55.2%,56.64,❌ MISS,UNDER,54.2%,55.57,❌ MISS,UNDER,59.5%,60.94,❌ MISS,UNDER,58.4%,59.8,❌ MISS,0.04,-0.47,0.55,-1.1,1.19,1.2,1.6,0.022,100.0%
182,Amen Thompson,PR,26.5,UNDER,58.0%,D,DO NOT BET,58.17,❌ MISS,35.0,UNDER,54.5%,54.63,❌ MISS,UNDER,54.3%,54.51,❌ MISS,UNDER,61.7%,61.82,❌ MISS,UNDER,61.5%,61.7,❌ MISS,-0.3,0.27,0.61,1.1,-2.31,0.8,0.8,0.036,100.0%
183,Kristaps Porziņģis,PTS,14.5,OVER,60.4%,D,DO NOT BET,58.17,✅ HIT,20.0,OVER,59.1%,56.78,✅ HIT,OVER,58.3%,56.06,✅ HIT,OVER,62.7%,60.41,✅ HIT,OVER,61.7%,59.42,✅ HIT,-0.66,0.84,-1.5,2.5,-4.45,1.0,0.4,0.018,100.0%
184,Cade Cunningham,AST,9.5,OVER,57.2%,C,DO NOT BET,58.1,✅ HIT,15.0,OVER,56.9%,57.78,✅ HIT,OVER,55.8%,56.63,✅ HIT,OVER,58.9%,59.7,✅ HIT,OVER,57.4%,58.29,✅ HIT,-0.19,-0.96,0.87,-2.5,2.02,1.6,1.6,0.011,100.0%
185,Julius Randle,FTM,4.5,UNDER,55.8%,B,DO NOT BET,58.03,✅ HIT,0.0,UNDER,53.2%,55.4,✅ HIT,UNDER,54.1%,56.31,✅ HIT,UNDER,57.8%,59.99,✅ HIT,UNDER,58.2%,60.4,✅ HIT,0.19,0.18,0.13,0.5,0.03,1.2,0.8,0.022,100.0%
186,Cade Cunningham,PTS,23.5,OVER,58.5%,D,DO NOT BET,58.0,❌ MISS,17.0,OVER,57.0%,56.43,❌ MISS,OVER,56.3%,55.78,❌ MISS,OVER,60.9%,60.36,❌ MISS,OVER,60.0%,59.43,❌ MISS,-0.17,0.68,-0.69,5.3,-6.64,1.0,0.8,0.0194,100.0%
187,Cooper Flagg,PA,25.5,UNDER,60.8%,D,DO NOT BET,57.99,❌ MISS,30.0,UNDER,60.9%,58.04,❌ MISS,UNDER,60.6%,57.74,❌ MISS,UNDER,61.1%,58.3,❌ MISS,UNDER,60.7%,57.88,❌ MISS,-0.68,-2.1,-0.0,-3.9,2.64,1.2,2.0,0.0021,100.0%
188,Alperen Sengun,PR,27.5,OVER,59.2%,D,DO NOT BET,57.95,NO GAME,,OVER,61.3%,60.05,NO GAME,OVER,60.9%,59.65,NO GAME,OVER,57.2%,55.99,NO GAME,OVER,57.3%,56.12,NO GAME,-0.23,0.55,-0.52,3.9,-5.5,0.6,0.4,0.0191,100.0%
189,Amen Thompson,PTS,18.5,UNDER,57.0%,D,DO NOT BET,57.91,❌ MISS,23.0,UNDER,54.6%,55.51,❌ MISS,UNDER,54.8%,55.74,❌ MISS,UNDER,59.2%,60.13,❌ MISS,UNDER,59.4%,60.3,❌ MISS,-0.22,0.74,0.42,2.7,-3.5,0.8,0.8,0.0229,100.0%
190,Jrue Holiday,3PM,2.5,UNDER,56.7%,S,DO NOT BET,57.91,❌ MISS,4.0,UNDER,56.4%,57.53,❌ MISS,UNDER,56.5%,57.72,❌ MISS,UNDER,56.9%,58.09,❌ MISS,UNDER,57.1%,58.29,❌ MISS,-0.01,0.4,-0.17,1.1,-1.14,1.0,0.8,0.003,100.0%
191,Donovan Mitchell,REB,4.5,UNDER,56.3%,B,DO NOT BET,57.9,✅ HIT,2.0,UNDER,58.2%,59.83,✅ HIT,UNDER,57.1%,58.64,✅ HIT,UNDER,55.5%,57.05,✅ HIT,UNDER,54.5%,56.08,✅ HIT,0.01,0.6,-0.25,0.9,-0.88,1.2,0.4,0.0144,100.0%
192,James Harden,RA,13.5,UNDER,57.0%,C,DO NOT BET,57.88,❌ MISS,14.0,UNDER,57.8%,58.7,❌ MISS,UNDER,56.8%,57.66,❌ MISS,UNDER,57.1%,58.01,❌ MISS,UNDER,56.2%,57.13,❌ MISS,-0.25,-0.13,0.85,-0.3,-0.27,1.0,1.2,0.0057,100.0%
193,Brandon Ingram,PA,26.5,OVER,56.5%,D,DO NOT BET,57.88,✅ HIT,39.0,OVER,54.8%,56.24,✅ HIT,OVER,55.2%,56.63,✅ HIT,OVER,57.7%,59.07,✅ HIT,OVER,58.2%,59.58,✅ HIT,0.14,0.61,-1.5,5.1,-3.93,1.0,0.8,0.0146,100.0%
194,Tobias Harris,AST,1.5,OVER,58.0%,C,DO NOT BET,57.79,NO GAME,,OVER,56.3%,56.12,NO GAME,OVER,55.2%,55.02,NO GAME,OVER,61.0%,60.8,NO GAME,OVER,59.4%,59.21,NO GAME,-0.59,0.26,0.0,0.3,-0.98,0.8,0.8,0.0232,100.0%
195,James Harden,3PM,2.5,OVER,58.4%,S,DO NOT BET,57.77,✅ HIT,3.0,OVER,60.5%,59.84,✅ HIT,OVER,60.1%,59.47,✅ HIT,OVER,56.7%,56.13,✅ HIT,OVER,56.3%,55.66,✅ HIT,-0.56,-0.88,0.0,-0.9,0.33,1.4,1.6,0.0189,100.0%
196,Deni Avdija,PTS,22.5,OVER,58.3%,D,DO NOT BET,57.68,❌ MISS,17.0,OVER,55.3%,54.62,❌ MISS,OVER,54.7%,54.03,❌ MISS,OVER,62.2%,61.52,❌ MISS,OVER,61.2%,60.54,❌ MISS,-0.23,1.24,-0.29,9.3,-11.06,0.4,0.0,0.0337,100.0%
197,Donte DiVincenzo,3PA,6.5,UNDER,54.4%,B,DO NOT BET,57.66,✅ HIT,6.0,UNDER,54.8%,58.02,✅ HIT,UNDER,55.0%,58.25,✅ HIT,UNDER,53.7%,56.98,✅ HIT,UNDER,54.1%,57.37,✅ HIT,0.8,-0.97,0.77,-1.5,2.74,1.4,2.0,0.0051,100.0%
198,Mikal Bridges,PRA,23.5,UNDER,58.9%,D,DO NOT BET,57.65,✅ HIT,15.0,UNDER,55.7%,54.46,✅ HIT,UNDER,55.4%,54.18,✅ HIT,UNDER,62.4%,61.15,✅ HIT,UNDER,62.0%,60.82,✅ HIT,-0.14,-2.69,0.45,-8.5,8.06,1.6,2.0,0.0334,100.0%
199,Deni Avdija,AST,6.5,UNDER,56.6%,C,DO NOT BET,57.57,❌ MISS,8.0,UNDER,55.5%,56.47,❌ MISS,UNDER,55.5%,56.47,❌ MISS,UNDER,57.7%,58.71,❌ MISS,UNDER,57.6%,58.63,❌ MISS,0.04,-0.07,-0.15,-0.3,0.46,1.0,0.8,0.011,100.0%
200,Zion Williamson,REB,5.5,UNDER,55.9%,B,DO NOT BET,57.52,✅ HIT,5.0,UNDER,56.0%,57.61,✅ HIT,UNDER,54.9%,56.51,✅ HIT,UNDER,56.8%,58.5,✅ HIT,UNDER,55.8%,57.48,✅ HIT,0.13,0.23,-0.08,0.7,-0.32,1.0,0.8,0.0071,100.0%
201,Devin Booker,PR,30.5,UNDER,56.5%,D,DO NOT BET,57.51,❌ MISS,34.0,UNDER,56.9%,57.88,❌ MISS,UNDER,56.7%,57.68,❌ MISS,UNDER,56.3%,57.31,❌ MISS,UNDER,56.2%,57.18,❌ MISS,-0.18,0.94,0.62,6.3,-7.5,0.8,0.0,0.0028,100.0%
202,Jrue Holiday,RA,9.5,OVER,58.7%,C,DO NOT BET,57.47,✅ HIT,13.0,OVER,58.1%,56.86,✅ HIT,OVER,57.4%,56.16,✅ HIT,OVER,60.2%,59.05,✅ HIT,OVER,59.0%,57.81,✅ HIT,-0.29,-0.22,-0.47,-0.9,-0.3,1.0,1.2,0.0108,100.0%
203,Jaylen Wells,AST,1.5,OVER,57.2%,C,DO NOT BET,57.46,NO GAME,,OVER,56.7%,56.99,NO GAME,OVER,55.6%,55.86,NO GAME,OVER,58.9%,59.22,NO GAME,OVER,57.5%,57.8,NO GAME,-0.21,0.12,-0.66,0.1,-0.27,1.2,1.2,0.0122,100.0%
204,Jalen Green,PR,23.5,OVER,55.0%,D,DO NOT BET,57.42,✅ HIT,39.0,OVER,54.9%,57.35,✅ HIT,OVER,54.7%,57.15,✅ HIT,OVER,55.1%,57.51,✅ HIT,OVER,55.2%,57.65,✅ HIT,0.49,-0.61,-2.25,-4.7,8.48,1.0,1.6,0.0019,100.0%
205,Trey Murphy III,AST,3.5,OVER,56.6%,C,DO NOT BET,57.41,✅ HIT,7.0,OVER,56.9%,57.69,✅ HIT,OVER,55.7%,56.55,✅ HIT,OVER,57.5%,58.34,✅ HIT,OVER,56.2%,57.04,✅ HIT,-0.78,-0.75,1.06,-0.3,-0.01,1.6,1.6,0.0067,100.0%
206,Cade Cunningham,PA,34.5,OVER,56.4%,D,DO NOT BET,57.4,❌ MISS,32.0,OVER,56.3%,57.39,❌ MISS,OVER,56.7%,57.78,❌ MISS,OVER,55.9%,56.97,❌ MISS,OVER,56.4%,57.47,❌ MISS,-0.05,0.67,-0.04,4.3,-4.63,0.8,0.8,0.0029,100.0%
207,Rudy Gobert,SB,2.5,UNDER,58.0%,A,DO NOT BET,57.35,✅ HIT,2.0,UNDER,62.3%,61.63,✅ HIT,UNDER,62.3%,61.63,✅ HIT,UNDER,53.6%,52.91,✅ HIT,UNDER,53.9%,53.22,✅ HIT,-0.09,-0.63,-0.58,-1.1,0.95,0.8,1.2,0.0428,100.0%
208,Brandin Podziemski,PR,22.5,OVER,50.7%,D,DO NOT BET,57.34,✅ HIT,35.0,OVER,50.3%,56.94,✅ HIT,OVER,50.2%,56.9,✅ HIT,OVER,51.0%,57.7,✅ HIT,OVER,51.2%,57.84,✅ HIT,0.59,-0.19,0.38,-1.5,6.18,1.2,1.2,0.0043,100.0%
209,Ace Bailey,PRA,24.5,UNDER,64.1%,D,DO NOT BET,57.29,✅ HIT,10.0,UNDER,66.5%,59.72,✅ HIT,UNDER,66.0%,59.22,✅ HIT,UNDER,62.1%,55.27,✅ HIT,UNDER,61.8%,54.94,✅ HIT,-1.0,-0.14,-0.38,-0.9,-5.39,1.0,1.2,0.022,100.0%
210,Amen Thompson,RA,13.5,UNDER,57.6%,C,DO NOT BET,57.27,❌ MISS,20.0,UNDER,55.7%,55.42,❌ MISS,UNDER,54.9%,54.61,❌ MISS,UNDER,60.5%,60.16,❌ MISS,UNDER,59.2%,58.89,❌ MISS,-0.25,-0.59,0.21,-1.5,0.86,1.0,1.2,0.0232,100.0%
211,Kevin Durant,PTS,25.5,UNDER,56.6%,D,DO NOT BET,57.25,❌ MISS,32.0,UNDER,54.9%,55.48,❌ MISS,UNDER,55.1%,55.7,❌ MISS,UNDER,58.2%,58.8,❌ MISS,UNDER,58.4%,59.01,❌ MISS,0.06,-0.73,-0.27,-4.3,4.65,1.2,1.6,0.0166,100.0%
212,Jaylen Wells,PRA,17.5,OVER,55.9%,D,DO NOT BET,57.23,NO GAME,,OVER,52.4%,53.79,NO GAME,OVER,52.5%,53.88,NO GAME,OVER,59.1%,60.48,NO GAME,OVER,59.4%,60.77,NO GAME,-0.03,-0.44,0.89,-3.3,3.05,1.2,1.2,0.034,100.0%
213,Draymond Green,RA,10.5,OVER,56.1%,C,DO NOT BET,57.2,NO GAME,,OVER,55.3%,56.44,NO GAME,OVER,54.9%,56.04,NO GAME,OVER,57.5%,58.62,NO GAME,OVER,56.6%,57.71,NO GAME,-0.16,-0.15,0.58,-0.3,-0.03,1.2,1.2,0.0103,100.0%
214,Donte DiVincenzo,PRA,18.5,OVER,60.6%,D,DO NOT BET,57.18,❌ MISS,14.0,OVER,59.5%,56.13,❌ MISS,OVER,59.5%,56.05,❌ MISS,OVER,61.6%,58.14,❌ MISS,OVER,61.8%,58.41,❌ MISS,-0.46,0.7,-2.27,3.9,-6.48,1.2,0.4,0.011,100.0%
215,Immanuel Quickley,AST,6.5,UNDER,55.5%,C,DO NOT BET,57.16,✅ HIT,1.0,UNDER,58.8%,60.49,✅ HIT,UNDER,58.5%,60.19,✅ HIT,UNDER,52.1%,53.77,✅ HIT,UNDER,52.5%,54.21,✅ HIT,-0.14,0.24,1.0,0.7,-1.1,1.0,0.8,0.0318,100.0%
216,Jalen Green,PTS,19.5,OVER,53.5%,D,DO NOT BET,57.13,✅ HIT,34.0,OVER,55.4%,59.05,✅ HIT,OVER,54.8%,58.45,✅ HIT,OVER,52.2%,55.82,✅ HIT,OVER,51.6%,55.19,✅ HIT,0.39,-0.64,-0.12,-4.9,7.9,1.0,1.6,0.0165,100.0%
217,Jalen Brunson,PRA,39.5,UNDER,60.2%,D,DO NOT BET,57.12,❌ MISS,43.0,UNDER,58.4%,55.3,❌ MISS,UNDER,58.0%,54.96,❌ MISS,UNDER,62.4%,59.27,❌ MISS,UNDER,62.0%,58.93,❌ MISS,-0.68,-0.81,0.11,-3.9,0.59,1.6,1.2,0.0199,100.0%
218,Jalen Brunson,3PA,6.5,OVER,57.9%,B,DO NOT BET,57.1,❌ MISS,3.0,OVER,58.4%,57.52,❌ MISS,OVER,57.1%,56.23,❌ MISS,OVER,58.8%,57.94,❌ MISS,OVER,57.6%,56.72,❌ MISS,-0.52,0.28,-0.86,0.5,-1.44,1.2,1.2,0.0067,100.0%
219,Jalen Green,3PA,7.5,OVER,57.2%,B,DO NOT BET,57.07,✅ HIT,16.0,OVER,54.7%,54.5,✅ HIT,OVER,53.6%,53.49,✅ HIT,OVER,61.0%,60.83,✅ HIT,OVER,59.6%,59.48,✅ HIT,0.15,-2.27,0.25,-1.7,1.81,1.6,2.0,0.0314,100.0%
220,Kristaps Porziņģis,AST,1.5,OVER,57.0%,C,DO NOT BET,57.05,✅ HIT,2.0,OVER,55.9%,55.94,✅ HIT,OVER,54.9%,54.88,✅ HIT,OVER,59.4%,59.41,✅ HIT,OVER,57.9%,57.95,✅ HIT,-0.82,-0.48,1.5,-0.7,-0.5,1.0,1.2,0.0175,100.0%
221,Julius Randle,PA,22.5,UNDER,50.9%,D,DO NOT BET,56.94,✅ HIT,11.0,UNDER,50.9%,56.97,✅ HIT,UNDER,50.5%,56.6,✅ HIT,UNDER,51.3%,57.34,✅ HIT,UNDER,50.8%,56.86,✅ HIT,0.81,-0.79,0.46,-3.7,7.47,1.8,1.6,0.0027,100.0%
222,Jalen Brunson,RA,11.5,UNDER,57.3%,C,DO NOT BET,56.93,❌ MISS,14.0,UNDER,53.8%,53.49,❌ MISS,UNDER,53.2%,52.88,❌ MISS,UNDER,61.7%,61.39,❌ MISS,UNDER,60.3%,59.97,❌ MISS,-0.54,1.11,-0.0,3.1,-4.62,0.6,0.0,0.0379,100.0%
223,Trey Murphy III,PRA,28.5,OVER,60.5%,D,DO NOT BET,56.91,❌ MISS,27.0,OVER,58.7%,55.14,❌ MISS,OVER,58.7%,55.07,❌ MISS,OVER,62.2%,58.58,❌ MISS,OVER,62.4%,58.84,❌ MISS,-0.96,-1.35,0.16,-4.3,1.25,1.6,1.6,0.0181,100.0%
224,Zion Williamson,AST,3.5,UNDER,56.0%,C,DO NOT BET,56.83,✅ HIT,1.0,UNDER,57.2%,58.07,✅ HIT,UNDER,57.1%,57.91,✅ HIT,UNDER,54.7%,55.58,✅ HIT,UNDER,54.9%,55.76,✅ HIT,-0.06,-0.49,0.3,-0.9,0.78,1.2,1.2,0.0117,100.0%
225,Donovan Mitchell,PTS,26.5,OVER,54.2%,D,DO NOT BET,56.75,❌ MISS,24.0,OVER,53.9%,56.48,❌ MISS,OVER,53.4%,55.93,❌ MISS,OVER,55.1%,57.66,❌ MISS,OVER,54.4%,56.92,❌ MISS,-0.41,0.79,3.0,3.5,-5.31,1.0,0.4,0.0063,100.0%
226,Alperen Sengun,PRA,33.5,OVER,57.5%,D,DO NOT BET,56.7,NO GAME,,OVER,59.3%,58.53,NO GAME,OVER,59.2%,58.45,NO GAME,OVER,55.5%,54.77,NO GAME,OVER,55.8%,55.06,NO GAME,-0.23,0.86,-0.53,6.1,-7.76,0.8,0.4,0.0179,100.0%
227,Zion Williamson,PTS,20.5,OVER,56.6%,D,DO NOT BET,56.68,✅ HIT,21.0,OVER,54.1%,54.18,✅ HIT,OVER,53.6%,53.62,✅ HIT,OVER,59.9%,59.92,✅ HIT,OVER,59.0%,59.02,✅ HIT,-0.45,-0.24,0.68,-0.5,-0.44,1.0,0.8,0.0281,100.0%
228,Anthony Edwards,AST,3.5,OVER,56.3%,C,DO NOT BET,56.66,✅ HIT,5.0,OVER,55.8%,56.13,✅ HIT,OVER,54.8%,55.08,✅ HIT,OVER,58.1%,58.38,✅ HIT,OVER,56.7%,57.04,✅ HIT,-0.15,0.26,-0.6,0.3,-0.48,1.0,0.8,0.0121,100.0%
229,Cade Cunningham,FGA,17.5,OVER,58.4%,D,DO NOT BET,56.65,❌ MISS,11.0,OVER,59.9%,58.11,❌ MISS,OVER,57.5%,55.76,❌ MISS,OVER,59.1%,57.33,❌ MISS,OVER,57.2%,55.43,❌ MISS,-0.25,0.33,-1.12,2.3,-4.02,1.0,0.8,0.011,100.0%
230,Devin Booker,REB,3.5,OVER,60.2%,B,DO NOT BET,56.63,❌ MISS,3.0,OVER,60.0%,56.49,❌ MISS,OVER,60.5%,56.9,❌ MISS,OVER,60.0%,56.44,❌ MISS,OVER,60.2%,56.71,❌ MISS,-0.37,-1.06,-3.0,-1.5,0.98,1.4,1.6,0.0018,100.0%
231,Devin Booker,3PA,6.5,UNDER,56.4%,B,DO NOT BET,56.6,✅ HIT,5.0,UNDER,54.1%,54.27,✅ HIT,UNDER,54.4%,54.55,✅ HIT,UNDER,58.6%,58.76,✅ HIT,UNDER,58.7%,58.82,✅ HIT,-0.35,0.61,0.25,1.3,-2.04,0.4,0.4,0.0219,100.0%
