Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
153,Julius Randle,AST,4.5,UNDER,57.3%,C,DO NOT BET,57.89,❌ MISS,6.0,UNDER,59.6%,60.17,❌ MISS,UNDER,59.2%,59.81,❌ MISS,UNDER,55.1%,55.71,❌ MISS,UNDER,55.2%,55.87,❌ MISS,0.46,-1.55,-0.3,-2.1,2.72,1.4,2.0,0.0211,100.0%
154,Shai Gilgeous-Alexander,AST,7.5,UNDER,58.4%,C,DO NOT BET,57.88,❌ MISS,10.0,UNDER,60.6%,59.99,❌ MISS,UNDER,60.1%,59.54,❌ MISS,UNDER,56.5%,55.99,❌ MISS,UNDER,56.6%,56.01,❌ MISS,-0.24,0.25,-0.3,0.9,-1.76,0.6,0.8,0.0189,100.0%
155,VJ Edgecombe,3PM,1.5,OVER,56.1%,S,DO NOT BET,57.86,❌ MISS,1.0,OVER,57.7%,59.42,❌ MISS,OVER,57.4%,59.08,❌ MISS,OVER,55.0%,56.69,❌ MISS,OVER,54.5%,56.25,❌ MISS,-0.25,0.15,1.5,0.3,-0.78,0.8,0.4,0.014,100.0%
156,Deni Avdija,3PA,5.5,UNDER,57.0%,B,DO NOT BET,57.85,❌ MISS,12.0,UNDER,55.4%,56.22,❌ MISS,UNDER,55.6%,56.4,❌ MISS,UNDER,58.6%,59.35,❌ MISS,UNDER,58.6%,59.42,❌ MISS,0.32,-1.4,-0.1,-2.5,3.08,1.4,2.0,0.0154,100.0%
157,RJ Barrett,PA,23.5,UNDER,58.8%,D,DO NOT BET,57.82,❌ MISS,29.0,UNDER,61.9%,60.85,❌ MISS,UNDER,61.6%,60.56,❌ MISS,UNDER,56.2%,55.16,❌ MISS,UNDER,55.7%,54.7,❌ MISS,-0.26,0.42,-0.57,2.3,-3.7,0.8,0.4,0.029,100.0%
158,Donte DiVincenzo,REB,3.5,OVER,60.9%,B,DO NOT BET,57.79,✅ HIT,9.0,OVER,60.9%,57.78,✅ HIT,OVER,61.3%,58.15,✅ HIT,OVER,60.7%,57.5,✅ HIT,OVER,60.9%,57.73,✅ HIT,-0.67,-0.66,-2.12,-0.9,-0.0,1.2,1.6,0.0024,100.0%
159,Evan Mobley,PA,22.5,UNDER,56.1%,D,DO NOT BET,57.74,✅ HIT,22.0,UNDER,58.1%,59.81,✅ HIT,UNDER,57.8%,59.49,✅ HIT,UNDER,54.4%,56.07,✅ HIT,UNDER,53.9%,55.6,✅ HIT,-0.19,0.14,1.25,0.7,-1.62,1.4,1.2,0.0192,100.0%
160,James Harden,PTS,20.5,OVER,62.6%,D,DO NOT BET,57.64,❌ MISS,13.0,OVER,62.7%,57.79,❌ MISS,OVER,61.9%,56.95,❌ MISS,OVER,63.4%,58.42,❌ MISS,OVER,62.4%,57.41,❌ MISS,-0.78,-0.11,-1.0,-0.5,-3.16,0.6,0.8,0.0054,100.0%
161,Cooper Flagg,RA,11.5,UNDER,58.2%,C,DO NOT BET,57.61,❌ MISS,16.0,UNDER,58.6%,58.03,❌ MISS,UNDER,57.5%,56.91,❌ MISS,UNDER,58.9%,58.31,❌ MISS,UNDER,57.8%,57.22,❌ MISS,-0.22,0.74,-1.5,1.9,-2.47,1.0,0.4,0.0057,100.0%
162,Giannis Antetokounmpo,PA,37.5,UNDER,62.2%,D,DO NOT BET,57.52,❌ MISS,39.0,UNDER,64.6%,59.97,❌ MISS,UNDER,64.4%,59.7,❌ MISS,UNDER,60.1%,55.43,❌ MISS,UNDER,59.7%,55.0,❌ MISS,-0.87,-1.67,0.53,-8.9,4.26,2.0,2.0,0.0232,100.0%
163,Myles Turner,PTS,10.5,OVER,56.9%,D,DO NOT BET,57.52,✅ HIT,13.0,OVER,57.3%,57.92,✅ HIT,OVER,56.6%,57.26,✅ HIT,OVER,57.2%,57.85,✅ HIT,OVER,56.4%,57.04,✅ HIT,-0.26,0.14,1.86,0.9,-2.58,0.6,0.4,0.0038,100.0%
164,Brandin Podziemski,AST,4.5,UNDER,58.6%,C,DO NOT BET,57.52,❌ MISS,6.0,UNDER,59.5%,58.4,❌ MISS,UNDER,59.1%,58.04,❌ MISS,UNDER,57.9%,56.88,❌ MISS,UNDER,57.8%,56.77,❌ MISS,-0.33,-0.22,-0.75,-0.5,-0.26,1.0,1.2,0.0071,100.0%
165,Naz Reid,PTS,11.5,OVER,61.6%,D,DO NOT BET,57.49,❌ MISS,6.0,OVER,59.9%,55.82,❌ MISS,OVER,59.1%,55.07,❌ MISS,OVER,64.1%,60.05,❌ MISS,OVER,63.1%,59.02,❌ MISS,-1.05,-0.94,-0.91,-2.1,-0.26,1.2,2.0,0.021,100.0%
166,Immanuel Quickley,PTS,15.5,OVER,58.9%,D,DO NOT BET,57.41,❌ MISS,6.0,OVER,56.6%,55.12,❌ MISS,OVER,56.0%,54.48,❌ MISS,OVER,62.0%,60.51,❌ MISS,OVER,61.0%,59.54,❌ MISS,-0.34,-0.17,-0.58,-0.9,-0.9,1.4,1.2,0.0265,100.0%
167,Evan Mobley,SB,2.5,UNDER,56.0%,A,DO NOT BET,57.28,❌ MISS,4.0,UNDER,52.6%,53.86,❌ MISS,UNDER,53.0%,54.26,❌ MISS,UNDER,59.2%,60.47,❌ MISS,UNDER,59.2%,60.54,❌ MISS,0.23,-0.4,-0.1,-0.3,0.47,1.4,1.2,0.0322,100.0%
168,Josh Hart,PTS,10.5,OVER,55.4%,D,DO NOT BET,57.23,❌ MISS,7.0,OVER,55.2%,56.99,❌ MISS,OVER,54.6%,56.4,❌ MISS,OVER,56.4%,58.16,❌ MISS,OVER,55.6%,57.37,❌ MISS,-0.4,-0.45,2.98,-1.5,0.17,1.0,1.2,0.0064,100.0%
169,Mikal Bridges,AST,2.5,OVER,59.9%,C,DO NOT BET,57.17,❌ MISS,2.0,OVER,59.5%,56.79,❌ MISS,OVER,58.2%,55.42,❌ MISS,OVER,61.8%,59.05,❌ MISS,OVER,60.1%,57.4,❌ MISS,-0.76,-0.28,-1.33,-0.5,-0.87,1.0,1.2,0.013,100.0%
170,DeMar DeRozan,PR,23.5,UNDER,58.4%,D,DO NOT BET,57.14,❌ MISS,45.0,UNDER,56.7%,55.44,❌ MISS,UNDER,56.5%,55.25,❌ MISS,UNDER,60.3%,59.01,❌ MISS,UNDER,60.2%,58.88,❌ MISS,-0.19,0.07,-0.78,0.7,-2.69,1.6,1.2,0.018,100.0%
171,Rudy Gobert,BLK,1.5,UNDER,56.6%,S,BET WITH CAUTION,57.11,✅ HIT,0.0,UNDER,61.7%,62.15,✅ HIT,UNDER,62.1%,62.6,✅ HIT,UNDER,51.0%,51.47,✅ HIT,UNDER,51.7%,52.23,✅ HIT,0.07,-0.46,-0.41,-0.5,0.58,1.2,1.6,0.0527,100.0%
172,Jaden McDaniels,PRA,19.5,OVER,57.2%,D,DO NOT BET,57.08,❌ MISS,4.0,OVER,59.3%,59.14,❌ MISS,OVER,59.2%,59.06,❌ MISS,OVER,55.1%,54.92,❌ MISS,OVER,55.4%,55.22,❌ MISS,-0.57,1.67,0.0,6.5,-8.74,1.0,0.0,0.0201,100.0%
173,Josh Hart,AST,4.5,OVER,56.7%,C,DO NOT BET,57.07,✅ HIT,5.0,OVER,55.2%,55.53,✅ HIT,OVER,54.2%,54.54,✅ HIT,OVER,59.5%,59.83,✅ HIT,OVER,58.0%,58.37,✅ HIT,-0.3,0.59,-0.57,1.1,-1.66,1.2,0.4,0.0213,100.0%
174,Naz Reid,3PM,1.5,UNDER,54.6%,S,DO NOT BET,57.06,✅ HIT,0.0,UNDER,54.3%,56.84,✅ HIT,UNDER,54.6%,57.06,✅ HIT,UNDER,54.6%,57.06,✅ HIT,UNDER,54.8%,57.31,✅ HIT,6.0,-6.0,0.17,-0.5,1.23,1.6,2.0,0.0017,100.0%
175,Quentin Grimes,FTM,3.5,OVER,52.2%,B,DO NOT BET,57.05,✅ HIT,8.0,UNDER,50.3%,47.42,❌ MISS,UNDER,51.5%,48.65,❌ MISS,OVER,56.3%,61.18,✅ HIT,OVER,54.2%,59.08,✅ HIT,0.26,-0.77,4.0,-2.3,3.08,0.6,1.2,0.032,50.0%
176,Giannis Antetokounmpo,FTM,6.5,OVER,56.1%,B,DO NOT BET,56.97,✅ HIT,9.0,OVER,54.4%,55.34,✅ HIT,OVER,52.7%,53.59,✅ HIT,OVER,59.8%,60.72,✅ HIT,OVER,57.4%,58.24,✅ HIT,0.05,0.46,-0.74,1.1,-0.97,1.0,0.8,0.0273,100.0%
177,Jalen Duren,AST,1.5,OVER,57.0%,C,DO NOT BET,56.96,❌ MISS,0.0,OVER,56.9%,56.82,❌ MISS,OVER,55.8%,55.68,❌ MISS,OVER,58.4%,58.35,❌ MISS,OVER,57.0%,56.97,❌ MISS,-0.27,0.12,-0.91,0.1,-0.31,1.2,1.2,0.0095,100.0%
178,Deni Avdija,RA,13.5,UNDER,56.1%,C,DO NOT BET,56.94,❌ MISS,15.0,UNDER,56.1%,57.01,❌ MISS,UNDER,55.3%,56.15,❌ MISS,UNDER,56.9%,57.74,❌ MISS,UNDER,56.0%,56.89,❌ MISS,0.02,-0.25,-0.22,-1.7,1.81,1.2,1.2,0.0056,100.0%
179,RJ Barrett,PTS,19.5,UNDER,57.1%,D,DO NOT BET,56.92,❌ MISS,27.0,UNDER,59.7%,59.52,❌ MISS,UNDER,59.7%,59.56,❌ MISS,UNDER,54.3%,54.11,❌ MISS,UNDER,54.6%,54.48,❌ MISS,-0.15,0.88,-0.76,4.3,-5.04,0.6,0.4,0.0263,100.0%
180,Jrue Holiday,REB,4.5,UNDER,56.6%,B,DO NOT BET,56.85,❌ MISS,5.0,UNDER,57.1%,57.39,❌ MISS,UNDER,56.0%,56.24,❌ MISS,UNDER,57.1%,57.4,❌ MISS,UNDER,56.1%,56.36,❌ MISS,-0.04,-0.6,-0.05,-0.9,0.85,1.0,1.2,0.0055,100.0%
181,DeMar DeRozan,REB,2.5,OVER,57.6%,B,DO NOT BET,56.83,✅ HIT,4.0,OVER,56.8%,56.06,✅ HIT,OVER,57.3%,56.62,✅ HIT,OVER,57.9%,57.14,✅ HIT,OVER,58.2%,57.51,✅ HIT,-0.38,0.23,-0.67,0.3,-0.8,0.6,0.8,0.0055,100.0%
182,Jrue Holiday,PTS,16.5,OVER,53.8%,D,DO NOT BET,56.82,❌ MISS,5.0,OVER,54.7%,57.68,❌ MISS,OVER,54.1%,57.11,❌ MISS,OVER,53.6%,56.6,❌ MISS,OVER,52.9%,55.92,❌ MISS,-0.02,-0.45,2.26,-4.5,4.32,1.4,1.6,0.0065,100.0%
183,DeMar DeRozan,RA,7.5,UNDER,56.8%,C,DO NOT BET,56.81,❌ MISS,15.0,UNDER,56.4%,56.36,❌ MISS,UNDER,55.5%,55.47,❌ MISS,UNDER,58.2%,58.21,❌ MISS,UNDER,57.2%,57.2,❌ MISS,-0.22,-0.74,0.13,-1.9,1.33,1.4,1.6,0.0101,100.0%
184,Karl-Anthony Towns,PRA,34.5,OVER,58.0%,D,DO NOT BET,56.8,❌ MISS,31.0,OVER,57.6%,56.4,❌ MISS,OVER,57.6%,56.36,❌ MISS,OVER,58.3%,57.07,❌ MISS,OVER,58.6%,57.36,❌ MISS,-0.04,-0.66,-1.4,-5.3,4.97,1.2,1.6,0.0043,100.0%
185,Julius Randle,PA,21.5,UNDER,51.0%,D,DO NOT BET,56.79,❌ MISS,38.0,UNDER,52.1%,57.91,❌ MISS,UNDER,51.8%,57.55,❌ MISS,UNDER,50.3%,56.09,❌ MISS,OVER,50.2%,46.39,✅ HIT,1.42,-1.84,-0.15,-5.9,10.44,1.8,2.0,0.0097,75.0%
186,Naz Reid,REB,5.5,OVER,56.1%,B,DO NOT BET,56.77,❌ MISS,4.0,OVER,55.3%,55.91,❌ MISS,OVER,55.9%,56.54,❌ MISS,OVER,56.4%,57.09,❌ MISS,OVER,56.9%,57.52,❌ MISS,-0.4,0.15,0.27,0.3,-1.07,1.4,1.2,0.006,100.0%
187,Immanuel Quickley,PR,19.5,OVER,58.6%,D,DO NOT BET,56.75,❌ MISS,7.0,OVER,54.3%,52.44,❌ MISS,OVER,54.1%,52.27,❌ MISS,OVER,63.0%,61.09,❌ MISS,OVER,63.1%,61.22,❌ MISS,-0.31,-0.11,-0.89,-0.7,-1.28,1.4,1.2,0.044,100.0%
188,Jalen Brunson,FGA,19.5,UNDER,56.2%,D,DO NOT BET,56.74,❌ MISS,20.0,UNDER,55.9%,56.4,❌ MISS,UNDER,55.5%,56.02,❌ MISS,UNDER,57.0%,57.46,❌ MISS,UNDER,56.6%,57.09,❌ MISS,0.12,-0.07,-1.5,-0.3,0.85,1.4,1.2,0.0056,100.0%
189,Ausar Thompson,STL,1.5,UNDER,54.6%,A,DO NOT BET,56.63,✅ HIT,1.0,UNDER,55.1%,57.17,✅ HIT,UNDER,55.4%,57.45,✅ HIT,UNDER,53.8%,55.82,✅ HIT,UNDER,54.0%,56.09,✅ HIT,0.31,0.53,0.19,0.7,-0.29,0.6,0.4,0.0069,100.0%
190,Kyle Kuzma,3PM,1.5,UNDER,57.4%,S,DO NOT BET,56.59,❌ MISS,2.0,UNDER,57.9%,57.08,❌ MISS,UNDER,58.1%,57.25,❌ MISS,UNDER,56.8%,55.92,❌ MISS,UNDER,57.0%,56.13,❌ MISS,-0.13,0.33,-1.73,0.7,-0.99,1.0,1.2,0.0058,100.0%
191,Myles Turner,REB,5.5,UNDER,54.7%,B,DO NOT BET,56.57,✅ HIT,4.0,UNDER,55.1%,57.03,✅ HIT,UNDER,54.1%,55.97,✅ HIT,UNDER,55.2%,57.13,✅ HIT,UNDER,54.3%,56.17,✅ HIT,-0.02,-0.37,0.96,-1.1,1.04,1.4,1.2,0.0052,100.0%
192,Deni Avdija,PR,28.5,UNDER,53.5%,D,DO NOT BET,56.56,❌ MISS,31.0,OVER,51.9%,50.84,✅ HIT,OVER,51.8%,50.74,✅ HIT,UNDER,58.9%,61.99,❌ MISS,UNDER,58.8%,61.86,❌ MISS,0.27,-0.99,-0.31,-9.5,12.04,1.6,2.0,0.0536,50.0%
193,Cooper Flagg,PRA,33.5,UNDER,58.5%,D,DO NOT BET,56.52,❌ MISS,43.0,UNDER,56.7%,54.7,❌ MISS,UNDER,56.4%,54.4,❌ MISS,UNDER,60.7%,58.65,❌ MISS,UNDER,60.4%,58.32,❌ MISS,-0.98,-1.2,1.5,-3.1,0.56,1.2,1.6,0.0198,100.0%
194,James Harden,PR,25.5,OVER,61.5%,D,DO NOT BET,56.51,❌ MISS,18.0,OVER,60.5%,55.44,❌ MISS,OVER,60.1%,55.07,❌ MISS,OVER,62.7%,57.7,❌ MISS,OVER,62.8%,57.83,❌ MISS,-0.78,-0.15,-1.13,-0.7,-2.85,0.6,0.8,0.0126,100.0%
195,Ivica Zubac,REB,9.5,OVER,57.7%,B,DO NOT BET,56.4,❌ MISS,7.0,OVER,58.4%,57.09,❌ MISS,OVER,58.9%,57.58,❌ MISS,OVER,56.5%,55.25,❌ MISS,OVER,57.0%,55.68,❌ MISS,-0.26,-0.1,-0.6,-0.5,-0.82,1.0,0.4,0.0096,100.0%
196,Chet Holmgren,RA,10.5,UNDER,56.0%,C,DO NOT BET,56.36,❌ MISS,11.0,UNDER,56.9%,57.33,❌ MISS,UNDER,56.0%,56.39,❌ MISS,UNDER,55.8%,56.22,❌ MISS,UNDER,55.1%,55.5,❌ MISS,0.05,0.49,-1.38,2.7,-2.45,1.0,1.2,0.0065,100.0%
197,Myles Turner,PRA,17.5,OVER,57.7%,D,DO NOT BET,56.3,❌ MISS,17.0,OVER,57.9%,56.49,❌ MISS,OVER,57.8%,56.44,❌ MISS,OVER,57.4%,56.0,❌ MISS,OVER,57.7%,56.29,❌ MISS,-0.17,0.17,-0.33,1.7,-3.36,0.6,0.4,0.0019,100.0%
198,Brandon Ingram,PA,25.5,OVER,53.5%,D,DO NOT BET,56.27,✅ HIT,34.0,UNDER,50.4%,49.66,❌ MISS,UNDER,50.1%,49.3,❌ MISS,OVER,57.0%,59.76,✅ HIT,OVER,57.5%,60.26,✅ HIT,-0.0,0.34,1.5,3.3,-3.35,1.0,0.8,0.0375,50.0%
199,Evan Mobley,AST,2.5,OVER,58.2%,C,DO NOT BET,56.24,✅ HIT,4.0,OVER,57.7%,55.74,✅ HIT,OVER,56.5%,54.53,✅ HIT,OVER,60.1%,58.1,✅ HIT,OVER,58.5%,56.59,✅ HIT,-0.84,0.07,-0.46,0.1,-1.23,0.4,0.8,0.013,100.0%
200,RJ Barrett,PRA,28.5,UNDER,56.5%,D,DO NOT BET,56.19,❌ MISS,35.0,UNDER,59.4%,59.1,❌ MISS,UNDER,59.0%,58.74,❌ MISS,UNDER,53.9%,53.63,❌ MISS,UNDER,53.6%,53.3,❌ MISS,-0.19,0.69,-0.61,3.5,-4.45,0.8,0.4,0.0274,100.0%
201,Russell Westbrook,REB,5.5,UNDER,54.3%,B,DO NOT BET,56.18,NO GAME,,UNDER,54.4%,56.3,NO GAME,UNDER,53.3%,55.26,NO GAME,UNDER,55.1%,57.07,NO GAME,UNDER,54.2%,56.11,NO GAME,0.01,0.31,0.16,1.3,-1.25,1.4,0.8,0.0064,100.0%
202,Brandon Ingram,FTM,3.5,OVER,54.0%,B,DO NOT BET,56.01,✅ HIT,6.0,OVER,54.1%,56.17,✅ HIT,OVER,52.4%,54.45,✅ HIT,OVER,55.7%,57.72,✅ HIT,OVER,53.6%,55.69,✅ HIT,-0.28,-0.1,1.5,-0.1,-0.18,1.2,1.2,0.0117,100.0%
203,Mikal Bridges,3PM,1.5,UNDER,54.1%,S,DO NOT BET,55.98,✅ HIT,1.0,UNDER,52.9%,54.78,✅ HIT,UNDER,53.2%,55.01,✅ HIT,UNDER,55.1%,56.94,✅ HIT,UNDER,55.4%,57.18,✅ HIT,1.18,-1.75,0.13,-0.7,1.17,1.8,2.0,0.0109,100.0%
204,Donte DiVincenzo,PRA,18.5,OVER,56.9%,D,DO NOT BET,55.93,✅ HIT,26.0,OVER,53.2%,52.17,✅ HIT,OVER,53.2%,52.24,✅ HIT,OVER,60.5%,59.5,✅ HIT,OVER,60.8%,59.78,✅ HIT,-0.45,0.82,0.09,4.5,-6.97,1.0,0.4,0.0372,100.0%
205,Immanuel Quickley,FTM,2.5,UNDER,54.6%,B,DO NOT BET,55.92,❌ MISS,3.0,UNDER,54.8%,56.04,❌ MISS,UNDER,55.5%,56.77,❌ MISS,UNDER,53.7%,54.97,❌ MISS,UNDER,54.6%,55.89,❌ MISS,0.05,0.2,0.13,0.5,-0.38,0.8,0.8,0.0064,100.0%
206,Jaden McDaniels,AST,2.5,UNDER,54.2%,C,DO NOT BET,55.89,✅ HIT,1.0,UNDER,55.1%,56.73,✅ HIT,UNDER,55.1%,56.78,✅ HIT,UNDER,53.2%,54.85,✅ HIT,UNDER,53.5%,55.19,✅ HIT,0.21,-0.23,-0.0,-0.3,0.58,1.4,1.2,0.0088,100.0%
207,Giannis Antetokounmpo,PR,42.5,UNDER,61.8%,D,DO NOT BET,55.8,❌ MISS,45.0,UNDER,60.9%,54.9,❌ MISS,UNDER,60.5%,54.57,❌ MISS,UNDER,62.9%,56.93,❌ MISS,UNDER,62.8%,56.81,❌ MISS,-1.43,-2.81,1.64,-10.5,5.14,2.0,2.0,0.0107,100.0%
208,Cooper Flagg,PTS,21.5,UNDER,56.0%,D,DO NOT BET,55.8,❌ MISS,27.0,UNDER,55.2%,55.03,❌ MISS,UNDER,55.4%,55.24,❌ MISS,UNDER,56.5%,56.33,❌ MISS,UNDER,56.8%,56.61,❌ MISS,-0.34,-1.06,1.5,-4.5,3.04,1.2,1.6,0.0068,100.0%
209,Jalen Brunson,RA,10.5,OVER,53.5%,C,DO NOT BET,55.75,❌ MISS,10.0,OVER,53.6%,55.85,❌ MISS,OVER,53.4%,55.64,❌ MISS,OVER,53.7%,55.99,❌ MISS,OVER,53.3%,55.54,❌ MISS,0.2,-1.48,1.5,-3.3,3.75,1.6,2.0,0.0018,100.0%
210,RJ Barrett,REB,5.5,UNDER,54.4%,B,DO NOT BET,55.74,❌ MISS,6.0,UNDER,54.8%,56.1,❌ MISS,UNDER,53.7%,55.04,❌ MISS,UNDER,55.1%,56.39,❌ MISS,UNDER,54.1%,55.43,❌ MISS,-0.12,1.75,-0.67,0.7,-0.75,0.4,0.0,0.0053,100.0%
211,Scoot Henderson,REB,2.5,OVER,54.5%,B,DO NOT BET,55.68,✅ HIT,3.0,OVER,54.6%,55.73,✅ HIT,OVER,55.2%,56.39,✅ HIT,OVER,53.9%,55.02,✅ HIT,OVER,54.4%,55.58,✅ HIT,-0.24,0.07,0.5,0.1,-0.47,1.2,0.8,0.0049,100.0%
212,Chet Holmgren,AST,1.5,OVER,54.1%,C,DO NOT BET,55.68,✅ HIT,2.0,OVER,53.2%,54.78,✅ HIT,OVER,52.4%,53.96,✅ HIT,OVER,56.0%,57.58,✅ HIT,OVER,54.8%,56.41,✅ HIT,-0.22,-0.1,0.5,-0.1,-0.12,1.6,1.2,0.0141,100.0%
213,Mikal Bridges,REB,3.5,OVER,56.0%,B,DO NOT BET,55.58,❌ MISS,3.0,OVER,56.1%,55.73,❌ MISS,OVER,56.7%,56.32,❌ MISS,OVER,55.3%,54.9,❌ MISS,OVER,55.8%,55.38,❌ MISS,-0.36,-0.76,-0.06,-1.3,0.68,1.4,1.6,0.0052,100.0%
214,Myles Turner,AST,1.5,UNDER,54.5%,C,DO NOT BET,55.55,✅ HIT,0.0,UNDER,53.0%,54.11,✅ HIT,UNDER,53.3%,54.35,✅ HIT,UNDER,55.7%,56.82,✅ HIT,UNDER,55.8%,56.91,✅ HIT,0.04,0.26,-0.27,0.3,-0.25,1.0,0.8,0.0132,100.0%
215,Cade Cunningham,PTS,24.5,UNDER,55.4%,D,DO NOT BET,55.54,❌ MISS,33.0,UNDER,56.6%,56.72,❌ MISS,UNDER,56.8%,56.87,❌ MISS,UNDER,54.0%,54.09,❌ MISS,UNDER,54.4%,54.47,❌ MISS,0.03,-0.73,-0.4,-4.9,5.11,1.0,1.2,0.0126,100.0%
216,Cade Cunningham,PR,29.5,UNDER,54.3%,D,DO NOT BET,55.52,❌ MISS,36.0,UNDER,56.2%,57.43,❌ MISS,UNDER,56.0%,57.25,❌ MISS,UNDER,52.5%,53.75,❌ MISS,UNDER,52.4%,53.62,❌ MISS,0.15,-0.99,-0.02,-5.7,6.59,1.2,1.6,0.0183,100.0%
217,Donte DiVincenzo,3PM,2.5,OVER,55.0%,S,DO NOT BET,55.49,✅ HIT,4.0,OVER,54.8%,55.35,✅ HIT,OVER,54.5%,55.03,✅ HIT,OVER,55.5%,56.02,✅ HIT,OVER,55.0%,55.56,✅ HIT,-0.36,0.66,-0.3,0.9,-1.39,1.0,0.4,0.0036,100.0%
218,Brandon Ingram,TOV,2.5,OVER,52.8%,A,DO NOT BET,55.41,✅ HIT,3.0,OVER,52.1%,54.71,✅ HIT,OVER,51.7%,54.33,✅ HIT,OVER,54.0%,56.54,✅ HIT,OVER,53.5%,56.07,✅ HIT,0.03,0.2,1.5,0.3,-0.25,0.8,1.2,0.0092,100.0%
219,Scoot Henderson,TOV,2.5,UNDER,53.7%,A,DO NOT BET,55.36,✅ HIT,1.0,UNDER,57.5%,59.2,✅ HIT,UNDER,57.6%,59.24,✅ HIT,OVER,50.3%,50.67,❌ MISS,OVER,50.0%,50.35,❌ MISS,0.25,0.06,-0.27,0.1,0.33,1.2,1.2,0.0387,50.0%
220,Chet Holmgren,BLK,1.5,UNDER,53.0%,S,DO NOT BET,55.36,✅ HIT,1.0,UNDER,51.9%,54.29,✅ HIT,UNDER,52.7%,55.02,✅ HIT,UNDER,53.4%,55.71,✅ HIT,UNDER,54.1%,56.42,✅ HIT,0.33,-0.08,0.9,-0.1,0.49,0.8,0.8,0.0079,100.0%
221,Jalen Brunson,AST,7.5,UNDER,56.6%,C,DO NOT BET,55.31,❌ MISS,9.0,UNDER,58.6%,57.3,❌ MISS,UNDER,58.3%,57.02,❌ MISS,UNDER,54.7%,53.37,❌ MISS,UNDER,54.9%,53.57,❌ MISS,-0.32,0.66,-1.5,1.9,-2.83,0.8,0.4,0.0185,100.0%
222,Donovan Mitchell,FGA,19.5,UNDER,55.3%,D,DO NOT BET,55.3,❌ MISS,24.0,UNDER,54.4%,54.4,❌ MISS,UNDER,54.3%,54.28,❌ MISS,UNDER,56.4%,56.4,❌ MISS,UNDER,56.1%,56.12,❌ MISS,0.2,-0.5,-1.91,-2.1,2.94,1.4,1.6,0.0097,100.0%
223,Jalen Brunson,PRA,37.5,UNDER,57.0%,D,DO NOT BET,55.25,❌ MISS,40.0,UNDER,55.6%,53.89,❌ MISS,UNDER,55.3%,53.61,❌ MISS,UNDER,58.7%,56.92,❌ MISS,UNDER,58.3%,56.59,❌ MISS,-0.22,-0.02,-1.5,-0.1,-1.1,1.2,0.8,0.0151,100.0%
224,Anthony Edwards,PRA,36.5,UNDER,52.3%,D,DO NOT BET,55.21,✅ HIT,30.0,UNDER,54.3%,57.16,✅ HIT,UNDER,54.0%,56.91,✅ HIT,UNDER,50.7%,53.54,✅ HIT,UNDER,50.4%,53.22,✅ HIT,0.16,0.06,0.08,0.7,1.26,0.6,0.8,0.0183,100.0%
225,Donovan Mitchell,STL,1.5,UNDER,54.0%,A,DO NOT BET,54.97,❌ MISS,2.0,UNDER,53.2%,54.24,❌ MISS,UNDER,53.5%,54.55,❌ MISS,UNDER,54.4%,55.42,❌ MISS,UNDER,54.7%,55.67,❌ MISS,0.08,0.4,-0.13,0.3,-0.24,0.6,0.8,0.0059,100.0%
226,Donte DiVincenzo,RA,7.5,UNDER,52.2%,C,DO NOT BET,54.87,❌ MISS,10.0,UNDER,53.1%,55.74,❌ MISS,UNDER,52.5%,55.21,❌ MISS,UNDER,51.7%,54.37,❌ MISS,UNDER,51.5%,54.16,❌ MISS,2.09,-1.84,-0.0,-0.9,1.92,1.4,2.0,0.0064,100.0%
227,Naz Reid,RA,7.5,UNDER,52.6%,C,DO NOT BET,54.84,✅ HIT,4.0,UNDER,52.4%,54.61,✅ HIT,UNDER,51.9%,54.16,✅ HIT,UNDER,53.3%,55.5,✅ HIT,UNDER,52.9%,55.09,✅ HIT,0.57,-0.46,-0.42,-0.9,2.02,1.4,1.6,0.005,100.0%
228,Cade Cunningham,PRA,39.5,UNDER,53.0%,D,DO NOT BET,54.82,❌ MISS,45.0,UNDER,54.6%,56.45,❌ MISS,UNDER,54.4%,56.2,❌ MISS,UNDER,51.6%,53.48,❌ MISS,UNDER,51.3%,53.16,❌ MISS,0.19,-0.69,0.18,-3.5,4.46,1.2,1.6,0.0151,100.0%
229,Jrue Holiday,3PA,6.5,OVER,53.0%,B,DO NOT BET,54.74,❌ MISS,6.0,OVER,54.7%,56.46,❌ MISS,OVER,53.7%,55.45,❌ MISS,OVER,52.1%,53.93,❌ MISS,OVER,51.3%,53.13,❌ MISS,0.02,-0.3,0.81,-0.9,0.95,1.2,1.6,0.013,100.0%
