Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
129,Scoot Henderson,3PM,1.5,OVER,61.8%,S,BET WITH CAUTION,60.52,,,OVER,60.7%,59.42,,OVER,60.4%,59.05,,OVER,63.4%,62.1,,OVER,62.8%,61.52,,-0.23,-1.06,-0.43,-1.7,1.33,0.8,1.6,0.0131,100.0%
130,Zion Williamson,PR,29.5,UNDER,61.9%,D,DO NOT BET,60.52,,,UNDER,62.9%,61.46,,UNDER,62.5%,61.07,,UNDER,61.3%,59.85,,UNDER,61.1%,59.72,,-0.64,-0.79,0.64,-2.7,0.49,1.6,1.6,0.0075,100.0%
131,Jalen Green,AST,2.5,OVER,60.6%,C,DO NOT BET,60.39,,,OVER,63.2%,63.04,,OVER,61.6%,61.37,,OVER,59.5%,59.31,,OVER,58.0%,57.84,,-0.03,-1.08,-0.05,-1.1,1.07,1.0,1.6,0.0197,100.0%
132,Reed Sheppard,REB,3.5,UNDER,61.1%,B,DO NOT BET,60.3,,,UNDER,61.6%,60.8,,UNDER,60.3%,59.51,,UNDER,61.8%,61.06,,UNDER,60.6%,59.84,,-0.37,0.28,-1.0,0.5,-1.17,1.0,1.2,0.0064,100.0%
133,Draymond Green,TOV,2.5,UNDER,59.8%,A,DO NOT BET,60.28,,,UNDER,56.4%,56.83,,UNDER,56.4%,56.91,,UNDER,63.3%,63.79,,UNDER,63.1%,63.58,,0.08,-0.35,-0.75,-0.5,0.61,1.4,1.2,0.0341,100.0%
134,Josh Giddey,FTM,3.5,UNDER,62.0%,B,BET WITH CAUTION,60.24,,,UNDER,60.5%,58.82,,UNDER,60.6%,58.9,,UNDER,63.5%,61.75,,UNDER,63.2%,61.49,,-0.06,-2.35,-1.25,-2.3,2.24,2.0,2.0,0.0138,100.0%
135,Josh Giddey,PTS,20.5,UNDER,65.1%,D,STRONG BET,60.19,,,UNDER,66.0%,61.12,,UNDER,65.8%,60.93,,UNDER,64.3%,59.37,,UNDER,64.2%,59.34,,-0.54,-0.24,-3.0,-1.1,-1.42,1.4,1.2,0.0084,100.0%
136,Onyeka Okongwu,BLK,1.5,UNDER,60.0%,S,BET WITH CAUTION,60.17,,,UNDER,59.1%,59.3,,UNDER,59.6%,59.84,,UNDER,60.3%,60.51,,UNDER,60.8%,61.02,,-0.22,0.28,-0.23,0.5,-0.9,0.8,0.8,0.0065,100.0%
137,Derrick White,3PA,7.5,OVER,61.6%,B,BET WITH CAUTION,60.13,,,OVER,60.2%,58.81,,OVER,58.8%,57.38,,OVER,64.4%,62.94,,OVER,62.8%,61.4,,-0.47,-0.04,-1.3,-0.1,-1.13,1.6,1.2,0.0217,100.0%
138,Paolo Banchero,AST,5.5,UNDER,60.7%,C,DO NOT BET,60.11,,,UNDER,63.0%,62.38,,UNDER,62.3%,61.71,,UNDER,58.9%,58.26,,UNDER,58.7%,58.07,,-0.26,-0.28,-0.4,-0.5,0.04,0.8,1.2,0.0196,100.0%
139,Stephon Castle,3PM,1.5,UNDER,59.5%,S,DO NOT BET,60.03,,,UNDER,59.5%,60.02,,UNDER,59.6%,60.17,,UNDER,59.3%,59.9,,UNDER,59.5%,60.05,,-0.31,0.75,-0.71,0.9,-1.28,1.2,0.8,0.001,100.0%
140,Jrue Holiday,RA,10.5,UNDER,58.4%,C,DO NOT BET,60.02,,,UNDER,59.2%,60.85,,UNDER,58.0%,59.67,,UNDER,58.7%,60.31,,UNDER,57.6%,59.25,,0.05,-0.37,0.39,-1.3,1.47,1.4,1.2,0.0061,100.0%
141,Victor Wembanyama,PTS,25.5,UNDER,59.0%,D,DO NOT BET,60.01,,,UNDER,59.8%,60.82,,UNDER,59.8%,60.85,,UNDER,58.0%,59.07,,UNDER,58.2%,59.29,,-0.24,1.57,-0.14,7.5,-8.65,1.0,0.0,0.0083,100.0%
142,Austin Reaves,RA,8.5,OVER,62.4%,C,DO NOT BET,60.01,,,OVER,62.1%,59.73,,OVER,61.0%,58.61,,OVER,64.0%,61.68,,OVER,62.4%,60.02,,-0.64,-0.95,-0.12,-2.7,0.86,1.2,1.6,0.011,100.0%
143,Deni Avdija,RA,13.5,UNDER,59.3%,C,DO NOT BET,59.97,,,UNDER,56.3%,56.92,,UNDER,55.4%,56.04,,UNDER,63.6%,64.26,,UNDER,62.0%,62.64,,0.02,-0.53,-0.0,-2.9,3.03,1.0,1.2,0.0355,100.0%
144,Luka Dončić,3PA,11.5,UNDER,63.0%,B,BET,59.79,,,UNDER,64.6%,61.41,,UNDER,64.1%,60.85,,UNDER,61.8%,58.54,,UNDER,61.6%,58.38,,-0.74,1.98,-4.52,2.5,-3.44,1.0,0.0,0.0135,100.0%
145,Bennedict Mathurin,PTS,21.5,UNDER,62.9%,D,DO NOT BET,59.69,,,UNDER,62.3%,59.13,,UNDER,62.3%,59.07,,UNDER,63.5%,60.28,,UNDER,63.5%,60.27,,-1.14,1.05,-1.21,2.7,-5.62,1.0,0.4,0.0059,100.0%
146,Amen Thompson,AST,5.5,UNDER,59.6%,C,DO NOT BET,59.65,,,UNDER,59.1%,59.08,,UNDER,58.7%,58.76,,UNDER,60.5%,60.56,,UNDER,60.2%,60.22,,-0.14,0.53,-1.38,0.7,-0.89,1.2,0.4,0.0075,100.0%
147,Deni Avdija,3PA,5.5,UNDER,57.7%,B,DO NOT BET,59.58,,,UNDER,59.2%,61.09,,UNDER,59.1%,60.95,,UNDER,56.2%,58.02,,UNDER,56.4%,58.24,,0.17,-0.22,-0.0,-0.9,1.59,1.2,1.6,0.0145,100.0%
148,Zion Williamson,PA,26.5,UNDER,61.0%,D,DO NOT BET,59.56,,,UNDER,62.7%,61.27,,UNDER,62.5%,60.99,,UNDER,59.7%,58.21,,UNDER,59.2%,57.77,,-0.7,-1.33,0.71,-3.3,1.56,1.6,1.6,0.0158,100.0%
149,Bennedict Mathurin,3PA,4.5,UNDER,57.7%,B,DO NOT BET,59.55,,,UNDER,57.0%,58.83,,UNDER,57.1%,58.87,,UNDER,58.4%,60.2,,UNDER,58.5%,60.28,,0.57,-0.4,-0.39,-0.3,0.73,1.6,1.2,0.0069,100.0%
150,Josh Giddey,FGA,15.5,UNDER,63.7%,D,DO NOT BET,59.51,,,UNDER,64.7%,60.48,,UNDER,62.9%,58.62,,UNDER,64.4%,60.15,,UNDER,63.0%,58.77,,-0.64,0.03,-3.0,0.1,-1.93,1.2,0.8,0.0082,100.0%
151,Devin Booker,PA,28.5,OVER,63.2%,D,DO NOT BET,59.44,,,OVER,61.4%,57.66,,OVER,61.8%,58.06,,OVER,64.5%,60.77,,OVER,65.0%,61.27,,-0.49,-1.58,-0.26,-9.3,6.45,1.4,2.0,0.016,100.0%
152,Dejounte Murray,FGA,15.5,UNDER,60.2%,D,DO NOT BET,59.37,,,UNDER,61.4%,60.55,,UNDER,60.1%,59.23,,UNDER,60.1%,59.26,,UNDER,59.3%,58.46,,-0.57,-0.23,0.8,-0.9,-1.35,1.4,1.2,0.0075,100.0%
153,Desmond Bane,FTM,3.5,OVER,60.5%,B,BET WITH CAUTION,59.36,,,OVER,62.9%,61.73,,OVER,60.3%,59.15,,OVER,60.7%,59.57,,OVER,58.2%,57.0,,-0.14,-1.43,-0.68,-3.3,2.98,1.4,2.0,0.0168,100.0%
154,Austin Reaves,FTM,5.5,UNDER,58.4%,B,DO NOT BET,59.31,,,UNDER,57.3%,58.16,,UNDER,57.7%,58.61,,UNDER,59.2%,60.13,,UNDER,59.5%,60.36,,0.33,-0.28,-1.38,-0.7,1.52,1.4,0.8,0.0095,100.0%
155,Dejounte Murray,REB,5.5,UNDER,56.7%,B,DO NOT BET,59.27,,,UNDER,57.0%,59.57,,UNDER,55.9%,58.43,,UNDER,57.5%,60.07,,UNDER,56.5%,59.02,,-0.0,1.11,0.25,1.3,-1.3,1.2,0.4,0.0061,100.0%
156,Victor Wembanyama,FGA,18.5,UNDER,60.0%,D,DO NOT BET,59.26,,,UNDER,63.4%,62.68,,UNDER,61.7%,61.04,,UNDER,57.6%,56.89,,UNDER,57.1%,56.43,,-0.53,0.47,0.31,1.9,-4.05,1.2,0.4,0.0267,100.0%
157,De'Aaron Fox,PTS,19.5,UNDER,57.3%,D,DO NOT BET,59.24,,,UNDER,56.6%,58.56,,UNDER,56.7%,58.72,,UNDER,57.7%,59.73,,UNDER,58.0%,59.96,,-0.11,0.56,0.98,2.1,-2.53,1.0,0.8,0.0061,100.0%
158,Jaylen Brown,AST,4.5,OVER,59.5%,C,DO NOT BET,59.24,,,OVER,59.8%,59.51,,OVER,58.4%,58.12,,OVER,60.7%,60.45,,OVER,59.1%,58.89,,-0.36,-1.09,0.25,-1.9,1.27,1.6,1.6,0.0085,100.0%
159,Trey Murphy III,3PA,8.5,UNDER,60.1%,B,BET WITH CAUTION,59.18,,,UNDER,58.3%,57.35,,UNDER,58.2%,57.28,,UNDER,62.1%,61.13,,UNDER,61.9%,60.95,,0.01,-0.46,-1.52,-0.5,0.51,1.0,1.2,0.0186,100.0%
160,Trey Murphy III,FGA,15.5,UNDER,57.5%,D,DO NOT BET,59.15,,,UNDER,58.3%,59.93,,UNDER,57.5%,59.14,,UNDER,57.3%,58.97,,UNDER,56.9%,58.56,,0.37,-0.68,-0.44,-1.1,1.7,1.8,1.6,0.005,100.0%
161,Derrick White,RA,9.5,OVER,60.2%,C,DO NOT BET,59.12,,,OVER,60.6%,59.55,,OVER,59.7%,58.57,,OVER,60.9%,59.85,,OVER,59.6%,58.53,,-0.25,-0.04,-1.54,-0.1,-0.57,1.4,1.2,0.0058,100.0%
162,Jalen Suggs,PRA,25.5,UNDER,63.0%,D,DO NOT BET,59.05,,,UNDER,62.1%,58.13,,UNDER,61.7%,57.71,,UNDER,64.3%,60.35,,UNDER,64.0%,60.02,,-0.31,0.07,-3.0,0.5,-2.84,1.6,1.6,0.0115,100.0%
163,Jalen Suggs,PA,21.5,UNDER,62.9%,D,DO NOT BET,59.02,,,UNDER,63.4%,59.54,,UNDER,63.1%,59.26,,UNDER,62.7%,58.85,,UNDER,62.3%,58.44,,-0.3,0.13,-3.0,0.9,-3.0,1.4,1.2,0.0042,100.0%
164,Payton Pritchard,3PM,2.5,UNDER,60.1%,S,BET WITH CAUTION,58.99,,,UNDER,61.3%,60.2,,UNDER,61.4%,60.33,,UNDER,58.7%,57.64,,UNDER,58.9%,57.8,,0.02,-1.33,-1.38,-1.3,1.32,1.6,2.0,0.0127,100.0%
165,Stephon Castle,RA,12.5,UNDER,58.7%,C,DO NOT BET,58.94,,,UNDER,59.8%,60.04,,UNDER,58.6%,58.79,,UNDER,58.8%,59.0,,UNDER,57.7%,57.93,,-0.1,0.69,-0.75,2.9,-3.31,0.8,0.4,0.0075,100.0%
166,Amen Thompson,TOV,2.5,UNDER,58.1%,A,DO NOT BET,58.94,,,UNDER,55.3%,56.15,,UNDER,55.5%,56.26,,UNDER,60.9%,61.73,,UNDER,60.8%,61.62,,0.01,-0.35,0.13,-0.5,0.52,1.0,1.2,0.0274,100.0%
167,Kristaps Porziņģis,AST,1.5,OVER,60.6%,C,DO NOT BET,58.92,,,OVER,58.5%,56.76,,OVER,57.2%,55.48,,OVER,64.3%,62.64,,OVER,62.5%,60.8,,-0.86,-0.66,0.0,-0.9,-0.27,1.0,1.6,0.0291,100.0%
168,Stephon Castle,PR,22.5,UNDER,59.0%,D,DO NOT BET,58.79,,,UNDER,58.6%,58.43,,UNDER,58.4%,58.17,,UNDER,59.6%,59.34,,UNDER,59.4%,59.21,,-0.09,0.4,-1.08,3.5,-4.33,1.4,0.8,0.005,100.0%
169,Dejounte Murray,STL,1.5,UNDER,56.8%,A,DO NOT BET,58.75,,,UNDER,53.5%,55.38,,UNDER,53.8%,55.68,,UNDER,60.0%,61.91,,UNDER,60.1%,62.05,,0.51,0.2,-0.25,0.1,0.15,1.2,0.8,0.0323,100.0%
170,Reed Sheppard,PTS,14.5,OVER,54.9%,D,DO NOT BET,58.74,,,OVER,52.8%,56.64,,OVER,52.3%,56.13,,OVER,57.6%,61.5,,OVER,56.8%,60.67,,0.23,0.19,1.0,0.9,0.15,1.4,1.2,0.0237,100.0%
171,Brandin Podziemski,FTM,2.5,UNDER,59.5%,B,DO NOT BET,58.71,,,UNDER,60.8%,60.0,,UNDER,60.8%,60.06,,UNDER,58.0%,57.2,,UNDER,58.3%,57.6,,-0.26,0.21,-1.5,0.5,-1.1,1.4,1.2,0.0132,100.0%
172,Jaylen Brown,FTM,4.5,OVER,60.1%,B,BET WITH CAUTION,58.68,,,OVER,61.5%,60.06,,OVER,59.0%,57.6,,OVER,61.3%,59.85,,OVER,58.6%,57.22,,-0.23,-0.3,-1.25,-1.3,0.27,1.4,0.8,0.0128,100.0%
173,Jrue Holiday,3PA,5.5,OVER,58.1%,B,DO NOT BET,58.67,,,OVER,60.4%,60.99,,OVER,58.9%,59.55,,OVER,57.0%,57.62,,OVER,55.9%,56.51,,-0.39,-0.37,0.71,-0.9,-0.04,1.6,1.6,0.0173,100.0%
174,Devin Booker,TOV,2.5,OVER,58.9%,A,DO NOT BET,58.61,,,OVER,54.7%,54.42,,OVER,54.2%,53.96,,OVER,63.7%,63.42,,OVER,62.9%,62.62,,-0.5,-0.2,0.0,-0.3,-0.44,1.2,0.8,0.0443,100.0%
175,Jerami Grant,REB,3.5,UNDER,59.5%,B,DO NOT BET,58.54,,,UNDER,60.9%,59.9,,UNDER,59.6%,58.63,,UNDER,59.3%,58.38,,UNDER,58.2%,57.25,,-0.08,-2.25,-0.0,-1.1,1.06,1.4,2.0,0.0094,100.0%
176,Kevin Durant,PR,31.5,UNDER,57.8%,D,DO NOT BET,58.51,,,UNDER,56.5%,57.2,,UNDER,56.3%,57.01,,UNDER,59.3%,59.98,,UNDER,59.2%,59.85,,-0.0,-0.28,-0.0,-2.3,2.26,1.0,1.2,0.0141,100.0%
177,P.J. Washington,PTS,12.5,OVER,59.6%,D,DO NOT BET,58.49,,,OVER,59.0%,57.91,,OVER,58.3%,57.18,,OVER,61.0%,59.9,,OVER,60.1%,58.96,,-0.27,0.36,-0.78,1.9,-3.34,1.0,0.4,0.0103,100.0%
178,Devin Booker,FGA,19.5,UNDER,58.1%,D,DO NOT BET,58.48,,,UNDER,59.5%,59.83,,UNDER,58.5%,58.83,,UNDER,57.5%,57.84,,UNDER,57.0%,57.41,,-0.24,0.6,0.09,2.7,-3.79,1.0,0.4,0.0094,100.0%
179,P.J. Washington,AST,1.5,OVER,57.8%,C,DO NOT BET,58.43,,,OVER,58.5%,59.12,,OVER,57.2%,57.84,,OVER,58.4%,59.07,,OVER,57.0%,57.7,,-0.32,-0.26,0.23,-0.3,-0.08,1.4,1.2,0.0067,100.0%
180,Desmond Bane,AST,4.5,UNDER,56.4%,C,DO NOT BET,58.32,,,UNDER,56.1%,57.97,,UNDER,56.0%,57.92,,UNDER,56.8%,58.69,,UNDER,56.8%,58.69,,-0.14,0.71,0.58,1.3,-1.56,1.0,0.8,0.0038,100.0%
181,Reed Sheppard,3PA,8.5,UNDER,60.8%,B,BET WITH CAUTION,58.31,,,UNDER,62.3%,59.78,,UNDER,61.9%,59.4,,UNDER,59.5%,57.04,,UNDER,59.5%,57.03,,-0.82,0.05,-0.62,0.1,-1.8,0.6,0.8,0.0129,100.0%
182,Darius Garland,RA,9.5,UNDER,57.0%,C,DO NOT BET,58.3,,,UNDER,56.8%,58.05,,UNDER,55.9%,57.12,,UNDER,58.2%,59.52,,UNDER,57.2%,58.51,,-0.18,-0.06,0.83,-0.1,-0.21,1.0,0.8,0.0086,100.0%
183,Jaylen Brown,FGA,16.5,OVER,61.8%,D,DO NOT BET,58.23,,,OVER,63.4%,59.79,,OVER,60.5%,56.89,,OVER,62.9%,59.31,,OVER,60.5%,56.92,,-0.92,0.09,1.0,0.5,-5.67,1.4,1.2,0.0133,100.0%
184,Amen Thompson,PA,24.5,UNDER,57.4%,D,DO NOT BET,58.14,,,UNDER,53.6%,54.43,,UNDER,53.3%,54.08,,UNDER,61.5%,62.24,,UNDER,61.0%,61.82,,-0.32,0.88,0.64,3.9,-5.31,1.0,0.4,0.0389,100.0%
185,Jayson Tatum,RA,11.5,OVER,60.0%,C,DO NOT BET,58.12,,,OVER,59.6%,57.73,,OVER,58.7%,56.87,,OVER,61.5%,59.63,,OVER,60.1%,58.25,,-0.21,-0.21,-1.5,-1.5,0.0,1.6,1.2,0.01,100.0%
186,Alperen Sengun,PA,24.5,OVER,54.2%,D,DO NOT BET,58.11,,,OVER,55.1%,59.07,,OVER,55.5%,59.46,,OVER,52.8%,56.71,,OVER,53.3%,57.2,,-0.3,0.64,4.5,3.7,-5.41,0.8,0.4,0.0117,100.0%
187,Kevin Durant,PRA,36.5,UNDER,58.3%,D,DO NOT BET,58.01,,,UNDER,57.5%,57.19,,UNDER,57.1%,56.87,,UNDER,59.4%,59.16,,UNDER,59.1%,58.83,,-0.07,-0.4,-0.23,-3.1,2.54,1.0,1.2,0.01,100.0%
188,Austin Reaves,3PA,5.5,OVER,58.6%,B,DO NOT BET,58.0,,,OVER,59.1%,58.49,,OVER,57.8%,57.15,,OVER,59.4%,58.82,,OVER,58.2%,57.56,,-0.49,-0.75,0.41,-1.5,0.51,1.2,1.6,0.0068,100.0%
189,Amen Thompson,STL,1.5,UNDER,57.8%,A,DO NOT BET,57.97,,,UNDER,53.8%,53.9,,UNDER,54.0%,54.2,,UNDER,61.7%,61.86,,UNDER,61.8%,61.96,,-0.0,-0.79,-0.27,-0.5,0.5,1.2,1.6,0.0393,100.0%
190,Brandin Podziemski,REB,6.5,UNDER,60.7%,B,DO NOT BET,57.94,,,UNDER,58.9%,56.2,,UNDER,57.7%,55.0,,UNDER,63.6%,60.91,,UNDER,62.4%,59.64,,-0.46,-0.11,-1.5,-0.3,-0.96,0.6,1.2,0.0242,100.0%
191,Deni Avdija,3PM,1.5,UNDER,56.3%,S,DO NOT BET,57.91,,,UNDER,56.2%,57.79,,UNDER,56.4%,57.98,,UNDER,56.3%,57.84,,UNDER,56.5%,58.05,,0.55,-0.71,-0.0,-0.7,1.24,1.2,1.2,0.0011,100.0%
192,Bennedict Mathurin,3PM,1.5,UNDER,56.8%,S,DO NOT BET,57.89,,,UNDER,56.9%,57.99,,UNDER,57.1%,58.18,,UNDER,56.5%,57.59,,UNDER,56.7%,57.8,,0.12,-0.56,-0.19,-0.5,0.6,1.6,1.2,0.0022,100.0%
193,De'Aaron Fox,3PM,1.5,OVER,57.7%,S,DO NOT BET,57.86,,,OVER,59.8%,60.01,,OVER,59.4%,59.65,,OVER,55.9%,56.12,,OVER,55.5%,55.66,,-0.37,-0.26,0.27,-0.3,-0.13,1.0,0.8,0.0198,100.0%
194,Josh Giddey,PR,30.5,UNDER,63.4%,D,DO NOT BET,57.84,,,UNDER,63.9%,58.35,,UNDER,63.5%,57.93,,UNDER,63.1%,57.61,,UNDER,63.0%,57.48,,-0.92,-0.11,-1.42,-0.5,-3.6,1.0,0.8,0.0033,100.0%
195,Amen Thompson,PR,26.5,UNDER,57.2%,D,DO NOT BET,57.78,,,UNDER,54.4%,54.94,,UNDER,54.2%,54.83,,UNDER,60.2%,60.73,,UNDER,60.0%,60.6,,-0.21,0.5,0.76,2.5,-3.56,0.6,0.8,0.0289,100.0%
196,CJ McCollum,REB,3.5,UNDER,55.9%,B,DO NOT BET,57.68,,,UNDER,56.1%,57.88,,UNDER,54.9%,56.78,,UNDER,56.7%,58.55,,UNDER,55.7%,57.52,,-0.01,0.28,0.37,0.7,-0.72,1.2,1.2,0.0064,100.0%
197,Victor Wembanyama,PA,28.5,UNDER,56.6%,D,DO NOT BET,57.67,,,UNDER,62.0%,63.14,,UNDER,61.8%,62.86,,UNDER,51.5%,52.59,,UNDER,51.0%,52.1,,-0.2,1.29,-0.0,7.7,-8.89,1.2,0.4,0.0533,100.0%
198,Darius Garland,REB,2.5,UNDER,55.8%,B,DO NOT BET,57.63,,,UNDER,56.7%,58.56,,UNDER,55.6%,57.43,,UNDER,55.9%,57.76,,UNDER,54.9%,56.77,,-0.05,0.07,0.7,0.1,-0.16,1.2,0.8,0.0064,100.0%
199,Kristaps Porziņģis,RA,7.5,UNDER,57.0%,C,DO NOT BET,57.53,,,UNDER,58.3%,58.83,,UNDER,57.2%,57.74,,UNDER,56.7%,57.18,,UNDER,55.9%,56.36,,-0.01,-0.66,-0.2,-1.7,1.68,1.4,1.6,0.009,100.0%
200,Reed Sheppard,RA,7.5,UNDER,59.4%,C,DO NOT BET,57.42,,,UNDER,59.9%,57.96,,UNDER,58.7%,56.7,,UNDER,60.1%,58.12,,UNDER,58.9%,56.89,,-0.75,-0.15,-0.4,-0.3,-1.15,0.8,0.8,0.0063,100.0%
201,CJ McCollum,3PM,2.5,UNDER,56.1%,S,DO NOT BET,57.36,,,UNDER,56.4%,57.66,,UNDER,56.6%,57.85,,UNDER,55.5%,56.84,,UNDER,55.8%,57.07,,0.02,-0.04,-0.13,-0.1,0.15,1.4,1.6,0.0042,100.0%
202,Jalen Johnson,FTM,4.5,UNDER,57.0%,B,DO NOT BET,57.35,,,UNDER,57.4%,57.7,,UNDER,57.8%,58.13,,UNDER,56.1%,56.48,,UNDER,56.8%,57.09,,-0.04,0.04,-0.75,0.1,-0.22,1.2,0.8,0.0062,100.0%
203,Cooper Flagg,RA,11.5,UNDER,55.9%,C,DO NOT BET,57.31,,,UNDER,52.4%,53.81,,UNDER,51.9%,53.36,,UNDER,60.2%,61.65,,UNDER,59.0%,60.41,,-0.17,0.83,0.27,2.3,-2.78,1.0,0.4,0.0375,100.0%
204,Jrue Holiday,REB,4.5,UNDER,56.8%,B,DO NOT BET,57.28,,,UNDER,57.4%,57.85,,UNDER,56.2%,56.7,,UNDER,57.3%,57.82,,UNDER,56.3%,56.77,,-0.03,-0.6,0.15,-0.9,0.86,1.0,1.2,0.0055,100.0%
205,Onyeka Okongwu,PRA,23.5,OVER,60.2%,D,DO NOT BET,57.28,,,OVER,61.2%,58.34,,OVER,61.1%,58.22,,OVER,59.0%,56.14,,OVER,59.3%,56.42,,-0.52,0.11,-0.53,0.7,-4.05,1.4,0.8,0.0101,100.0%
206,Josh Giddey,3PM,2.5,UNDER,59.3%,S,DO NOT BET,57.24,,,UNDER,60.9%,58.82,,UNDER,61.1%,58.95,,UNDER,57.6%,55.51,,UNDER,57.8%,55.69,,-0.38,0.98,-3.0,1.3,-1.8,0.8,0.4,0.0164,100.0%
207,P.J. Washington,3PM,1.5,UNDER,55.9%,S,DO NOT BET,57.23,,,UNDER,57.8%,59.18,,UNDER,58.0%,59.36,,UNDER,53.7%,55.05,,UNDER,54.0%,55.32,,-0.2,-0.26,0.85,-0.3,0.07,1.2,1.2,0.0205,100.0%
208,Onyeka Okongwu,PTS,14.5,UNDER,54.2%,D,DO NOT BET,57.22,,,UNDER,53.7%,56.7,,UNDER,53.9%,56.97,,UNDER,54.4%,57.41,,UNDER,54.8%,57.78,,0.22,-0.22,0.48,-1.3,2.64,1.2,1.2,0.0041,100.0%
209,Bennedict Mathurin,PR,26.5,UNDER,59.5%,D,DO NOT BET,57.18,,,UNDER,62.1%,59.74,,UNDER,61.7%,59.38,,UNDER,57.2%,54.87,,UNDER,57.1%,54.73,,-0.63,1.08,-1.5,3.9,-6.19,1.0,0.4,0.0238,100.0%
210,Jayson Tatum,3PM,2.5,OVER,55.1%,S,DO NOT BET,57.16,,,OVER,57.4%,59.45,,OVER,57.1%,59.11,,OVER,53.2%,55.25,,OVER,52.8%,54.84,,-0.3,-0.3,1.5,-0.25,0.0,1.4,1.2,0.0212,100.0%
211,Bennedict Mathurin,PRA,29.5,UNDER,61.4%,D,DO NOT BET,57.16,,,UNDER,65.1%,60.95,,UNDER,64.7%,60.47,,UNDER,58.0%,53.77,,UNDER,57.6%,53.44,,-1.0,0.82,-1.98,2.5,-5.53,1.0,0.4,0.0356,100.0%
212,Jaylen Brown,PA,28.5,OVER,61.8%,D,DO NOT BET,57.15,,,OVER,62.4%,57.79,,OVER,62.8%,58.2,,OVER,60.7%,56.05,,OVER,61.2%,56.55,,-0.52,0.12,-0.6,1.1,-5.95,1.2,1.2,0.0088,100.0%
213,Desmond Bane,PR,26.5,UNDER,57.5%,D,DO NOT BET,57.08,,,UNDER,55.1%,54.77,,UNDER,55.0%,54.63,,UNDER,59.9%,59.52,,UNDER,59.8%,59.39,,-0.24,0.35,0.02,2.5,-4.21,1.2,1.2,0.0238,100.0%
214,Brandin Podziemski,3PM,2.5,UNDER,58.6%,S,DO NOT BET,57.03,,,UNDER,56.9%,55.32,,UNDER,57.0%,55.51,,UNDER,60.1%,58.59,,UNDER,60.2%,58.72,,-0.49,0.35,-1.5,0.5,-1.19,0.8,0.8,0.0162,100.0%
215,Luka Dončić,STL,1.5,UNDER,55.8%,A,DO NOT BET,56.97,,,UNDER,56.7%,57.89,,UNDER,57.0%,58.13,,UNDER,54.6%,55.8,,UNDER,54.9%,56.05,,0.01,0.94,-0.58,0.7,-0.69,0.8,0.4,0.0105,100.0%
216,Bennedict Mathurin,FTM,5.5,UNDER,59.3%,B,DO NOT BET,56.91,,,UNDER,61.2%,58.81,,UNDER,61.2%,58.82,,UNDER,57.1%,54.75,,UNDER,57.6%,55.25,,-0.08,1.56,-4.5,2.9,-3.05,0.8,0.4,0.0192,100.0%
217,Victor Wembanyama,TOV,2.5,OVER,54.9%,A,DO NOT BET,56.88,,,OVER,54.9%,56.87,,OVER,54.5%,56.4,,OVER,55.5%,57.39,,OVER,54.9%,56.86,,-0.03,0.31,0.71,0.7,-0.76,1.0,0.4,0.0035,100.0%
218,Trae Young,3PA,4.5,OVER,57.0%,B,DO NOT BET,56.79,,,OVER,59.1%,58.83,,OVER,57.7%,57.49,,OVER,56.2%,55.96,,OVER,55.1%,54.89,,-0.78,0.46,-0.25,0.5,-1.36,1.2,0.8,0.0149,100.0%
219,Jrue Holiday,3PM,2.5,UNDER,57.9%,S,DO NOT BET,56.69,,,UNDER,58.1%,56.92,,UNDER,58.3%,57.09,,UNDER,57.5%,56.27,,UNDER,57.7%,56.46,,-0.02,-0.05,-2.11,-0.1,0.06,1.0,1.2,0.0033,100.0%
220,Victor Wembanyama,PRA,39.5,UNDER,55.8%,D,DO NOT BET,56.68,,,UNDER,58.8%,59.63,,UNDER,58.4%,59.28,,UNDER,53.2%,54.07,,UNDER,52.9%,53.74,,-0.13,1.01,-0.0,8.1,-9.14,1.0,0.8,0.0278,100.0%
221,Jalen Green,PA,22.5,UNDER,57.2%,D,DO NOT BET,56.65,,,UNDER,60.4%,59.87,,UNDER,60.1%,59.57,,UNDER,54.4%,53.8,,UNDER,53.9%,53.33,,-0.46,1.78,-0.32,9.9,-12.45,1.0,0.0,0.0308,100.0%
222,Dejounte Murray,PTS,18.5,OVER,60.7%,D,DO NOT BET,56.63,,,OVER,62.8%,58.75,,OVER,62.0%,57.91,,OVER,59.5%,55.38,,OVER,58.6%,54.49,,-0.16,-0.48,-3.0,-3.7,2.45,0.8,1.2,0.0175,100.0%
223,Devin Booker,PRA,32.5,OVER,60.5%,D,DO NOT BET,56.62,,,OVER,59.5%,55.6,,OVER,59.4%,55.52,,OVER,61.4%,57.55,,OVER,61.7%,57.82,,-0.41,-1.38,-0.41,-9.7,6.85,1.2,2.0,0.0107,100.0%
