Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
157,Kyle Kuzma,PRA,18.5,OVER,64.40%,D,DO NOT BET,61.76,✅ HIT,39,OVER,62.20%,59.53,✅ HIT,OVER,62.00%,59.38,✅ HIT,OVER,66.60%,63.94,✅ HIT,OVER,66.80%,64.18,✅ HIT,-0.58,-1.12,-0.61,-3.7,1.79,1.6,1.6,0.023,100.00%
158,Brandon Miller,FGA,17.5,UNDER,61.80%,D,DO NOT BET,61.74,❌ MISS,18,UNDER,64.60%,64.61,❌ MISS,UNDER,62.80%,62.77,❌ MISS,UNDER,60.20%,60.19,❌ MISS,UNDER,59.40%,59.37,❌ MISS,-0.33,-1.41,1.5,-4.3,3.3,1.2,1.6,0.0208,100.00%
159,Scottie Barnes,PRA,28.5,UNDER,57.00%,D,DO NOT BET,61.73,❌ MISS,31,UNDER,55.00%,59.66,❌ MISS,UNDER,54.70%,59.39,❌ MISS,UNDER,59.40%,64.1,❌ MISS,UNDER,59.10%,63.76,❌ MISS,1.3,-2.06,0.12,-5.9,9.63,1.6,2,0.0221,100.00%
160,Derrick White,FTM,2.5,UNDER,64.40%,B,BET,61.7,❌ MISS,9,UNDER,67.30%,64.65,❌ MISS,UNDER,66.70%,64,❌ MISS,UNDER,61.80%,59.12,❌ MISS,UNDER,61.70%,59.05,❌ MISS,-0.01,0.68,-4.5,1.5,-1.53,1.2,0.8,0.0263,100.00%
161,Brandon Ingram,REB,5.5,UNDER,61.60%,B,DO NOT BET,61.69,✅ HIT,4,UNDER,62.50%,62.61,✅ HIT,UNDER,61.20%,61.29,✅ HIT,UNDER,61.90%,62.04,✅ HIT,UNDER,60.70%,60.82,✅ HIT,0.08,0.1,-1.5,0.3,-0.08,1.2,1.2,0.0069,100.00%
162,Cade Cunningham,3PM,1.5,OVER,60.80%,S,BET WITH CAUTION,61.56,✅ HIT,4,OVER,60.20%,60.91,✅ HIT,OVER,59.80%,60.55,✅ HIT,OVER,61.90%,62.67,✅ HIT,OVER,61.40%,62.11,✅ HIT,-0.24,-0.39,0.3,-0.9,0.35,1.6,1.2,0.0086,100.00%
163,Jayson Tatum,FTM,3.5,UNDER,60.70%,B,BET WITH CAUTION,61.49,✅ HIT,0,UNDER,64.30%,65.15,✅ HIT,UNDER,64.00%,64.81,✅ HIT,UNDER,56.90%,57.74,✅ HIT,UNDER,57.40%,58.26,✅ HIT,-0.17,-0.17,0.67,-0.5,0,1,1.6,0.0349,100.00%
164,Donte DiVincenzo,STL,1.5,UNDER,60.10%,A,BET WITH CAUTION,61.48,✅ HIT,1,UNDER,61.40%,62.73,✅ HIT,UNDER,61.50%,62.88,✅ HIT,UNDER,58.70%,60.06,✅ HIT,UNDER,58.80%,60.23,✅ HIT,-0.19,0.2,0.67,0.1,-0.19,0.8,0.8,0.0133,100.00%
165,De'Aaron Fox,PA,23.5,UNDER,55.20%,D,DO NOT BET,61.48,❌ MISS,34,UNDER,55.80%,62.08,❌ MISS,UNDER,55.40%,61.74,❌ MISS,UNDER,55.00%,61.28,❌ MISS,UNDER,54.50%,60.81,❌ MISS,0.22,0.09,3,0.7,0.91,1.4,0.8,0.0048,100.00%
166,Scottie Barnes,PR,23.5,UNDER,56.70%,D,DO NOT BET,61.45,❌ MISS,29,UNDER,57.30%,62,❌ MISS,UNDER,57.10%,61.79,❌ MISS,UNDER,56.40%,61.08,❌ MISS,UNDER,56.20%,60.95,❌ MISS,2.04,-2.4,0.17,-3.9,7.22,1.6,2,0.0045,100.00%
167,Brandon Miller,PR,26.5,UNDER,59.60%,D,DO NOT BET,61.44,❌ MISS,32,UNDER,60.70%,62.53,❌ MISS,UNDER,60.40%,62.2,❌ MISS,UNDER,58.80%,60.59,❌ MISS,UNDER,58.70%,60.46,❌ MISS,-0.13,0.05,1.5,0.3,-1.11,1.2,1.2,0.0093,100.00%
168,Cooper Flagg,PA,25.5,OVER,58.40%,D,DO NOT BET,61.39,❌ MISS,19,OVER,62.80%,65.86,❌ MISS,OVER,63.20%,66.26,❌ MISS,OVER,53.40%,56.48,❌ MISS,OVER,53.90%,56.98,❌ MISS,0.3,0.65,0,2.3,-1.22,1,0.4,0.0467,100.00%
169,Victor Wembanyama,FTM,5.5,UNDER,61.00%,B,BET WITH CAUTION,61.34,❌ MISS,9,UNDER,64.20%,64.6,❌ MISS,UNDER,63.90%,64.28,❌ MISS,UNDER,57.70%,58.02,❌ MISS,UNDER,58.10%,58.45,❌ MISS,0.09,0.2,-1.25,0.7,-0.38,1,0.8,0.0311,100.00%
170,Tyler Herro,REB,4.5,UNDER,59.60%,B,DO NOT BET,61.3,NO GAME,,UNDER,60.00%,61.73,NO GAME,UNDER,58.80%,60.48,NO GAME,UNDER,60.40%,62.08,NO GAME,UNDER,59.20%,60.92,NO GAME,0.02,0.12,0.1,0.3,-0.25,1.4,1.2,0.0063,100.00%
171,Derrick White,PA,21.5,OVER,62.80%,D,DO NOT BET,61.29,✅ HIT,41,OVER,58.20%,56.77,✅ HIT,OVER,58.60%,57.17,✅ HIT,OVER,66.80%,65.36,✅ HIT,OVER,67.30%,65.85,✅ HIT,-0.19,-0.43,-0.67,-3.1,1.71,1.2,1.6,0.0432,100.00%
172,Jaylen Wells,PTS,13.5,UNDER,59.20%,D,DO NOT BET,61.26,✅ HIT,11,UNDER,60.50%,62.56,✅ HIT,UNDER,60.50%,62.56,✅ HIT,UNDER,57.80%,59.84,✅ HIT,UNDER,58.00%,60.07,✅ HIT,-0.16,0.71,1.33,3.7,-4.54,1,0.4,0.0131,100.00%
173,Luka Dončić,PRA,48.5,UNDER,60.00%,D,DO NOT BET,61.25,❌ MISS,53,UNDER,60.00%,61.29,❌ MISS,UNDER,59.60%,60.91,❌ MISS,UNDER,60.30%,61.58,❌ MISS,UNDER,60.00%,61.24,❌ MISS,0.04,-0.23,-0.17,-1.3,1.55,1.4,1.6,0.0023,100.00%
174,Josh Giddey,AST,8.5,UNDER,64.10%,C,DO NOT BET,61.18,❌ MISS,17,UNDER,66.60%,63.7,❌ MISS,UNDER,65.60%,62.73,❌ MISS,UNDER,62.30%,59.4,❌ MISS,UNDER,61.80%,58.9,❌ MISS,-0.01,0.05,-4.13,0.1,-0.12,1.2,0.4,0.0207,100.00%
175,LeBron James,PRA,30.5,OVER,66.70%,D,STRONG BET,61.17,NO GAME,,OVER,68.00%,62.43,NO GAME,OVER,67.70%,62.16,NO GAME,OVER,65.50%,59.91,NO GAME,OVER,65.70%,60.16,NO GAME,-0.83,-0.25,-1.92,-1.1,-2.47,1,0.8,0.0114,100.00%
176,VJ Edgecombe,PA,22.5,UNDER,62.30%,D,DO NOT BET,61.13,❌ MISS,26,UNDER,65.20%,64.03,❌ MISS,UNDER,64.90%,63.77,❌ MISS,UNDER,59.70%,58.58,❌ MISS,UNDER,59.30%,58.15,❌ MISS,-0.44,-0.12,1.5,-0.9,-2.39,1.2,0.4,0.0277,100.00%
177,Jerami Grant,3PA,6.5,UNDER,59.50%,B,DO NOT BET,60.96,✅ HIT,6,UNDER,59.90%,61.39,✅ HIT,UNDER,59.70%,61.2,✅ HIT,UNDER,59.10%,60.62,✅ HIT,UNDER,59.10%,60.64,✅ HIT,-0.33,0.2,0.7,0.3,-0.78,1.4,1.2,0.0034,100.00%
178,Russell Westbrook,TOV,2.5,OVER,60.90%,A,BET WITH CAUTION,60.95,❌ MISS,1,OVER,63.50%,63.58,❌ MISS,OVER,62.80%,62.85,❌ MISS,OVER,58.90%,59.01,❌ MISS,OVER,58.30%,58.36,❌ MISS,-0.63,0.23,0.13,0.3,-1.13,1.2,0.8,0.0229,100.00%
179,Julius Randle,3PM,1.5,UNDER,60.60%,S,BET WITH CAUTION,60.94,✅ HIT,1,UNDER,60.90%,61.28,✅ HIT,UNDER,61.10%,61.42,✅ HIT,UNDER,60.10%,60.46,✅ HIT,UNDER,60.20%,60.59,✅ HIT,-0.16,-2.25,1.22,-1.1,1.02,1.6,2,0.0042,100.00%
180,Rudy Gobert,RA,13.5,UNDER,60.20%,C,DO NOT BET,60.91,❌ MISS,14,UNDER,61.20%,61.91,❌ MISS,UNDER,59.90%,60.51,❌ MISS,UNDER,60.60%,61.25,❌ MISS,UNDER,59.30%,59.97,❌ MISS,-0.08,0.19,-0.11,0.7,-1.02,1,0.8,0.0073,100.00%
181,Deni Avdija,3PA,4.5,OVER,60.80%,B,BET WITH CAUTION,60.9,✅ HIT,5,OVER,61.50%,61.6,✅ HIT,OVER,60.00%,60.08,✅ HIT,OVER,61.60%,61.65,✅ HIT,OVER,60.20%,60.26,✅ HIT,-0.65,0.04,1,0.1,-1.78,1.4,0.8,0.0073,100.00%
182,Devin Booker,TOV,2.5,OVER,64.10%,A,BET WITH CAUTION,60.85,❌ MISS,1,OVER,61.10%,57.8,❌ MISS,OVER,60.40%,57.14,❌ MISS,OVER,68.00%,64.68,❌ MISS,OVER,67.00%,63.76,❌ MISS,-0.66,-0.26,-3,-0.3,-0.47,1.4,1.2,0.034,100.00%
183,Jerami Grant,3PM,2.5,UNDER,59.70%,S,DO NOT BET,60.82,❌ MISS,3,UNDER,59.50%,60.72,❌ MISS,UNDER,59.70%,60.87,❌ MISS,UNDER,59.60%,60.77,❌ MISS,UNDER,59.80%,60.92,❌ MISS,-0.19,0.1,0.46,0.1,-0.29,1,0.8,0.0008,100.00%
184,VJ Edgecombe,STL,1.5,UNDER,57.40%,A,DO NOT BET,60.79,❌ MISS,3,UNDER,55.70%,59.08,❌ MISS,UNDER,56.00%,59.34,❌ MISS,UNDER,58.90%,62.28,❌ MISS,UNDER,59.10%,62.44,❌ MISS,-0.07,0.75,1.5,0.3,-0.33,1.2,0.4,0.0157,100.00%
185,Kyle Kuzma,PTS,11.5,OVER,63.10%,D,DO NOT BET,60.75,✅ HIT,33,OVER,63.90%,61.5,✅ HIT,OVER,63.00%,60.64,✅ HIT,OVER,63.30%,60.93,✅ HIT,OVER,62.30%,59.92,✅ HIT,-0.55,-1.43,-0.44,-4.1,2.51,1.6,1.6,0.0057,100.00%
186,Alperen Sengun,PTS,18.5,OVER,62.10%,D,DO NOT BET,60.7,❌ MISS,14,OVER,58.10%,56.71,❌ MISS,OVER,57.40%,56.02,❌ MISS,OVER,66.90%,65.59,❌ MISS,OVER,65.80%,64.49,❌ MISS,-0.26,-0.36,0.62,-2.7,0.75,0.6,0.8,0.0436,100.00%
187,Stephon Castle,REB,4.5,UNDER,60.10%,B,DO NOT BET,60.57,❌ MISS,9,UNDER,61.00%,61.39,❌ MISS,UNDER,59.70%,60.12,❌ MISS,UNDER,60.60%,60.98,❌ MISS,UNDER,59.40%,59.81,❌ MISS,0.15,-0.22,-1.46,-0.5,0.85,1.6,1.6,0.0064,100.00%
188,LaMelo Ball,PA,27.5,UNDER,62.60%,D,DO NOT BET,60.48,✅ HIT,18,UNDER,64.50%,62.38,✅ HIT,UNDER,64.30%,62.11,✅ HIT,UNDER,61.10%,58.93,✅ HIT,UNDER,60.70%,58.51,✅ HIT,-0.45,-1.35,-0.78,-2.9,1.93,1.4,1.6,0.0177,100.00%
189,Giannis Antetokounmpo,FTM,5.5,OVER,61.50%,B,BET WITH CAUTION,60.45,❌ MISS,2,OVER,63.10%,62.07,❌ MISS,OVER,60.50%,59.47,❌ MISS,OVER,62.50%,61.5,❌ MISS,OVER,59.80%,58.75,❌ MISS,-0.24,-0.37,-0.6,-1.5,0.52,1.2,0.8,0.0137,100.00%
190,Anthony Edwards,3PM,3.5,UNDER,59.30%,S,DO NOT BET,60.34,✅ HIT,1,UNDER,59.20%,60.24,✅ HIT,UNDER,59.40%,60.39,✅ HIT,UNDER,59.30%,60.29,✅ HIT,UNDER,59.40%,60.44,✅ HIT,0.01,0.52,-0.12,0.9,-0.88,0.6,0.8,0.0008,100.00%
191,Jaylen Brown,FTM,5.5,UNDER,61.90%,B,BET WITH CAUTION,60.29,✅ HIT,0,UNDER,60.40%,58.84,✅ HIT,UNDER,60.50%,58.93,✅ HIT,UNDER,63.40%,61.83,✅ HIT,UNDER,63.20%,61.57,✅ HIT,0.02,0.35,-3,0.5,-0.47,1,0.8,0.0141,100.00%
192,Austin Reaves,AST,4.5,OVER,62.10%,C,DO NOT BET,60.24,✅ HIT,8,OVER,64.40%,62.49,✅ HIT,OVER,62.60%,60.74,✅ HIT,OVER,61.60%,59.69,✅ HIT,OVER,59.90%,58.06,✅ HIT,-0.71,-0.4,-0.67,-0.5,-0.39,0.8,1.6,0.0161,100.00%
193,Alperen Sengun,PR,27.5,OVER,61.30%,D,DO NOT BET,60.19,❌ MISS,26,OVER,59.20%,58.11,❌ MISS,OVER,58.90%,57.78,❌ MISS,OVER,63.50%,62.38,❌ MISS,OVER,63.60%,62.5,❌ MISS,-0.21,-0.14,0.6,-1.3,-0.66,0.6,0.8,0.0225,100.00%
194,Anthony Edwards,STL,1.5,UNDER,59.40%,A,DO NOT BET,60.18,✅ HIT,1,UNDER,60.20%,61.04,✅ HIT,UNDER,60.40%,61.21,✅ HIT,UNDER,58.30%,59.15,✅ HIT,UNDER,58.50%,59.32,✅ HIT,-0.05,0.32,-0.19,0.5,-0.57,0.8,1.2,0.0095,100.00%
195,Jalen Johnson,RA,17.5,UNDER,60.00%,C,DO NOT BET,60.14,✅ HIT,15,UNDER,57.70%,57.88,✅ HIT,UNDER,56.70%,56.85,✅ HIT,UNDER,63.60%,63.73,✅ HIT,UNDER,62.00%,62.11,✅ HIT,0.17,-0.83,-1.5,-4.3,5.2,1.4,2,0.0286,100.00%
196,Jayson Tatum,TOV,2.5,UNDER,65.10%,A,BET,60.12,✅ HIT,1,UNDER,66.90%,61.93,✅ HIT,UNDER,66.70%,61.66,✅ HIT,UNDER,63.50%,58.55,✅ HIT,UNDER,63.30%,58.33,✅ HIT,-2,-2,-1,-1,0,1,0.8,0.0168,100.00%
197,CJ McCollum,AST,3.5,OVER,60.50%,C,DO NOT BET,60.11,✅ HIT,4,OVER,62.50%,62.04,✅ HIT,OVER,60.90%,60.43,✅ HIT,OVER,60.20%,59.74,✅ HIT,OVER,58.60%,58.22,✅ HIT,-0.08,-0.66,-0.71,-1.5,1.32,1.2,1.2,0.0137,100.00%
198,Victor Wembanyama,AST,2.5,OVER,59.10%,C,DO NOT BET,60.05,✅ HIT,3,OVER,58.30%,59.28,✅ HIT,OVER,57.00%,58.01,✅ HIT,OVER,61.30%,62.26,✅ HIT,OVER,59.70%,60.65,✅ HIT,-0.31,0.26,0,0.3,-0.66,1.4,0.8,0.0159,100.00%
199,Julius Randle,FTM,4.5,UNDER,57.50%,B,DO NOT BET,60.04,✅ HIT,3,UNDER,57.90%,60.46,✅ HIT,UNDER,58.30%,60.83,✅ HIT,UNDER,56.60%,59.17,✅ HIT,UNDER,57.20%,59.72,✅ HIT,0.18,-0.03,0.61,-0.1,0.66,1.2,1.2,0.0064,100.00%
200,Deni Avdija,RA,10.5,OVER,60.60%,C,DO NOT BET,60.03,✅ HIT,11,OVER,60.00%,59.4,✅ HIT,OVER,59.10%,58.49,✅ HIT,OVER,62.40%,61.85,✅ HIT,OVER,60.90%,60.37,✅ HIT,-0.42,-0.2,2,-1.5,-1.65,1.2,1.2,0.0125,100.00%
201,Josh Giddey,RA,16.5,UNDER,60.00%,C,DO NOT BET,60.02,❌ MISS,30,UNDER,59.20%,59.24,❌ MISS,UNDER,58.00%,58.06,❌ MISS,UNDER,62.10%,62.12,❌ MISS,UNDER,60.60%,60.66,❌ MISS,0.04,0.12,-1.75,0.7,-0.46,1.4,0.8,0.0152,100.00%
202,Jaylen Brown,RA,11.5,OVER,63.30%,C,DO NOT BET,60.01,❌ MISS,9,OVER,63.70%,60.46,❌ MISS,OVER,62.50%,59.17,❌ MISS,OVER,64.30%,61.06,❌ MISS,OVER,62.70%,59.37,❌ MISS,-0.63,-3.54,0.11,-4.7,3.87,1.6,2,0.0078,100.00%
203,Michael Porter Jr.,TOV,2.5,UNDER,59.80%,A,DO NOT BET,60,❌ MISS,3,UNDER,60.60%,60.74,❌ MISS,UNDER,60.50%,60.67,❌ MISS,UNDER,59.20%,59.32,❌ MISS,UNDER,59.10%,59.27,❌ MISS,-0.16,-0.88,-0.23,-0.9,0.73,1.6,1.6,0.0071,100.00%
204,VJ Edgecombe,3PA,6.5,UNDER,58.30%,B,DO NOT BET,59.98,✅ HIT,5,UNDER,58.30%,60.05,✅ HIT,UNDER,58.30%,59.99,✅ HIT,UNDER,58.20%,59.89,✅ HIT,UNDER,58.30%,59.98,✅ HIT,-0.25,-0.16,1.5,-0.5,-0.26,1.4,1.2,0.0006,100.00%
205,Josh Giddey,PA,26.5,UNDER,61.20%,D,DO NOT BET,59.97,❌ MISS,38,UNDER,60.30%,59.14,❌ MISS,UNDER,60.00%,58.84,❌ MISS,UNDER,62.40%,61.16,❌ MISS,UNDER,62.00%,60.75,❌ MISS,-0.07,-0.63,-1.72,-3.5,3.12,1.6,1.6,0.01,100.00%
206,Tobias Harris,REB,5.5,UNDER,59.30%,B,DO NOT BET,59.85,✅ HIT,2,UNDER,59.70%,60.19,✅ HIT,UNDER,58.40%,58.96,✅ HIT,UNDER,60.20%,60.7,✅ HIT,UNDER,59.00%,59.54,✅ HIT,-0.1,-0.03,0.14,-0.1,-0.19,0.8,1.2,0.0066,100.00%
207,Scottie Barnes,SB,2.5,UNDER,53.60%,A,DO NOT BET,59.8,✅ HIT,1,UNDER,54.20%,60.42,✅ HIT,UNDER,54.60%,60.75,✅ HIT,UNDER,52.70%,58.84,✅ HIT,UNDER,53.00%,59.19,✅ HIT,0.36,0.08,4.5,0.1,0.33,0.8,1.2,0.008,100.00%
208,Kevin Durant,RA,10.5,UNDER,62.60%,C,DO NOT BET,59.78,✅ HIT,10,UNDER,63.10%,60.23,✅ HIT,UNDER,61.50%,58.65,✅ HIT,UNDER,63.80%,60.95,✅ HIT,UNDER,62.20%,59.3,✅ HIT,-0.24,-0.05,-3.05,-0.1,-0.42,1,1.2,0.0088,100.00%
209,De'Aaron Fox,REB,3.5,UNDER,57.60%,B,DO NOT BET,59.7,✅ HIT,3,UNDER,58.10%,60.22,✅ HIT,UNDER,56.90%,59.05,✅ HIT,UNDER,58.20%,60.31,✅ HIT,UNDER,57.10%,59.23,✅ HIT,0.17,-0.07,0.42,-0.1,0.33,1.4,1.2,0.0057,100.00%
210,Russell Westbrook,3PM,1.5,OVER,59.90%,S,DO NOT BET,59.69,✅ HIT,2,OVER,60.60%,60.4,✅ HIT,OVER,60.30%,60.03,✅ HIT,OVER,59.70%,59.43,✅ HIT,OVER,59.10%,58.91,✅ HIT,-0.6,-0.56,0.46,-0.5,-0.03,1,1.2,0.0057,100.00%
211,Rudy Gobert,REB,11.5,UNDER,58.70%,B,DO NOT BET,59.67,❌ MISS,12,UNDER,59.00%,59.94,❌ MISS,UNDER,57.80%,58.73,❌ MISS,UNDER,59.60%,60.58,❌ MISS,UNDER,58.50%,59.44,❌ MISS,-0.03,0.22,0.03,0.5,-0.56,0.8,0.4,0.0067,100.00%
212,Jalen Green,3PA,8.5,UNDER,60.90%,B,BET WITH CAUTION,59.64,❌ MISS,10,UNDER,64.20%,62.95,❌ MISS,UNDER,63.70%,62.41,❌ MISS,UNDER,57.80%,56.55,❌ MISS,UNDER,58.00%,56.66,❌ MISS,-1.35,-0.1,0.33,-0.1,-1.28,1.2,1.2,0.0304,100.00%
213,Amen Thompson,STL,1.5,UNDER,58.20%,A,DO NOT BET,59.59,✅ HIT,0,UNDER,59.80%,61.19,✅ HIT,UNDER,59.90%,61.37,✅ HIT,UNDER,56.40%,57.81,✅ HIT,UNDER,56.60%,58.02,✅ HIT,0.04,0.46,0.1,0.5,-0.46,0.8,0.8,0.0169,100.00%
214,Kyle Kuzma,3PM,1.5,UNDER,58.30%,S,DO NOT BET,59.54,❌ MISS,6,UNDER,59.90%,61.21,❌ MISS,UNDER,60.10%,61.36,❌ MISS,UNDER,56.40%,57.69,❌ MISS,UNDER,56.60%,57.9,❌ MISS,-0.19,0.59,0.42,1.1,-1.44,0.8,0.8,0.0175,100.00%
215,Russell Westbrook,PTS,16.5,OVER,57.60%,D,DO NOT BET,59.54,❌ MISS,16,OVER,58.30%,60.31,❌ MISS,OVER,57.60%,59.61,❌ MISS,OVER,57.60%,59.52,❌ MISS,OVER,56.70%,58.7,❌ MISS,0.31,-0.67,0.09,-2.3,3.35,1.2,1.2,0.0057,100.00%
216,Draymond Green,3PM,1.5,UNDER,59.80%,S,DO NOT BET,59.54,❌ MISS,4,UNDER,59.10%,58.9,❌ MISS,UNDER,59.30%,59.06,❌ MISS,UNDER,60.30%,60.05,❌ MISS,UNDER,60.40%,60.18,❌ MISS,-0.01,0.08,-1.5,0.1,-0.11,1.2,1.6,0.0057,100.00%
217,Jalen Green,REB,3.5,UNDER,55.90%,B,DO NOT BET,59.52,❌ MISS,4,UNDER,55.80%,59.43,❌ MISS,UNDER,54.70%,58.34,❌ MISS,UNDER,57.00%,60.66,❌ MISS,UNDER,56.00%,59.63,❌ MISS,-0.42,0.4,3,0.3,-0.61,1,0.8,0.0082,100.00%
218,Jaylen Brown,TOV,3.5,UNDER,58.20%,A,DO NOT BET,59.46,✅ HIT,2,UNDER,52.50%,53.75,✅ HIT,UNDER,52.70%,53.97,✅ HIT,UNDER,63.90%,65.16,✅ HIT,UNDER,63.70%,64.94,✅ HIT,0.08,-0.1,0,-0.1,0.18,1.2,1.2,0.056,100.00%
219,Jalen Duren,PR,27.5,OVER,61.10%,D,DO NOT BET,59.43,✅ HIT,30,OVER,61.60%,59.94,✅ HIT,OVER,61.20%,59.53,✅ HIT,OVER,60.70%,59.06,✅ HIT,OVER,60.80%,59.19,✅ HIT,-0.21,-0.01,-1.17,-0.1,-1.53,1.4,1.2,0.0034,100.00%
220,Austin Reaves,PTS,20.5,UNDER,54.80%,D,DO NOT BET,59.4,❌ MISS,31,UNDER,52.50%,57.05,❌ MISS,UNDER,52.80%,57.36,❌ MISS,UNDER,56.90%,61.46,❌ MISS,UNDER,57.10%,61.73,❌ MISS,0.68,-0.7,0,-3.1,6.1,1.6,1.6,0.022,100.00%
221,Stephon Castle,PA,21.5,OVER,60.40%,D,DO NOT BET,59.36,✅ HIT,24,OVER,59.30%,58.31,✅ HIT,OVER,59.70%,58.72,✅ HIT,OVER,61.00%,59.96,✅ HIT,OVER,61.50%,60.46,✅ HIT,-0.34,0.02,-0.1,0.1,-1.88,1.2,1.2,0.0088,100.00%
222,Devin Booker,FGA,19.5,UNDER,59.90%,D,DO NOT BET,59.32,❌ MISS,21,UNDER,62.70%,62.14,❌ MISS,UNDER,61.20%,60.61,❌ MISS,UNDER,58.10%,57.53,❌ MISS,UNDER,57.60%,57.01,❌ MISS,-0.26,-0.44,0.39,-2.5,1.06,1.2,1.2,0.0214,100.00%
223,LeBron James,3PM,1.5,UNDER,57.60%,S,DO NOT BET,59.26,NO GAME,,UNDER,58.40%,59.98,NO GAME,UNDER,58.50%,60.15,NO GAME,UNDER,56.70%,58.34,NO GAME,UNDER,56.90%,58.55,NO GAME,-0.04,0.06,0.46,0.1,-0.17,1.2,1.2,0.0081,100.00%
224,Onyeka Okongwu,AST,2.5,OVER,59.10%,C,DO NOT BET,59.23,❌ MISS,2,OVER,58.90%,59.1,❌ MISS,OVER,57.60%,57.78,❌ MISS,OVER,60.60%,60.8,❌ MISS,OVER,59.10%,59.24,❌ MISS,-0.36,-0.88,1,-1.9,1.12,1.2,1.6,0.0107,100.00%
225,CJ McCollum,PRA,25.5,OVER,58.00%,D,DO NOT BET,59.15,✅ HIT,26,OVER,60.70%,61.84,✅ HIT,OVER,60.60%,61.73,✅ HIT,OVER,55.20%,56.38,✅ HIT,OVER,55.50%,56.68,✅ HIT,-0.04,0.01,-0.15,0.1,-0.36,1.6,1.6,0.0263,100.00%
226,Derrick White,PR,20.5,OVER,60.60%,D,DO NOT BET,59.14,✅ HIT,39,OVER,58.90%,57.44,✅ HIT,OVER,58.60%,57.12,✅ HIT,OVER,62.50%,60.95,✅ HIT,OVER,62.60%,61.07,✅ HIT,-0.18,-0.37,-0.82,-2.3,1.17,1,1.2,0.0187,100.00%
227,Deni Avdija,PA,24.5,OVER,63.40%,D,DO NOT BET,59.13,✅ HIT,29,OVER,60.80%,56.51,✅ HIT,OVER,61.20%,56.91,✅ HIT,OVER,65.60%,61.31,✅ HIT,OVER,66.10%,61.81,✅ HIT,-0.53,0.34,1.33,4.1,-10.56,1,1.2,0.0244,100.00%
228,RJ Barrett,AST,3.5,UNDER,57.30%,C,DO NOT BET,59.08,✅ HIT,1,UNDER,59.00%,60.86,✅ HIT,UNDER,58.70%,60.54,✅ HIT,UNDER,55.60%,57.4,✅ HIT,UNDER,55.70%,57.51,✅ HIT,-0.07,-0.92,1.5,-1.1,1.01,1.4,2,0.0163,100.00%
229,Derrick White,SB,2.5,UNDER,58.60%,A,DO NOT BET,59.08,✅ HIT,1,UNDER,59.30%,59.73,✅ HIT,UNDER,59.40%,59.85,✅ HIT,UNDER,57.90%,58.3,✅ HIT,UNDER,58.00%,58.43,✅ HIT,0.08,-0.3,-0.27,-0.5,0.63,0.8,1.2,0.0072,100.00%
230,LaMelo Ball,TOV,2.5,OVER,56.60%,A,DO NOT BET,59.03,✅ HIT,3,OVER,57.60%,60.06,✅ HIT,OVER,57.10%,59.51,✅ HIT,OVER,56.10%,58.55,✅ HIT,OVER,55.60%,58.01,✅ HIT,-0.21,0.35,2,0.5,-0.8,0.6,0.8,0.008,100.00%
231,Jalen Johnson,PRA,41.5,OVER,58.40%,D,DO NOT BET,58.95,✅ HIT,42,OVER,61.50%,62.06,✅ HIT,OVER,61.40%,61.93,✅ HIT,OVER,55.20%,55.75,✅ HIT,OVER,55.50%,56.05,✅ HIT,0.01,0.63,-1.5,9.5,-9.32,1.2,0.8,0.0305,100.00%
232,De'Aaron Fox,FTM,2.5,UNDER,62.10%,B,BET WITH CAUTION,58.91,✅ HIT,1,UNDER,62.10%,58.85,✅ HIT,UNDER,62.00%,58.76,✅ HIT,UNDER,62.30%,59.07,✅ HIT,UNDER,62.20%,58.94,✅ HIT,0.26,-2.27,-3,-1.7,1.89,1.6,2,0.0011,100.00%
233,Kristaps Porziņģis,3PM,1.5,OVER,58.70%,S,DO NOT BET,58.89,✅ HIT,2,OVER,59.20%,59.37,✅ HIT,OVER,58.90%,59.02,✅ HIT,OVER,58.70%,58.85,✅ HIT,OVER,58.20%,58.34,✅ HIT,-0.16,0.07,-0.9,0.1,-0.34,1.4,0.8,0.0037,100.00%
234,Brandin Podziemski,PTS,17.5,UNDER,63.60%,D,DO NOT BET,58.89,✅ HIT,9,UNDER,64.60%,59.91,✅ HIT,UNDER,64.50%,59.77,✅ HIT,UNDER,62.60%,57.93,✅ HIT,UNDER,62.60%,57.96,✅ HIT,-0.81,0.02,-0.31,0.1,-4.9,1.2,1.2,0.0095,100.00%
235,Kyle Kuzma,AST,2.5,UNDER,52.70%,C,DO NOT BET,58.84,❌ MISS,3,UNDER,54.80%,60.91,❌ MISS,UNDER,54.80%,60.98,❌ MISS,UNDER,50.30%,56.43,❌ MISS,UNDER,50.90%,57.03,❌ MISS,0.06,0.81,4,1.1,-1.01,1.2,0.8,0.0212,100.00%
