Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
78,Jalen Johnson,REB,10.5,UNDER,62.3%,B,DO NOT BET,62.08,✅ HIT,10.0,UNDER,63.8%,63.59,✅ HIT,UNDER,62.5%,62.24,✅ HIT,UNDER,62.1%,61.85,✅ HIT,UNDER,60.9%,60.62,✅ HIT,-0.07,-1.57,0.12,-2.7,2.57,1.4,2.0,0.0106,100.0%
79,Tyler Herro,FGA,16.5,UNDER,60.7%,D,DO NOT BET,62.06,✅ HIT,14.0,UNDER,59.9%,61.26,✅ HIT,UNDER,58.8%,60.2,✅ HIT,UNDER,62.6%,63.96,✅ HIT,UNDER,61.4%,62.82,✅ HIT,-0.12,-0.27,0.68,-0.7,0.4,1.4,1.6,0.0144,100.0%
80,Darius Garland,TOV,2.5,UNDER,58.4%,A,DO NOT BET,62.05,✅ HIT,1.0,UNDER,57.9%,61.53,✅ HIT,UNDER,58.0%,61.56,✅ HIT,UNDER,59.0%,62.57,✅ HIT,UNDER,58.9%,62.53,✅ HIT,0.31,0.46,1.5,0.5,-0.16,1.0,0.8,0.0051,100.0%
81,Jamal Murray,PA,33.5,UNDER,62.2%,D,DO NOT BET,62.04,✅ HIT,11.0,UNDER,61.9%,61.79,✅ HIT,UNDER,61.6%,61.5,✅ HIT,UNDER,62.8%,62.63,✅ HIT,UNDER,62.4%,62.22,✅ HIT,-0.07,-0.21,-0.19,-2.1,1.42,1.0,0.8,0.0043,100.0%
82,Tyler Herro,PTS,22.5,UNDER,61.0%,D,DO NOT BET,62.01,✅ HIT,10.0,UNDER,60.9%,61.9,✅ HIT,UNDER,60.9%,61.9,✅ HIT,UNDER,61.1%,62.07,✅ HIT,UNDER,61.2%,62.16,✅ HIT,-0.09,0.43,0.12,2.1,-2.55,1.0,0.8,0.0011,100.0%
83,Nikola Jokić,STL,1.5,UNDER,60.1%,A,BET WITH CAUTION,61.93,❌ MISS,5.0,UNDER,59.8%,61.64,❌ MISS,UNDER,60.0%,61.82,❌ MISS,UNDER,60.3%,62.06,❌ MISS,UNDER,60.4%,62.19,❌ MISS,-0.04,0.41,0.3,0.7,-0.77,1.2,0.8,0.0021,100.0%
84,De'Aaron Fox,FTM,2.5,UNDER,61.6%,B,BET WITH CAUTION,61.7,❌ MISS,4.0,UNDER,59.4%,59.42,❌ MISS,UNDER,59.6%,59.64,❌ MISS,UNDER,64.0%,64.04,❌ MISS,UNDER,63.7%,63.71,❌ MISS,0.17,-1.33,-0.75,-1.3,1.47,1.8,1.6,0.0218,100.0%
85,Jaylen Brown,TOV,2.5,OVER,62.5%,A,BET WITH CAUTION,61.66,✅ HIT,3.0,OVER,66.2%,65.35,✅ HIT,OVER,65.4%,64.55,✅ HIT,OVER,59.5%,58.7,✅ HIT,OVER,58.8%,58.03,✅ HIT,-0.81,-0.81,0.5,-1.1,0.01,1.4,1.6,0.0331,100.0%
86,DeMar DeRozan,3PM,0.5,UNDER,60.1%,S,BET WITH CAUTION,61.62,✅ HIT,0.0,UNDER,60.5%,62.04,✅ HIT,UNDER,60.7%,62.19,✅ HIT,UNDER,59.5%,61.05,✅ HIT,UNDER,59.7%,61.2,✅ HIT,0.34,-0.75,-0.0,-0.3,0.44,1.8,1.6,0.005,100.0%
87,Miles Bridges,PTS,13.5,OVER,66.8%,D,STRONG BET,61.6,✅ HIT,22.0,OVER,67.2%,62.07,✅ HIT,OVER,66.3%,61.12,✅ HIT,OVER,67.3%,62.16,✅ HIT,OVER,66.2%,61.05,✅ HIT,-0.66,-0.22,-1.07,-1.3,-2.7,0.8,0.8,0.0052,100.0%
88,Paolo Banchero,PRA,39.5,UNDER,66.2%,D,STRONG BET,61.6,❌ MISS,42.0,UNDER,65.9%,61.29,❌ MISS,UNDER,65.5%,60.8,❌ MISS,UNDER,67.0%,62.32,❌ MISS,UNDER,66.6%,62.0,❌ MISS,-0.94,-0.33,-0.67,-1.3,-2.42,1.0,0.8,0.0059,100.0%
89,Payton Pritchard,AST,5.5,UNDER,59.8%,C,DO NOT BET,61.58,✅ HIT,4.0,UNDER,61.8%,63.6,✅ HIT,UNDER,61.2%,63.03,✅ HIT,UNDER,58.1%,59.91,✅ HIT,UNDER,58.0%,59.79,✅ HIT,-0.05,-0.1,0.89,-0.3,0.14,1.2,0.8,0.0174,100.0%
90,Stephon Castle,3PM,1.5,UNDER,59.8%,S,DO NOT BET,61.51,✅ HIT,1.0,UNDER,61.6%,63.3,✅ HIT,UNDER,61.7%,63.43,✅ HIT,UNDER,57.9%,59.56,✅ HIT,UNDER,58.0%,59.74,✅ HIT,-0.26,0.48,0.66,0.7,-1.08,1.2,0.8,0.0186,100.0%
91,Bam Adebayo,AST,2.5,OVER,62.0%,C,DO NOT BET,61.49,❌ MISS,1.0,OVER,61.8%,61.29,❌ MISS,OVER,60.3%,59.73,❌ MISS,OVER,63.9%,63.37,❌ MISS,OVER,62.1%,61.56,❌ MISS,-0.27,-0.6,-0.49,-0.9,0.5,1.2,1.2,0.0129,100.0%
92,Darius Garland,REB,2.5,UNDER,58.8%,B,DO NOT BET,61.48,❌ MISS,3.0,UNDER,59.4%,62.09,❌ MISS,UNDER,58.2%,60.87,❌ MISS,UNDER,59.4%,62.03,❌ MISS,UNDER,58.2%,60.91,❌ MISS,-0.06,-0.07,1.5,-0.1,0.02,1.4,1.2,0.0059,100.0%
93,Paolo Banchero,PR,34.5,UNDER,65.6%,D,STRONG BET,61.46,❌ MISS,35.0,UNDER,67.5%,63.34,❌ MISS,UNDER,67.0%,62.82,❌ MISS,UNDER,64.1%,59.91,❌ MISS,UNDER,63.9%,59.79,❌ MISS,-0.75,-0.22,-0.48,-1.1,-2.62,1.0,1.2,0.0162,100.0%
94,Russell Westbrook,REB,3.5,OVER,64.1%,B,DO NOT BET,61.27,✅ HIT,12.0,OVER,64.3%,61.48,✅ HIT,OVER,64.5%,61.7,✅ HIT,OVER,63.7%,60.91,✅ HIT,OVER,63.8%,60.99,✅ HIT,-0.57,-0.5,-0.61,-1.7,-0.24,0.8,1.2,0.0033,100.0%
95,Jayson Tatum,3PM,2.5,OVER,60.9%,S,BET WITH CAUTION,61.26,❌ MISS,2.0,OVER,60.7%,61.05,❌ MISS,OVER,60.3%,60.68,❌ MISS,OVER,61.6%,61.93,❌ MISS,OVER,61.0%,61.38,❌ MISS,-0.61,-0.61,0.5,-0.5,0.0,1.6,1.6,0.0046,100.0%
96,Bam Adebayo,PRA,34.5,OVER,58.8%,D,DO NOT BET,61.25,❌ MISS,28.0,OVER,60.8%,63.22,❌ MISS,OVER,60.7%,63.11,❌ MISS,OVER,56.7%,59.18,❌ MISS,OVER,57.0%,59.48,❌ MISS,0.07,-0.51,-0.08,-12.5,14.29,1.2,1.2,0.0192,100.0%
97,Nikola Jokić,FGA,18.5,UNDER,62.7%,D,DO NOT BET,60.96,❌ MISS,19.0,UNDER,62.1%,60.37,❌ MISS,UNDER,60.7%,58.92,❌ MISS,UNDER,64.8%,62.99,❌ MISS,UNDER,63.3%,61.57,❌ MISS,-0.29,-0.54,-0.85,-1.7,0.81,0.8,1.2,0.015,100.0%
98,Darius Garland,PTS,17.5,OVER,58.6%,D,DO NOT BET,60.93,✅ HIT,25.0,OVER,55.9%,58.19,✅ HIT,OVER,55.3%,57.58,✅ HIT,OVER,62.1%,64.45,✅ HIT,OVER,61.2%,63.48,✅ HIT,-0.09,-0.06,1.5,-0.3,-0.14,1.4,1.2,0.0307,100.0%
99,Austin Reaves,FTM,5.5,UNDER,59.2%,B,DO NOT BET,60.85,✅ HIT,5.0,UNDER,59.6%,61.27,✅ HIT,UNDER,59.8%,61.45,✅ HIT,UNDER,58.5%,60.18,✅ HIT,UNDER,58.9%,60.5,✅ HIT,0.33,-0.43,-0.51,-1.1,1.95,1.4,0.8,0.0053,100.0%
100,Stephon Castle,AST,7.5,UNDER,61.1%,C,DO NOT BET,60.85,❌ MISS,10.0,UNDER,60.9%,60.72,❌ MISS,UNDER,60.4%,60.23,❌ MISS,UNDER,61.7%,61.45,❌ MISS,UNDER,61.2%,61.01,❌ MISS,-0.21,0.27,-0.74,0.7,-1.24,1.0,0.8,0.0044,100.0%
101,Kyle Kuzma,3PA,4.5,UNDER,61.7%,B,BET WITH CAUTION,60.82,✅ HIT,3.0,UNDER,59.5%,58.59,✅ HIT,UNDER,59.3%,58.43,✅ HIT,UNDER,64.2%,63.29,✅ HIT,UNDER,63.9%,62.97,✅ HIT,-0.33,-0.09,-0.16,-0.3,-0.8,0.8,1.2,0.0232,100.0%
102,Tyler Herro,AST,4.5,UNDER,60.7%,C,DO NOT BET,60.77,❌ MISS,5.0,UNDER,60.2%,60.29,❌ MISS,UNDER,59.8%,59.86,❌ MISS,UNDER,61.6%,61.69,❌ MISS,UNDER,61.2%,61.25,❌ MISS,-0.32,-0.04,0.26,-0.1,-0.7,1.0,1.2,0.0073,100.0%
103,Luka Dončić,STL,1.5,UNDER,56.7%,A,DO NOT BET,60.76,✅ HIT,1.0,UNDER,58.7%,62.81,✅ HIT,UNDER,58.9%,63.01,✅ HIT,UNDER,54.4%,58.49,✅ HIT,UNDER,54.7%,58.74,✅ HIT,0.02,1.74,1.5,1.3,-1.28,0.8,0.0,0.0215,100.0%
104,LaMelo Ball,FGA,16.5,OVER,61.5%,D,DO NOT BET,60.72,❌ MISS,13.0,OVER,61.9%,61.09,❌ MISS,OVER,59.2%,58.42,❌ MISS,OVER,63.7%,62.93,❌ MISS,OVER,61.2%,60.45,❌ MISS,-0.26,-1.09,-0.2,-2.7,2.06,1.4,1.6,0.0161,100.0%
105,Trae Young,PA,19.5,OVER,68.5%,D,STRONG BET,60.72,❌ MISS,17.0,OVER,71.4%,63.61,❌ MISS,OVER,71.8%,64.01,❌ MISS,OVER,65.2%,57.38,❌ MISS,OVER,65.7%,57.88,❌ MISS,-1.09,-0.66,-0.13,-4.3,-2.82,1.2,1.2,0.031,100.0%
106,Jayson Tatum,PTS,21.5,OVER,56.6%,D,DO NOT BET,60.59,❌ MISS,20.0,OVER,50.4%,54.45,❌ MISS,OVER,50.0%,54.03,❌ MISS,OVER,63.4%,67.44,❌ MISS,OVER,62.4%,66.43,❌ MISS,0.5,0.5,-0.22,1.83,0.0,1.4,1.2,0.0636,100.0%
107,Luka Dončić,TOV,3.5,UNDER,58.5%,A,DO NOT BET,60.49,❌ MISS,6.0,UNDER,61.6%,63.57,❌ MISS,UNDER,61.5%,63.47,❌ MISS,UNDER,55.4%,57.41,❌ MISS,UNDER,55.5%,57.51,❌ MISS,0.3,-0.06,-0.14,-0.1,0.58,1.4,1.2,0.0303,100.0%
108,Nikola Jokić,PR,42.5,UNDER,61.5%,D,DO NOT BET,60.48,✅ HIT,40.0,UNDER,59.2%,58.18,✅ HIT,UNDER,59.0%,57.9,✅ HIT,UNDER,64.0%,62.99,✅ HIT,UNDER,63.9%,62.86,✅ HIT,-0.15,-0.04,-0.72,-0.3,-0.85,1.0,0.8,0.0244,100.0%
109,Nikola Jokić,REB,12.5,UNDER,59.5%,B,DO NOT BET,60.41,❌ MISS,16.0,UNDER,60.3%,61.22,❌ MISS,UNDER,59.1%,59.97,❌ MISS,UNDER,59.9%,60.8,❌ MISS,UNDER,58.8%,59.65,❌ MISS,0.04,0.18,-0.5,0.7,-0.53,1.0,1.2,0.0063,100.0%
110,Payton Pritchard,REB,3.5,OVER,61.4%,B,DO NOT BET,60.29,✅ HIT,4.0,OVER,58.6%,57.42,✅ HIT,OVER,59.0%,57.9,✅ HIT,OVER,64.0%,62.87,✅ HIT,OVER,64.1%,62.94,✅ HIT,-0.36,-0.3,-0.86,-0.5,-0.11,1.0,1.2,0.0263,100.0%
111,Payton Pritchard,PTS,16.5,OVER,60.3%,D,DO NOT BET,60.25,❌ MISS,4.0,OVER,57.1%,57.08,❌ MISS,OVER,56.5%,56.42,❌ MISS,OVER,64.3%,64.26,❌ MISS,OVER,63.3%,63.22,❌ MISS,-0.04,0.18,-0.86,1.5,-1.83,1.0,1.2,0.0352,100.0%
112,Tyler Herro,FTM,3.5,UNDER,59.3%,B,DO NOT BET,60.22,✅ HIT,0.0,UNDER,60.6%,61.55,✅ HIT,UNDER,60.7%,61.62,✅ HIT,UNDER,57.7%,58.63,✅ HIT,UNDER,58.1%,59.05,✅ HIT,-0.1,0.05,-0.0,0.1,-0.3,1.2,0.8,0.0138,100.0%
113,Jalen Suggs,RA,9.5,UNDER,61.8%,C,DO NOT BET,60.18,❌ MISS,11.0,UNDER,62.6%,61.0,❌ MISS,UNDER,61.1%,59.47,❌ MISS,UNDER,62.5%,60.87,❌ MISS,UNDER,61.0%,59.37,❌ MISS,-0.18,-0.61,-1.79,-1.5,1.05,1.4,1.6,0.0076,100.0%
114,Kevin Porter Jr.,REB,5.5,UNDER,60.5%,B,DO NOT BET,60.17,❌ MISS,7.0,UNDER,61.0%,60.61,❌ MISS,UNDER,59.7%,59.34,❌ MISS,UNDER,61.3%,60.97,❌ MISS,UNDER,60.1%,59.77,❌ MISS,-0.21,0.53,-1.18,0.7,-0.98,0.8,0.4,0.0065,100.0%
115,Jalen Suggs,PR,19.5,UNDER,59.4%,D,DO NOT BET,60.16,✅ HIT,19.0,UNDER,59.8%,60.62,✅ HIT,UNDER,59.5%,60.32,✅ HIT,UNDER,59.1%,59.91,✅ HIT,UNDER,59.0%,59.78,✅ HIT,-0.28,0.28,0.87,1.7,-3.39,1.6,1.2,0.0033,100.0%
116,Paolo Banchero,PTS,24.5,UNDER,62.5%,D,DO NOT BET,60.14,❌ MISS,27.0,UNDER,62.2%,59.83,❌ MISS,UNDER,62.1%,59.77,❌ MISS,UNDER,62.8%,60.46,❌ MISS,UNDER,62.8%,60.49,❌ MISS,-0.38,-0.18,-0.5,-1.1,-1.2,1.0,0.8,0.0034,100.0%
117,Victor Wembanyama,3PA,6.5,UNDER,60.1%,B,BET WITH CAUTION,60.1,❌ MISS,10.0,UNDER,61.5%,61.55,❌ MISS,UNDER,61.2%,61.23,❌ MISS,UNDER,58.8%,58.78,❌ MISS,UNDER,58.8%,58.82,❌ MISS,-0.25,0.32,-0.08,1.5,-2.67,1.2,0.8,0.013,100.0%
118,Nikola Jokić,FTM,6.5,UNDER,57.4%,B,DO NOT BET,60.07,✅ HIT,2.0,UNDER,56.0%,58.68,✅ HIT,UNDER,56.6%,59.27,✅ HIT,UNDER,58.3%,60.99,✅ HIT,UNDER,58.6%,61.34,✅ HIT,0.05,0.35,1.17,0.9,-0.77,1.0,0.8,0.0112,100.0%
119,Brandon Miller,PA,23.5,OVER,60.7%,D,DO NOT BET,60.06,❌ MISS,9.0,OVER,59.5%,58.84,❌ MISS,OVER,59.9%,59.25,❌ MISS,OVER,61.5%,60.82,❌ MISS,OVER,62.0%,61.33,❌ MISS,-0.12,0.18,-1.5,0.9,-1.5,1.4,1.2,0.0104,100.0%
120,Jayson Tatum,PRA,33.5,OVER,54.2%,D,DO NOT BET,60.05,✅ HIT,41.0,OVER,51.4%,57.21,✅ HIT,OVER,51.5%,57.32,✅ HIT,OVER,56.9%,62.69,✅ HIT,OVER,57.2%,62.98,✅ HIT,0.94,0.94,-0.97,3.5,0.0,1.4,1.2,0.0279,100.0%
121,Austin Reaves,REB,3.5,OVER,63.1%,B,DO NOT BET,60.04,✅ HIT,7.0,OVER,63.1%,60.05,✅ HIT,OVER,63.4%,60.32,✅ HIT,OVER,62.9%,59.84,✅ HIT,OVER,63.0%,59.96,✅ HIT,-0.78,-0.68,-1.33,-1.1,-0.18,1.0,1.6,0.0018,100.0%
122,Alex Sarr,BLK,1.5,UNDER,57.4%,S,BET WITH CAUTION,59.98,✅ HIT,1.0,UNDER,58.5%,61.08,✅ HIT,UNDER,59.1%,61.63,✅ HIT,UNDER,55.7%,58.28,✅ HIT,UNDER,56.4%,58.92,✅ HIT,0.32,0.17,0.3,0.3,0.25,1.2,1.2,0.0141,100.0%
123,Luka Dončić,AST,8.5,UNDER,59.9%,C,DO NOT BET,59.96,❌ MISS,13.0,UNDER,60.9%,60.97,❌ MISS,UNDER,60.4%,60.48,❌ MISS,UNDER,59.2%,59.31,❌ MISS,UNDER,59.0%,59.08,❌ MISS,-0.01,-0.51,-0.58,-1.3,1.26,1.2,1.2,0.0079,100.0%
124,Derrick White,3PA,7.5,OVER,60.8%,B,BET WITH CAUTION,59.94,✅ HIT,8.0,OVER,61.7%,60.93,✅ HIT,OVER,60.2%,59.4,✅ HIT,OVER,61.2%,60.4,✅ HIT,OVER,59.9%,59.04,✅ HIT,-0.39,-0.28,-0.29,-0.9,-0.35,1.4,1.2,0.0076,100.0%
125,Payton Pritchard,PR,20.5,OVER,60.8%,D,DO NOT BET,59.92,❌ MISS,8.0,OVER,59.4%,58.51,❌ MISS,OVER,59.0%,58.17,❌ MISS,OVER,62.3%,61.44,❌ MISS,OVER,62.4%,61.56,❌ MISS,-0.05,0.16,-1.54,1.5,-1.94,1.0,1.2,0.0159,100.0%
126,Jaylen Brown,FGA,17.5,OVER,64.0%,D,DO NOT BET,59.91,❌ MISS,13.0,OVER,66.6%,62.55,❌ MISS,OVER,63.3%,59.18,❌ MISS,OVER,64.3%,60.25,❌ MISS,OVER,61.8%,57.69,❌ MISS,-0.79,0.05,-0.04,0.3,-4.61,1.0,0.8,0.0177,100.0%
127,Miles Bridges,RA,8.5,UNDER,57.7%,C,DO NOT BET,59.91,✅ HIT,6.0,UNDER,59.8%,62.05,✅ HIT,UNDER,58.6%,60.8,✅ HIT,UNDER,56.6%,58.81,✅ HIT,UNDER,55.8%,57.99,✅ HIT,0.31,-0.79,0.53,-1.9,2.66,1.4,1.6,0.016,100.0%
128,Jamal Murray,PTS,25.5,UNDER,58.7%,D,DO NOT BET,59.89,✅ HIT,5.0,UNDER,58.2%,59.36,✅ HIT,UNDER,58.3%,59.46,✅ HIT,UNDER,59.1%,60.28,✅ HIT,UNDER,59.2%,60.45,✅ HIT,0.02,0.06,-0.07,0.5,-0.31,1.0,0.8,0.0048,100.0%
129,Jaime Jaquez Jr.,FTM,2.5,UNDER,63.8%,B,BET,59.82,❌ MISS,3.0,UNDER,62.9%,58.98,❌ MISS,UNDER,62.7%,58.8,❌ MISS,UNDER,64.9%,60.98,❌ MISS,UNDER,64.5%,60.54,❌ MISS,-0.04,0.2,-5.2,0.5,-0.6,1.2,1.2,0.0095,100.0%
130,Onyeka Okongwu,3PA,5.5,UNDER,59.4%,B,DO NOT BET,59.8,✅ HIT,4.0,UNDER,60.7%,61.12,✅ HIT,UNDER,60.5%,60.86,✅ HIT,UNDER,58.2%,58.56,✅ HIT,UNDER,58.2%,58.65,✅ HIT,-0.04,0.03,-0.81,0.1,-0.27,1.4,1.2,0.0119,100.0%
131,Kawhi Leonard,FTM,5.5,OVER,61.8%,B,BET WITH CAUTION,59.77,❌ MISS,3.0,OVER,62.6%,60.54,❌ MISS,OVER,60.1%,57.98,❌ MISS,OVER,63.8%,61.7,❌ MISS,OVER,60.9%,58.83,❌ MISS,-0.38,-2.4,-0.28,-3.9,3.28,1.6,2.0,0.0145,100.0%
132,Derrick White,RA,9.5,OVER,59.5%,C,DO NOT BET,59.75,✅ HIT,11.0,OVER,61.3%,61.57,✅ HIT,OVER,60.3%,60.53,✅ HIT,OVER,58.7%,58.99,✅ HIT,OVER,57.6%,57.93,✅ HIT,-0.25,0.04,-0.26,0.1,-0.76,1.4,1.2,0.014,100.0%
133,LeBron James,3PM,1.5,UNDER,60.4%,S,BET WITH CAUTION,59.74,✅ HIT,1.0,UNDER,59.8%,59.17,✅ HIT,UNDER,60.0%,59.32,✅ HIT,UNDER,60.8%,60.17,✅ HIT,UNDER,60.9%,60.29,✅ HIT,-0.06,0.06,-1.73,0.1,-0.2,1.2,1.2,0.005,100.0%
134,Desmond Bane,PTS,22.5,UNDER,60.7%,D,DO NOT BET,59.68,✅ HIT,21.0,UNDER,58.9%,57.93,✅ HIT,UNDER,59.0%,57.99,✅ HIT,UNDER,62.4%,61.39,✅ HIT,UNDER,62.4%,61.43,✅ HIT,-0.24,0.17,-0.04,1.3,-3.18,1.0,1.2,0.0172,100.0%
135,DeMar DeRozan,REB,2.5,OVER,62.4%,B,DO NOT BET,59.67,❌ MISS,0.0,OVER,61.8%,59.12,❌ MISS,OVER,62.2%,59.45,❌ MISS,OVER,62.7%,59.99,❌ MISS,OVER,62.8%,60.12,❌ MISS,-0.61,-0.56,-1.81,-0.5,-0.05,0.8,1.2,0.0041,100.0%
136,Russell Westbrook,3PM,1.5,OVER,60.8%,S,BET WITH CAUTION,59.64,✅ HIT,2.0,OVER,60.8%,59.6,✅ HIT,OVER,60.4%,59.23,✅ HIT,OVER,61.3%,60.15,✅ HIT,OVER,60.8%,59.6,✅ HIT,-0.71,-0.94,0.0,-0.7,0.17,1.0,1.6,0.0033,100.0%
137,Luka Dončić,3PM,3.5,OVER,59.7%,S,DO NOT BET,59.64,✅ HIT,4.0,OVER,60.4%,60.28,✅ HIT,OVER,60.0%,59.91,✅ HIT,OVER,59.5%,59.44,✅ HIT,OVER,59.0%,58.92,✅ HIT,-0.16,-0.97,0.0,-2.1,1.75,1.4,1.6,0.0051,100.0%
138,Kevin Porter Jr.,RA,12.5,UNDER,59.8%,C,DO NOT BET,59.64,❌ MISS,14.0,UNDER,61.0%,60.79,❌ MISS,UNDER,59.6%,59.43,❌ MISS,UNDER,60.0%,59.77,❌ MISS,UNDER,58.7%,58.56,❌ MISS,0.01,-0.33,-1.08,-1.1,1.13,1.2,1.2,0.008,100.0%
139,Jalen Suggs,3PA,7.5,UNDER,61.4%,B,BET WITH CAUTION,59.59,❌ MISS,9.0,UNDER,62.7%,60.93,❌ MISS,UNDER,62.3%,60.52,❌ MISS,UNDER,60.3%,58.48,❌ MISS,UNDER,60.2%,58.43,❌ MISS,-0.52,-0.18,-0.65,-0.5,-0.93,1.0,0.8,0.0115,100.0%
140,Jalen Johnson,PR,33.5,UNDER,59.1%,D,DO NOT BET,59.56,✅ HIT,33.0,UNDER,55.2%,55.68,✅ HIT,UNDER,55.0%,55.53,✅ HIT,UNDER,63.1%,63.58,✅ HIT,UNDER,62.9%,63.46,✅ HIT,-0.02,-0.36,-0.12,-3.5,3.32,1.2,1.2,0.0396,100.0%
141,Jamal Murray,FTM,4.5,UNDER,58.4%,B,DO NOT BET,59.46,✅ HIT,2.0,UNDER,60.2%,61.21,✅ HIT,UNDER,60.3%,61.33,✅ HIT,UNDER,56.3%,57.35,✅ HIT,UNDER,56.9%,57.95,✅ HIT,0.04,0.35,-0.35,1.7,-1.49,0.8,0.8,0.0182,100.0%
142,Desmond Bane,3PA,5.5,UNDER,59.0%,B,DO NOT BET,59.44,✅ HIT,5.0,UNDER,60.0%,60.38,✅ HIT,UNDER,59.8%,60.19,✅ HIT,UNDER,58.1%,58.56,✅ HIT,UNDER,58.2%,58.65,✅ HIT,-0.29,-1.74,1.35,-1.7,1.42,1.4,2.0,0.0085,100.0%
143,Stephon Castle,PR,21.5,UNDER,56.7%,D,DO NOT BET,59.37,❌ MISS,22.0,UNDER,56.1%,58.76,❌ MISS,UNDER,55.9%,58.59,❌ MISS,UNDER,57.5%,60.13,❌ MISS,UNDER,57.3%,60.0,❌ MISS,0.02,0.24,0.86,2.5,-2.34,1.4,0.8,0.007,100.0%
144,Miles Bridges,PR,18.5,OVER,65.6%,D,STRONG BET,59.37,✅ HIT,26.0,OVER,63.6%,57.41,✅ HIT,OVER,63.2%,56.94,✅ HIT,OVER,67.7%,61.5,✅ HIT,OVER,67.8%,61.61,✅ HIT,-0.83,-0.09,-1.23,-0.5,-4.37,0.8,0.8,0.0219,100.0%
145,Jalen Suggs,PA,21.5,UNDER,60.3%,D,DO NOT BET,59.37,✅ HIT,20.0,UNDER,58.2%,57.32,✅ HIT,UNDER,57.9%,57.01,✅ HIT,UNDER,62.7%,61.78,✅ HIT,UNDER,62.3%,61.37,✅ HIT,-0.3,0.24,0.06,1.7,-3.82,1.2,0.8,0.0221,100.0%
146,Tyler Herro,PR,26.5,UNDER,57.3%,D,DO NOT BET,59.3,✅ HIT,16.0,UNDER,58.1%,60.07,✅ HIT,UNDER,57.9%,59.83,✅ HIT,UNDER,56.8%,58.72,✅ HIT,UNDER,56.6%,58.59,✅ HIT,0.01,0.4,0.45,2.9,-2.8,1.0,0.8,0.0065,100.0%
147,CJ McCollum,REB,3.5,UNDER,58.0%,B,DO NOT BET,59.11,✅ HIT,3.0,UNDER,58.5%,59.59,✅ HIT,UNDER,57.3%,58.4,✅ HIT,UNDER,58.7%,59.78,✅ HIT,UNDER,57.6%,58.67,✅ HIT,-0.0,0.19,-0.3,0.5,-0.51,1.2,1.2,0.0059,100.0%
148,Trae Young,PTS,13.5,OVER,63.7%,D,DO NOT BET,59.05,❌ MISS,11.0,OVER,66.3%,61.64,❌ MISS,OVER,65.4%,60.71,❌ MISS,OVER,62.1%,57.41,❌ MISS,OVER,61.1%,56.43,❌ MISS,-0.65,-0.43,-0.06,-3.1,-1.63,1.2,1.2,0.0218,100.0%
149,Deandre Ayton,PTS,9.5,OVER,61.3%,D,DO NOT BET,58.95,❌ MISS,9.0,OVER,61.6%,59.2,❌ MISS,OVER,60.8%,58.4,❌ MISS,OVER,62.0%,59.58,❌ MISS,OVER,61.0%,58.61,❌ MISS,-0.4,-0.22,0.39,-1.7,-1.45,1.0,1.2,0.0047,100.0%
150,Nikola Jokić,RA,23.5,UNDER,59.1%,C,DO NOT BET,58.94,❌ MISS,30.0,UNDER,60.6%,60.39,❌ MISS,UNDER,59.2%,59.06,❌ MISS,UNDER,58.9%,58.7,❌ MISS,UNDER,57.8%,57.61,❌ MISS,-0.06,0.14,-0.65,0.9,-1.3,0.8,0.4,0.0099,100.0%
151,Kawhi Leonard,PTS,27.5,OVER,58.8%,D,DO NOT BET,58.92,✅ HIT,31.0,OVER,58.6%,58.64,✅ HIT,OVER,57.9%,57.94,✅ HIT,OVER,59.9%,59.99,✅ HIT,OVER,59.0%,59.09,✅ HIT,-0.11,-0.69,0.04,-4.5,3.75,1.6,2.0,0.0075,100.0%
152,Jamal Murray,RA,10.5,UNDER,56.8%,C,DO NOT BET,58.9,❌ MISS,12.0,UNDER,57.2%,59.37,❌ MISS,UNDER,56.3%,58.39,❌ MISS,UNDER,57.3%,59.38,❌ MISS,UNDER,56.4%,58.48,❌ MISS,0.26,-0.48,-0.0,-1.7,2.64,1.4,1.2,0.0047,100.0%
153,Jalen Suggs,PTS,15.5,UNDER,58.1%,D,DO NOT BET,58.87,✅ HIT,14.0,UNDER,58.1%,58.94,✅ HIT,UNDER,58.2%,59.04,✅ HIT,UNDER,57.8%,58.63,✅ HIT,UNDER,58.1%,58.86,✅ HIT,-0.26,0.48,0.79,2.7,-4.13,1.2,0.8,0.0015,100.0%
154,Jamal Murray,PR,29.5,UNDER,57.7%,D,DO NOT BET,58.83,✅ HIT,11.0,UNDER,57.4%,58.46,✅ HIT,UNDER,57.2%,58.24,✅ HIT,UNDER,58.3%,59.37,✅ HIT,UNDER,58.1%,59.24,✅ HIT,0.05,-0.01,-0.26,-0.1,0.6,0.8,0.8,0.0049,100.0%
