source_file,Rank,rerank_position,Player,Stat,Pick,Confidence,Recommendation,Tier,Result,Rank Score,historical_rerank_score,hybrid_rerank_score,stat_component,tier_component,rec_component,player_component,agreement_component,stability_component
AI Picks by Srini underdog - March 10 2026.csv,324,1418,LeBron James,RA,OVER,58.50%,DO NOT BET,C,NO GAME,56.38,0.5875042629672625,0.49724474340326485,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.4779132791327913,1.0,0.9872
AI Picks by Srini underdog - March 10 2026.csv,288,1419,Stephon Castle,PR,OVER,58.00%,DO NOT BET,D,✅ HIT,57.3,0.5766031146001915,0.49719263610824593,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.5273835920177383,1.0,0.9984
AI Picks by Srini underdog - March 11 2026.csv,217,1420,Amen Thompson,REB,OVER,56.20%,DO NOT BET,B,❌ MISS,55.67,0.595273486373397,0.49686660406079597,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4609756097560975,1.0,0.9941
AI Picks by Srini underdog - March 15 2026.csv,211,1421,Scoot Henderson,REB,OVER,54.5%,DO NOT BET,B,✅ HIT,55.68,0.595153242470958,0.49686489812359735,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5170731707317073,1.0,0.9951
AI Picks by Srini underdog - March 14 2026.csv,224,1422,Kawhi Leonard,AST,OVER,56.2%,DO NOT BET,C,❌ MISS,56.32,0.5873655255828385,0.49669584850706894,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.633921200750469,1.0,0.9918
AI Picks by Srini underdog - March 13 2026.csv,241,1423,Brandon Ingram,AST,UNDER,58.5%,DO NOT BET,C,✅ HIT,56.28,0.5878233648573852,0.4966876336379775,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5593495934959349,1.0,0.9937
AI Picks by Srini underdog - March 12 2026.csv,239,1424,Kevin Porter Jr.,PR,OVER,60.7%,DO NOT BET,D,❌ MISS,57.84,0.5694049722005857,0.49664228391538456,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.3668021680216802,1.0,0.992
AI Picks by Srini underdog - March 14 2026.csv,163,1425,Victor Wembanyama,AST,OVER,57.4%,DO NOT BET,C,✅ HIT,58.5,0.5616295437191736,0.4966341269619894,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.3382113821138211,1.0,0.9869
AI Picks by Srini underdog - March 10 2026.csv,360,1426,Josh Giddey,TOV,UNDER,54.20%,DO NOT BET,A,❌ MISS,55.56,0.5962026918028305,0.4966296089966739,0.59583830803343,0.6088002636783125,0.49407702047654983,0.42409756097560974,1.0,0.96
AI Picks by Srini underdog - March 15 2026.csv,196,1427,Chet Holmgren,RA,UNDER,56.0%,DO NOT BET,C,❌ MISS,56.36,0.5866942321715002,0.4965653181872459,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5516629711751663,1.0,0.9935
AI Picks by Srini underdog - March 13 2026.csv,199,1428,Deni Avdija,AST,UNDER,56.6%,DO NOT BET,C,❌ MISS,57.57,0.5724378268881756,0.49654941927887675,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4724442138038401,1.0,0.989
AI Picks by Srini underdog - March 13 2026.csv,249,1429,Kawhi Leonard,AST,UNDER,57.5%,DO NOT BET,C,✅ HIT,55.96,0.5913305255828386,0.4965208049291475,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.633921200750469,1.0,0.9827
AI Picks by Srini underdog - March 11 2026.csv,171,1430,Bennedict Mathurin,PTS,OVER,57.00%,DO NOT BET,D,✅ HIT,57.47,0.5735182873855788,0.49648719260832175,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.4934417344173441,1.0,0.9893
AI Picks by Srini underdog - March 9 2026.csv,34,1431,Jalen Brunson,FTM,UNDER,56.40%,DO NOT BET,B,✅ HIT,57.15,0.5772502874477111,0.49646650946833304,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.3700813008130081,1.0,0.9921
AI Picks by Srini underdog - March 12 2026.csv,293,1432,Aaron Gordon,3PM,UNDER,54.8%,DO NOT BET,S,NO GAME,55.48,0.5968459308542063,0.49643609358497454,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4694183864915572,1.0,0.9783
AI Picks by Srini underdog - March 13 2026.csv,231,1433,Devin Booker,3PA,UNDER,56.4%,DO NOT BET,B,✅ HIT,56.6,0.5836305442110254,0.4964087833982184,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.31676829268292683,1.0,0.9781
AI Picks by Srini underdog - March 10 2026.csv,338,1434,Derrick White,PTS,OVER,56.50%,DO NOT BET,D,✅ HIT,56.14,0.5889048863015679,0.49632028618528234,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6723577235772358,1.0,0.9732
AI Picks by Srini underdog - March 13 2026.csv,255,1435,Kristaps Porziņģis,PRA,OVER,57.0%,DO NOT BET,D,✅ HIT,55.85,0.5922102750615059,0.49625166349702743,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.7001876172607879,1.0,0.9896
AI Picks by Srini underdog - March 15 2026.csv,178,1436,Deni Avdija,RA,UNDER,56.1%,DO NOT BET,C,❌ MISS,56.94,0.5791573564343675,0.49610059972253884,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.4724442138038401,1.0,0.9944
AI Picks by Srini underdog - March 11 2026.csv,166,1437,RJ Barrett,PTS,UNDER,58.00%,DO NOT BET,D,✅ HIT,57.59,0.5714941614841501,0.49608894196503367,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.4441504754030591,1.0,0.9794
AI Picks by Srini underdog - March 13 2026.csv,284,1438,Jrue Holiday,TOV,OVER,54.3%,DO NOT BET,A,✅ HIT,54.94,0.6025898869247817,0.49604122466396616,0.59583830803343,0.6088002636783125,0.49407702047654983,0.4712195121951219,1.0,0.9867
AI Picks by Srini underdog - March 10 2026.csv,309,1439,Kevin Durant,FTM,UNDER,56.40%,DO NOT BET,B,✅ HIT,56.79,0.5806616023639214,0.4959315705859482,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.41234444997511194,1.0,0.9758
AI Picks by Srini underdog - March 14 2026.csv,240,1440,Nikola Jokić,3PM,UNDER,54.8%,DO NOT BET,S,❌ MISS,55.66,0.593816088591681,0.4958428429032938,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4297199638663053,1.0,0.9971
AI Picks by Srini underdog - March 11 2026.csv,221,1441,Immanuel Quickley,3PA,UNDER,55.40%,DO NOT BET,B,✅ HIT,55.53,0.5952831400298408,0.4958025425460705,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.4679442508710801,1.0,0.9768
AI Picks by Srini underdog - March 10 2026.csv,333,1442,Jaylen Brown,REB,OVER,56.90%,DO NOT BET,B,❌ MISS,56.24,0.5868279214157067,0.4957347850033397,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.3511199601791936,1.0,0.9973
AI Picks by Srini underdog - March 11 2026.csv,205,1443,Desmond Bane,RA,UNDER,54.50%,DO NOT BET,C,❌ MISS,55.96,0.5900763596433315,0.4957055970684679,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6368342458934793,1.0,0.9928
AI Picks by Srini underdog - March 14 2026.csv,193,1444,CJ McCollum,AST,OVER,57.9%,DO NOT BET,C,❌ MISS,57.31,0.5741905470901831,0.49570091982612724,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4440214158239143,1.0,0.9925
AI Picks by Srini underdog - March 12 2026.csv,301,1445,Tim Hardaway Jr.,3PM,UNDER,53.9%,DO NOT BET,S,✅ HIT,55.2,0.5989664092782213,0.4956737317777564,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5170731707317073,1.0,0.9866
AI Picks by Srini underdog - March 15 2026.csv,152,1446,Ivica Zubac,PRA,UNDER,54.7%,DO NOT BET,D,✅ HIT,57.91,0.5669871727753548,0.4956058824846914,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5261065943992773,1.0,0.9897
AI Picks by Srini underdog - March 14 2026.csv,187,1447,DeMar DeRozan,AST,OVER,57.4%,DO NOT BET,C,✅ HIT,57.68,0.569589374863639,0.4955389040561818,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.415509693558474,1.0,0.9915
AI Picks by Srini underdog - March 13 2026.csv,250,1448,Alperen Sengun,REB,OVER,54.7%,DO NOT BET,B,NO GAME,55.94,0.5899663134243949,0.49548116182738566,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4607538802660754,1.0,0.9904
AI Picks by Srini underdog - March 9 2026.csv,36,1449,Bennedict Mathurin,PTS,OVER,58.40%,DO NOT BET,D,✅ HIT,56.9,0.5784482873855786,0.4953338944432792,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.4934417344173441,1.0,0.9927
AI Picks by Srini underdog - March 12 2026.csv,264,1450,Jaime Jaquez Jr.,AST,UNDER,56.1%,DO NOT BET,C,❌ MISS,56.6,0.5818929699677219,0.49527936014007107,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5787456445993031,1.0,0.9995
AI Picks by Srini underdog - March 13 2026.csv,291,1451,Mikal Bridges,3PA,UNDER,52.5%,DO NOT BET,B,✅ HIT,54.69,0.6042772341064959,0.4952266853474127,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.6477351916376306,1.0,0.9943
AI Picks by Srini underdog - March 11 2026.csv,163,1452,Immanuel Quickley,AST,UNDER,56.10%,DO NOT BET,C,✅ HIT,57.6,0.5699228305948997,0.4951440294864075,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4679442508710801,1.0,0.9817
AI Picks by Srini underdog - March 10 2026.csv,345,1453,Jalen Duren,RA,UNDER,55.20%,DO NOT BET,C,✅ HIT,55.99,0.5888111189696065,0.4951125484287068,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6001318391562294,1.0,0.9933
AI Picks by Srini underdog - March 11 2026.csv,143,1454,OG Anunoby,PR,UNDER,57.40%,DO NOT BET,D,❌ MISS,58.33,0.5612745114959786,0.4951036618273386,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.4040975609756097,1.0,0.9792
AI Picks by Srini underdog - March 14 2026.csv,274,1455,Myles Turner,REB,OVER,55.8%,DO NOT BET,B,✅ HIT,54.52,0.6060625255456069,0.49508743059326077,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5819660014781965,1.0,0.9951
AI Picks by Srini underdog - March 10 2026.csv,276,1456,RJ Barrett,PR,UNDER,58.30%,DO NOT BET,D,❌ MISS,57.63,0.5693048029387235,0.49497166930805325,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.4441504754030591,1.0,0.9985
AI Picks by Srini underdog - March 14 2026.csv,245,1457,Jaylen Brown,3PM,OVER,57.0%,DO NOT BET,S,❌ MISS,55.59,0.5930910882229699,0.49483642446792464,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.3511199601791936,1.0,0.9902
AI Picks by Srini underdog - March 12 2026.csv,269,1458,Jalen Johnson,FGA,UNDER,56.9%,DO NOT BET,D,✅ HIT,56.36,0.5840048804058325,0.4948172395395619,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.6164260826281732,1.0,0.9974
AI Picks by Srini underdog - March 15 2026.csv,172,1459,Jaden McDaniels,PRA,OVER,57.2%,DO NOT BET,D,❌ MISS,57.08,0.5754512005040381,0.49476193475923863,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5306468716861081,1.0,0.9799
AI Picks by Srini underdog - March 14 2026.csv,203,1460,LeBron James,RA,UNDER,54.9%,DO NOT BET,C,✅ HIT,57.06,0.5756842629672627,0.49476052016156125,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.4779132791327913,1.0,0.9956
AI Picks by Srini underdog - March 13 2026.csv,187,1461,Cooper Flagg,PA,UNDER,60.8%,DO NOT BET,D,❌ MISS,57.99,0.56471938319603,0.4947434400532239,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4270168855534709,1.0,0.9979
AI Picks by Srini underdog - March 10 2026.csv,416,1462,Kristaps Porziņģis,REB,OVER,54.00%,DO NOT BET,B,❌ MISS,54.0,0.6115696871238662,0.4946915504510204,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.7001876172607879,1.0,0.9912
AI Picks by Srini underdog - March 15 2026.csv,202,1463,Brandon Ingram,FTM,OVER,54.0%,DO NOT BET,B,✅ HIT,56.01,0.5878271167160039,0.49462585216263844,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.5593495934959349,1.0,0.9883
AI Picks by Srini underdog - March 14 2026.csv,211,1464,Jaime Jaquez Jr.,AST,UNDER,55.4%,DO NOT BET,C,❌ MISS,56.72,0.5793729699677219,0.4945587913327116,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5787456445993031,1.0,0.9967
AI Picks by Srini underdog - March 10 2026.csv,252,1465,Jrue Holiday,PA,OVER,58.20%,DO NOT BET,D,❌ MISS,58.37,0.5598696458601949,0.4944963095616261,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4712195121951219,1.0,0.9893
AI Picks by Srini underdog - March 13 2026.csv,269,1466,Bennedict Mathurin,3PM,UNDER,53.3%,DO NOT BET,S,✅ HIT,55.4,0.594613265646785,0.4943732404050569,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4934417344173441,1.0,0.9876
AI Picks by Srini underdog - March 13 2026.csv,304,1467,Trey Murphy III,REB,OVER,54.9%,DO NOT BET,B,✅ HIT,54.32,0.6072682137765535,0.4943420759556419,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6236728837876614,1.0,0.997
AI Picks by Srini underdog - March 13 2026.csv,308,1468,Ace Bailey,3PA,UNDER,55.9%,DO NOT BET,B,✅ HIT,54.18,0.6085482794026633,0.49410378222119933,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5787456445993031,1.0,0.9865
AI Picks by Srini underdog - March 12 2026.csv,241,1469,Chet Holmgren,PTS,UNDER,53.0%,DO NOT BET,D,✅ HIT,57.8,0.565900411061361,0.4940585087773416,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5516629711751663,1.0,0.9925
AI Picks by Srini underdog - March 12 2026.csv,265,1470,Jayson Tatum,FGA,OVER,59.0%,DO NOT BET,D,NO GAME,56.49,0.58122915561185,0.49400690221550053,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.5334688346883468,1.0,0.965
AI Picks by Srini underdog - March 14 2026.csv,273,1471,Jaime Jaquez Jr.,3PM,OVER,53.4%,DO NOT BET,S,✅ HIT,54.57,0.6037186566649808,0.4939461788177874,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5787456445993031,1.0,0.9923
AI Picks by Srini underdog - March 14 2026.csv,265,1472,LaMelo Ball,3PA,UNDER,53.4%,DO NOT BET,B,❌ MISS,54.96,0.5990084710402939,0.49386620953782256,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5640975609756097,1.0,0.995
AI Picks by Srini underdog - March 15 2026.csv,197,1473,Myles Turner,PRA,OVER,57.7%,DO NOT BET,D,❌ MISS,56.3,0.5831931134832468,0.49383087544356097,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5819660014781965,1.0,0.9981
AI Picks by Srini underdog - March 11 2026.csv,233,1474,Keyonte George,TOV,OVER,55.10%,DO NOT BET,A,❌ MISS,55.0,0.5984691446130108,0.49382145775763536,0.59583830803343,0.6088002636783125,0.49407702047654983,0.4002120890774125,1.0,0.9919
AI Picks by Srini underdog - March 13 2026.csv,271,1475,Brandon Ingram,REB,UNDER,53.1%,DO NOT BET,B,❌ MISS,55.34,0.5943658847473808,0.49375372722412403,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5593495934959349,1.0,0.99
AI Picks by Srini underdog - March 10 2026.csv,328,1476,Jalen Green,PTS,UNDER,60.00%,DO NOT BET,D,❌ MISS,56.31,0.5827226098788036,0.49360150070005965,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.48343495934959346,1.0,0.9894
AI Picks by Srini underdog - March 10 2026.csv,334,1477,Brandon Ingram,AST,OVER,57.40%,DO NOT BET,C,❌ MISS,56.22,0.5837383648573852,0.49357366804165725,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5593495934959349,1.0,0.9868
AI Picks by Srini underdog - March 12 2026.csv,338,1478,Myles Turner,REB,OVER,55.3%,DO NOT BET,B,❌ MISS,54.44,0.6043575255456068,0.49336755979816704,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5819660014781965,1.0,0.995
AI Picks by Srini underdog - March 15 2026.csv,246,1479,Jrue Holiday,3PM,UNDER,57.3%,DO NOT BET,S,✅ HIT,54.24,0.6065310434245628,0.4932512944317543,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4712195121951219,1.0,0.9984
AI Picks by Srini underdog - March 15 2026.csv,277,1480,Quentin Grimes,TOV,UNDER,54.4%,DO NOT BET,A,✅ HIT,53.31,0.61741097410693,0.49321315763232904,0.59583830803343,0.6088002636783125,0.49407702047654983,0.6213803840166061,1.0,0.976
AI Picks by Srini underdog - March 12 2026.csv,247,1481,CJ McCollum,PTS,OVER,56.8%,DO NOT BET,D,❌ MISS,57.53,0.5674912555262357,0.493028337496069,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.4440214158239143,1.0,0.9812
AI Picks by Srini underdog - March 15 2026.csv,207,1482,Giannis Antetokounmpo,PR,UNDER,61.8%,DO NOT BET,D,❌ MISS,55.8,0.5878294959277378,0.4930218940631446,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.5149974052932018,1.0,0.9893
AI Picks by Srini underdog - March 11 2026.csv,216,1483,RJ Barrett,REB,UNDER,54.70%,DO NOT BET,B,❌ MISS,55.74,0.5885009729380932,0.49299963852355544,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4441504754030591,1.0,0.9943
AI Picks by Srini underdog - March 14 2026.csv,250,1484,De'Aaron Fox,PTS,OVER,57.8%,DO NOT BET,D,❌ MISS,55.44,0.5919342765454702,0.4929377078867491,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6501016260162601,1.0,0.9899
AI Picks by Srini underdog - March 14 2026.csv,166,1485,Bam Adebayo,FGA,OVER,53.1%,DO NOT BET,D,❌ MISS,58.35,0.5575507680779745,0.4928361338044094,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.48343495934959346,1.0,0.9927
AI Picks by Srini underdog - March 15 2026.csv,183,1486,DeMar DeRozan,RA,UNDER,56.8%,DO NOT BET,C,❌ MISS,56.81,0.5756189044098309,0.49280672211456283,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.415509693558474,1.0,0.9899
AI Picks by Srini underdog - March 13 2026.csv,294,1487,Amen Thompson,TOV,UNDER,54.0%,DO NOT BET,A,❌ MISS,54.64,0.6011254966808793,0.4927957930238284,0.59583830803343,0.6088002636783125,0.49407702047654983,0.4609756097560975,1.0,0.9983
AI Picks by Srini underdog - March 11 2026.csv,178,1488,Karl-Anthony Towns,PR,UNDER,57.10%,DO NOT BET,D,✅ HIT,57.31,0.5695884252793026,0.4927095406490549,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.49313669880884853,1.0,0.9878
AI Picks by Srini underdog - March 11 2026.csv,184,1489,Nikola Jokić,RA,OVER,56.40%,DO NOT BET,C,✅ HIT,56.88,0.5745549314406141,0.4926503078802789,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.4297199638663053,1.0,0.9674
AI Picks by Srini underdog - March 13 2026.csv,265,1490,Jalen Green,FTM,UNDER,57.3%,DO NOT BET,B,✅ HIT,55.44,0.5914606533013695,0.49262985277808374,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.48343495934959346,1.0,0.9884
AI Picks by Srini underdog - March 12 2026.csv,304,1491,Josh Giddey,REB,OVER,57.2%,DO NOT BET,B,✅ HIT,55.13,0.5950706814953484,0.49260634052318203,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.42409756097560974,1.0,0.9958
AI Picks by Srini underdog - March 13 2026.csv,193,1492,Brandon Ingram,PA,OVER,56.5%,DO NOT BET,D,✅ HIT,57.88,0.5627076539902763,0.49259483747623023,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.5593495934959349,1.0,0.9854
AI Picks by Srini underdog - March 10 2026.csv,297,1493,Klay Thompson,AST,UNDER,55.20%,DO NOT BET,C,✅ HIT,57.06,0.5723457225809624,0.49259046891046604,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5170731707317073,1.0,0.9931
AI Picks by Srini underdog - March 14 2026.csv,183,1494,Jaylen Brown,RA,OVER,55.5%,DO NOT BET,C,❌ MISS,57.76,0.564059931071903,0.492556386386647,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.3511199601791936,1.0,0.9759
AI Picks by Srini underdog - March 15 2026.csv,184,1495,Karl-Anthony Towns,PRA,OVER,58.0%,DO NOT BET,D,❌ MISS,56.8,0.5752101832163119,0.4924646007393887,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.49313669880884853,1.0,0.9957
AI Picks by Srini underdog - March 10 2026.csv,315,1496,Rudy Gobert,PTS,UNDER,55.30%,DO NOT BET,D,✅ HIT,56.65,0.5769701094061246,0.4924617637719663,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.586159954622802,1.0,0.9885
AI Picks by Srini underdog - March 14 2026.csv,234,1497,Desmond Bane,PR,UNDER,56.9%,DO NOT BET,D,✅ HIT,56.07,0.5837781799877656,0.4924527588856039,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.6368342458934793,1.0,0.9978
AI Picks by Srini underdog - March 14 2026.csv,270,1498,Kevin Porter Jr.,SB,UNDER,55.6%,DO NOT BET,A,❌ MISS,54.8,0.598571622103443,0.49235901613868205,0.6069806560134566,0.6088002636783125,0.49407702047654983,0.3668021680216802,1.0,0.9822
AI Picks by Srini underdog - March 15 2026.csv,210,1499,RJ Barrett,REB,UNDER,54.4%,DO NOT BET,B,❌ MISS,55.74,0.5875009729380932,0.49234963852355546,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4441504754030591,1.0,0.9947
AI Picks by Srini underdog - March 14 2026.csv,227,1500,Stephon Castle,FTM,UNDER,52.9%,DO NOT BET,B,❌ MISS,56.27,0.5812155165681842,0.49231607965061014,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.5273835920177383,1.0,0.9948
AI Picks by Srini underdog - March 11 2026.csv,255,1501,LaMelo Ball,3PM,UNDER,54.60%,DO NOT BET,S,❌ MISS,54.19,0.6055338483026116,0.4922208546055524,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5640975609756097,1.0,0.9763
AI Picks by Srini underdog - March 10 2026.csv,383,1502,Jalen Duren,REB,UNDER,53.20%,DO NOT BET,B,✅ HIT,54.76,0.5988241093134102,0.49221732242761396,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6001318391562294,1.0,0.9908
AI Picks by Srini underdog - March 12 2026.csv,351,1503,Derrick White,REB,UNDER,53.3%,DO NOT BET,B,NO GAME,54.11,0.6064066977555109,0.4921765859548433,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6723577235772358,1.0,0.9912
AI Picks by Srini underdog - March 12 2026.csv,278,1504,Tim Hardaway Jr.,PTS,OVER,59.5%,DO NOT BET,D,❌ MISS,56.09,0.5830264310170149,0.49211702725338935,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5170731707317073,1.0,0.9621999999999999
AI Picks by Srini underdog - March 11 2026.csv,195,1505,Russell Westbrook,PRA,OVER,55.60%,DO NOT BET,D,✅ HIT,56.5,0.5781317978882727,0.492070072294562,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.6045528455284552,1.0,0.9945
AI Picks by Srini underdog - March 10 2026.csv,384,1506,Kristaps Porziņģis,PTS,OVER,58.50%,DO NOT BET,D,✅ HIT,54.73,0.5989228756699231,0.4920521627611872,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.7001876172607879,1.0,0.9819
AI Picks by Srini underdog - March 10 2026.csv,351,1507,Luka Dončić,3PM,UNDER,54.10%,DO NOT BET,S,❌ MISS,55.76,0.5867846269142438,0.49203691880682676,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.3885553470919324,1.0,0.9864
AI Picks by Srini underdog - March 13 2026.csv,289,1508,Evan Mobley,SB,UNDER,53.0%,DO NOT BET,A,✅ HIT,54.73,0.598888600423226,0.49202988385083407,0.6069806560134566,0.6088002636783125,0.49407702047654983,0.45512195121951216,1.0,0.9887
AI Picks by Srini underdog - March 15 2026.csv,264,1509,Julius Randle,TOV,UNDER,51.5%,DO NOT BET,A,✅ HIT,53.85,0.6091886490048553,0.4919970866828627,0.59583830803343,0.6088002636783125,0.49407702047654983,0.6265071329958583,1.0,0.9985
AI Picks by Srini underdog - March 13 2026.csv,293,1510,Cade Cunningham,3PA,OVER,57.1%,DO NOT BET,B,❌ MISS,54.66,0.5996582414850572,0.4919949823453174,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.45889526542324244,1.0,0.9668
AI Picks by Srini underdog - March 12 2026.csv,281,1511,Jaylen Brown,3PA,UNDER,55.3%,DO NOT BET,B,✅ HIT,55.97,0.5841557109606522,0.4919336280241131,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.3511199601791936,1.0,0.9947
AI Picks by Srini underdog - March 13 2026.csv,243,1512,Julius Randle,AST,UNDER,54.6%,DO NOT BET,C,✅ HIT,56.2,0.5814041188073774,0.49190350291037876,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.6265071329958583,1.0,0.9962
AI Picks by Srini underdog - March 11 2026.csv,224,1513,Bennedict Mathurin,FTM,OVER,56.70%,DO NOT BET,B,✅ HIT,55.42,0.5904563308081447,0.49182413795871427,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.4934417344173441,1.0,0.9891
AI Picks by Srini underdog - March 13 2026.csv,224,1514,Zion Williamson,AST,UNDER,56.0%,DO NOT BET,C,✅ HIT,56.83,0.5738501128248648,0.4918099127831082,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5073170731707317,1.0,0.9883
AI Picks by Srini underdog - March 13 2026.csv,177,1515,OG Anunoby,PA,UNDER,59.0%,DO NOT BET,D,❌ MISS,58.35,0.5559524507382437,0.49179722753358435,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4040975609756097,1.0,0.9908
AI Picks by Srini underdog - March 11 2026.csv,234,1516,RJ Barrett,3PM,OVER,55.40%,DO NOT BET,S,❌ MISS,54.85,0.5970741397453565,0.49176791560285943,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4441504754030591,1.0,0.9926
AI Picks by Srini underdog - March 12 2026.csv,250,1517,Paolo Banchero,PRA,OVER,53.9%,DO NOT BET,D,❌ MISS,57.4,0.5666615730136835,0.49149516007088284,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9747
AI Picks by Srini underdog - March 10 2026.csv,391,1518,Donte DiVincenzo,REB,OVER,54.40%,DO NOT BET,B,✅ HIT,54.61,0.5992155866443998,0.4913249937019565,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5612466124661246,1.0,0.9948
AI Picks by Srini underdog - March 13 2026.csv,217,1519,Jalen Brunson,PRA,UNDER,60.2%,DO NOT BET,D,❌ MISS,57.12,0.5696046434167279,0.4912674830500338,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.3700813008130081,1.0,0.9801
AI Picks by Srini underdog - March 14 2026.csv,192,1520,Jalen Johnson,PA,UNDER,56.0%,DO NOT BET,D,❌ MISS,57.31,0.5672553029035002,0.49119301110478336,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.6164260826281732,1.0,0.9962
